"organisation name","country head office","lobbying costs","EP passes","lobbyists (FTE)","# of meetings","registered date"
"ORGANISATION DES TRANSPORTEURS ROUTIERS EUROPEENS",France,"< 9,999",0,0.25,0,2017-04-13
"ORGANIZACION INTERPROFESIONAL DEL HUEVO Y SUS PRODUCTOS",Spain,"< 9,999",0,0.25,0,2011-12-01
"ORGANIZACION INTERPROFESIONAL DEL TABACO DE ESPAÑA",Spain,"< 9,999",0,0.5,0,2016-10-24
"ORTHOPTISTES DE LA COMMUNAUTE EUROPEENNE",Germany,"< 9,999",0,0.25,0,2017-01-20
"Odborový zväz pracovníkov školstva a vedy na Slovensku",Slovakia,"< 9,999",0,0.5,0,2017-12-11
"Ordem dos Enfermeiros",Portugal,"< 9,999",0,0.75,2,2012-08-02
"Panhellenic (Greek) Association of Translators",Greece,"< 9,999",0,0.25,0,2019-06-27
"Panhellenic Society of Technologists Ichthyologists",Greece,"< 9,999",0,0.5,0,2020-09-07
"Plateforme de la Petite Pêche Artisanale Française",France,"< 9,999",0,0.25,0,2015-10-01
"Polish Chamber of Statutory Auditors",Poland,"< 9,999",0,1.25,0,2010-12-08
"Regional Organisation of the International Trade Union Confederation for Asia and the Pacific",Singapore,"< 9,999",0,0.25,0,2017-03-27
"SNCNMM CFE-CGC Marine",France,"< 9,999",0,0.25,0,2015-06-01
SYCABEL,France,"< 9,999",0,0.25,0,2020-12-18
"SYNDICAT DES BIOLOGISTES",France,"< 9,999",0,0.25,0,2017-10-27
SYNERGRID,Belgium,"< 9,999",2,0.25,0,2020-01-23
"Savez samostalnih sindikata Hrvatske / Union of Autonomous Trade Unions of Croatia",Croatia,"< 9,999",0,0.25,0,2017-04-05
"Savez sindikata Crne Gore/Confederation of Trade Unions of Montenegro",Montenegro,"< 9,999",0,0.75,0,2018-12-10
"Sindikat bančništva Slovenije",Slovenia,"< 9,999",0,1.5,0,2016-11-22
"Slovenská spoločnosť pre povrchové úpravy",Slovakia,"< 9,999",0,0.25,0,2018-01-14
"Societatea Nationala de Stiinta si Ingineria Mediului",Romania,"< 9,999",0,0.75,0,2018-05-25
"Steuerberaterkammer Düsseldorf",Germany,"< 9,999",0,0.25,0,2016-08-11
"Steuerberaterkammer Nordbaden Körperschaft des öffentlichen Rechts",Germany,"< 9,999",0,0.25,0,2016-12-09
"Steuerberaterkammer Stuttgart",Germany,"< 9,999",0,0.25,1,2016-12-05
"Steuerberaterverband Berlin-Brandenburg - Verband der steuerberatenden und wirtschaftsprüfenden Berufe e.V.",Germany,"< 9,999",0,0.25,0,2016-08-10
"Steuerberaterverband Düsseldorf e.V.",Germany,"< 9,999",0,0.25,0,2016-07-21
"Steuerberaterverband Hamburg e.V.",Germany,"< 9,999",0,0.25,0,2017-02-15
"Steuerberaterverband Thüringen e. V.",Germany,"< 9,999",0,0.25,0,2016-08-09
"Steuerberaterverband Westfalen Lippe e.V.",Germany,"< 9,999",0,0.5,0,2017-02-15
"Steuerberaterverband im Lande Bremen e.V.",Germany,"< 9,999",0,0.25,0,2016-07-22
"Stowarzyszenie na Rzecz Dobrej Praktyki Badań Klinicznych w Polsce",Poland,"< 9,999",0,0.25,0,2015-11-27
"Suomen Asianajajaliitto",Finland,"< 9,999",0,0.5,0,2018-03-08
"Suomen Kirjailijaliitto ry",Finland,"< 9,999",0,0.5,0,2014-03-05
"Svaz českých knihkupců a nakladatelů, zapsaný spolek","Czech Republic","< 9,999",0,0.25,0,2017-11-24
"Syndicat Français des Industries Cimentières",France,"< 9,999",0,0.5,0,2019-01-21
"Syndicat National de l'Edition Phonographique",France,"< 9,999",2,0.5,0,2020-01-08
"Syndicat National des Cabinets de Recouvrement de Créances et de Renseignements Commerciaux",France,"< 9,999",0,0.5,0,2017-08-22
"Syndicat National des Fabricants de Sucre",France,"< 9,999",0,0.25,1,2017-10-02
"Syndicat de l'industrie du médicament et diagnostic vétérinaires",France,"< 9,999",0,0.25,0,2009-02-19
"Syndicat des Broyeurs Français",France,"< 9,999",0,0.25,0,2016-09-20
"Syndicat des acteurs du bâtiment connecté et de l'effacement",France,"< 9,999",0,0.5,2,2015-10-07
"Syndicat national de l'industrie des technologies médicales",France,"< 9,999",0,0.25,0,2017-04-21
"The Association of Corporate Treasurers","United Kingdom","< 9,999",0,0.25,0,2009-09-25
"The Chamber of Tax Advisers of the Czech Republic","Czech Republic","< 9,999",0,0.5,0,2014-05-05
"The Hundred Group of Finance Directors","United Kingdom","< 9,999",0,0.25,0,2015-02-11
"The Pan-European Regional Council of the International Trade Union Confederation",Belgium,"< 9,999",0,0.5,0,2017-03-28
"The european federation of hand-harvested sea salt producer",Belgium,"< 9,999",0,0.25,0,2015-08-27
Travail.Suisse,Switzerland,"< 9,999",0,0.25,0,2020-05-25
"UNI Nordic ICTS",Denmark,"< 9,999",0,0.75,0,2018-02-23
"UNION INTERNATIONALE DES AVOCATS",France,"< 9,999",0,0.5,0,2014-05-26
"UNIONE NAZIONALE GIUDICI DI PACE",Italy,"< 9,999",0,0.25,0,2020-05-08
"UNIÓN GENERAL DE TRABAJADORES, SECTOR DE LAS COMUNICACIONES",Spain,"< 9,999",0,0.25,0,2015-09-14
"Unie van Erkende Sociale Secretariaten",Belgium,"< 9,999",0,0.25,0,2008-10-31
"Union Défense des Experts d'Assuré",France,"< 9,999",0,0.5,0,2016-05-31
"Union Federale d'Intervention des Structures Culturelles",France,"< 9,999",0,0.5,0,2013-09-10
"Union Nationale des Industries du Taxi",France,"< 9,999",0,0.5,0,2015-02-10
"Union Nationale des Services Publics - Nationale Unie der Openbare Diensten",Belgium,"< 9,999",0,0.75,0,2016-11-07
"Union de la Coopération Forestière Française",France,"< 9,999",0,0.25,0,2020-03-24
"Union des Entreprises Luxembourgeoises",Luxembourg,"< 9,999",0,0.25,6,2010-06-25
"Uniunea Patronatelor din România – BUSINESSROMANIA",Romania,"< 9,999",0,0.25,0,2020-05-25
"Unión de Asociaciones de Estanqueros de España",Spain,"< 9,999",0,0.5,0,2016-10-10
"Verband Deutscher Kunsthistoriker",Germany,"< 9,999",0,0.5,0,2016-04-28
"Verband Finanzdienstleistungsinstitute (Association of Financial Services Firms)",Germany,"< 9,999",0,0.25,0,2019-03-20
"Verband der Faserzement-Industrie e.V.",Germany,"< 9,999",0,0.25,0,2020-12-16
"Verband der deutschen Fruchtsaft-Industrie e.V.",Germany,"< 9,999",0,0.5,0,2018-10-01
"Verband deutschsprachiger Übersetzer/innen literarischer und wissenschaftlicher Werke e.V. Bundessparte Übersetzer/innen im Verband deutscher Schriftstellerinnen und Schriftsteller (VS) in ver.di",Germany,"< 9,999",0,0.25,0,2014-01-08
"Verband für Nachhaltigkeits- und Umweltmanagement e.V.",Germany,"< 9,999",0,0.5,0,2016-09-22
"World Medical Association",France,"< 9,999",0,0.25,0,2020-09-14
"groupement de défense sanitaire de Charente-Maritime",France,"< 9,999",0,0.25,0,2019-06-12
"unione italiana lavoratori pesca e acquacoltura",Italy,"< 9,999",1,0.5,0,2019-09-08
"Österreichischer Journalisten Club",Austria,"< 9,999",0,0.25,0,2016-06-06
"Österreichischer Zeitschriften- und Fachmedienverband (ÖZV)",Austria,"< 9,999",0,0.25,0,2014-02-03
"TRANSPORT ET LOGISTIQUE DE FRANCE",France,8000,0,1.75,0,2016-11-08
"Research Quality Association","United Kingdom",6000,0,1,0,2018-05-10
"Confederatia Sindicala Nationala MERIDIAN",Romania,5443,0,0.5,0,2015-03-26
"ANTEC ASSOCIAZIONE NAZIONALE TECNICI LIBERI PROFESSIONISTI",Italy,5000,0,0.25,0,2019-11-12
"Bulgarian Association of Information Technologies",Bulgaria,5000,0,0.25,1,2020-04-23
"European Federation of Retail Perfumers",Germany,5000,0,0.25,0,2019-03-13
"European Airport Coordinators Association",Belgium,1500,0,1.5,0,2017-03-14
"Federação Agrícola dos Açores / Agricultural Federation of the Azores",Portugal,0,0,1,0,2019-02-28
"ASOCIACIÓN EUROPEA DE EXPERTOS Y CONSEJEROS EN ARTE",Spain,"no figure available",0,0.75,0,2020-06-23
"AssoAIM - Associazione emittenti AIM Italia",Italy,"no figure available",0,2.5,0,2020-10-02
"Association Civic Tech Europe",Belgium,"no figure available",0,0.25,2,2020-01-21
"Associazione Italiana Medici",Italy,"no figure available",0,0.75,0,2018-08-24
"Associazione Nazionale Imprese Trasporto Viaggiatori",Italy,"no figure available",0,2,1,2019-02-07
"Comisiones Obreras de Construcción y Servicios",Spain,"no figure available",0,1.25,0,2020-10-28
"Creators' Rights Alliance","United Kingdom","no figure available",0,0.25,0,2020-09-03
"European Podiatry","United Kingdom","no figure available",1,1,0,2020-11-09
"European, Middle Eastern and African Society for Biopreservation and Biobanking",Belgium,"no figure available",0,1.5,0,2020-05-31
"International Association of Trusted Blockchain Applications",Belgium,"no figure available",1,0.25,0,2020-01-14
"Lithuanian Agriculture Council",Lithuania,"no figure available",0,0.5,0,2020-01-24
"Plateforme France Logistique",France,"no figure available",0,0.5,0,2020-12-15
"Syndicat force ouvrière des personnels territoriaux du Rhône",France,"no figure available",0,0.5,0,2018-10-26
"Union Régionale Hlm en Nouvelle-Aquitaine",France,"no figure available",0,0.25,0,2018-02-20
"WOMEN'S SHIPPING AND TRADING ASSOCIATION ROMANIA",Romania,"no figure available",0,1.5,0,2020-11-16
