"organisation name","country head office","lobbying costs","EP passes","lobbyists (FTE)","# of meetings","registered date"
"Verband Deutscher Maschinen- und Anlagenbau e.V.",Germany,"1500000 - 1750000",2,,21,2008-11-28
"APT ASSOCIAZIONE PRODUTTORI TELEVISIVI",Italy,1500000,0,,0,2011-11-10
"ASSOCIAZIONE NAZIONALE DEGLI INDUSTRIALI DEL VETRO",Italy,"1250000 - 1500000",0,,0,2013-02-28
"Community of European Railway and Infrastructure Companies",Belgium,"1250000 - 1500000",17,,47,2008-07-02
"European Ferrous Recovery & Recycling Federation",Belgium,"1250000 - 1500000",0,,3,2012-05-29
"International Swaps and Derivatives Association","United States","1250000 - 1500000",3,,10,2009-02-08
"Colegio Vasco de Economistas/Ekonomisten Euskal Elkargoa",Spain,1281107,0,,0,2012-05-14
"Bundesvereinigung der Deutschen Arbeitgeberverbände e.V.",Germany,"1000000 - 1250000",3,,47,2008-12-01
"European Association Automotive Suppliers",Belgium,"1000000 - 1250000",1,,50,2011-05-06
"European Community Shipowner's Associations",Belgium,"1000000 - 1250000",2,,29,2011-09-01
"European Farmers",Belgium,"1000000 - 1250000",7,,151,2009-02-25
"European agri-cooperatives",Belgium,"1000000 - 1250000",8,,128,2009-02-25
"Federation of European Securities Exchanges",Belgium,"1000000 - 1250000",3,,14,2011-08-22
"ICMP, the global voice of music publishing",Belgium,"1000000 - 1250000",3,,23,2012-07-05
"IFPI Representing recording industry worldwide",Belgium,"1000000 - 1250000",7,,65,2009-06-29
"Insurance Europe",Belgium,"1000000 - 1250000",14,,51,2010-04-15
spiritsEUROPE,Belgium,"1000000 - 1250000",2,,62,2011-11-02
"International Association of Oil & Gas Producers","United Kingdom",1200000,7,,31,2008-10-10
"Cable Europe",Belgium,1000000,3,,14,2011-11-29
"Europe Culture & Citoyenneté",France,1000000,0,,0,2013-02-24
"Zentralverband des Deutschen Handwerks e.V.",Germany,1000000,6,,57,2008-12-15
"Association des Banques et Banquiers, Luxembourg",Luxembourg,"900000 - 1000000",2,,15,2008-08-05
"Bromine Science and Environmental Forum",Belgium,"900000 - 1000000",0,,0,2012-09-05
"Confederazione Generale dell'Industria Italiana",Italy,"900000 - 1000000",13,,73,2009-06-04
"European Dairy Association aisbl",Belgium,"900000 - 1000000",5,,25,2009-09-29
"GSMA Europe",Belgium,"900000 - 1000000",5,,56,2011-12-22
"Sociedad Cooperativa Limitada de Ganaderos de El Hierro",Spain,"900000 - 1000000",0,,0,2013-11-05
"Trans-Atlantic Business Council","United States","900000 - 1000000",0,,19,2010-12-08
"Wirtschaftskammer Österreich",Austria,"900000 - 1000000",0,,36,2010-01-07
"European Telecommunications Network Operators' Association",Belgium,900000,3,,74,2009-06-26
"Fédération Française des Sociétés d'Assurances",France,900000,6,,6,2009-01-07
DIGITALEUROPE,Belgium,"800000 - 900000",8,,154,2011-10-26
"Deutscher Sparkassen-und Giroverband",Germany,"800000 - 900000",4,,39,2011-01-06
"Digital Interoperability Forum","United Kingdom","800000 - 900000",0,,0,2012-02-01
"European Broadcasting Union - Union Européenne de Radio-Télévision AISBL",Belgium,"800000 - 900000",5,,41,2009-04-30
"Mouvement des Entreprises de France",France,"800000 - 900000",4,,29,2009-02-25
"European Private Equity and Venture Capital Association",Belgium,840000,6,,15,2009-04-28
"European Express Association",Belgium,800000,0,,14,2008-12-22
"HOTREC, Hotels, Restaurants & Cafés in Europe",Belgium,800000,2,,11,2009-01-08
"BVI Bundesverband Investment und Asset Management e.V.",Germany,"700000 - 800000",2,,18,2010-09-14
"Bundesverband Öffentlicher Banken Deutschlands",Germany,"700000 - 800000",4,,21,2009-01-07
"European Round Table of Industrialists",Belgium,"700000 - 800000",0,,94,2012-01-24
Teknikföretagen,Sweden,"700000 - 800000",2,,0,2013-09-03
VinylPlus,Belgium,"700000 - 800000",0,,1,2012-07-04
"CLECAT - European association for forwarding, transport, logistic and Customs services",Belgium,"600000 - 700000",5,,6,2008-06-28
"Confederation of European Community Cigarette Manufacturers",Belgium,"600000 - 700000",4,,2,2008-12-19
"European Fruit Juice Association",Belgium,"600000 - 700000",0,,0,2012-10-19
"European Tyre & Rubber Manufacturers' Association",Belgium,"600000 - 700000",4,,11,2008-12-23
"ISFE - Representing the European Videogame Industry",Belgium,"600000 - 700000",0,,11,2009-09-28
"NGVA Europe",Spain,"600000 - 700000",2,,6,2008-10-08
"Scottish Fishermen's Federation","United Kingdom","600000 - 700000",0,,0,2008-08-28
"Vereniging VNO-NCW",Netherlands,"600000 - 700000",3,,20,2010-09-07
"European Wind Energy Association",Belgium,678557,7,,82,2011-08-24
"Independent Retail Europe (formerly UGAL - Union of Groups of Independent Retailers of Europe)",Belgium,675750,3,,22,2008-06-25
"VERBOND VAN BELGISCHE ONDERNEMINGEN / FEDERATION DES ENTREPRISES DE BELGIQUE",Belgium,650000,3,,21,2009-02-05
"Confederación Española de Organizaciones Empresariales",Spain,632341,0,,24,2012-05-29
MARCOGAZ,Belgium,620000,2,,0,2011-07-07
"Association Française des Entreprises Privées",France,"500000 - 600000",5,,35,2008-06-30
"CECED (European Committee of Domestic Equipment Manufacturers)",Belgium,"500000 - 600000",3,,24,2010-05-21
"Consejo General de Colegios Oficiales de Farmacéuticos de España",Spain,"500000 - 600000",1,,1,2011-04-04
"Dutch Fund and Asset Management Association",Netherlands,"500000 - 600000",0,,0,2012-10-12
"European Association of Mining Industries, Metal Ores & Industrial Minerals",Belgium,"500000 - 600000",4,,14,2012-04-23
"European Central Securities Depositories Association",Belgium,"500000 - 600000",2,,0,2009-11-26
"Handwerkskammer Dresden",Germany,"500000 - 600000",0,,3,2012-09-26
"Institute of Chartered Accountants in England and Wales","United Kingdom","500000 - 600000",2,,7,2008-12-04
"International Fur Trade Federation","United Kingdom","500000 - 600000",0,,0,2011-08-31
"Motion Picture Association","United States","500000 - 600000",4,,26,2009-05-18
"Organización de Productores Asociados de Grandes Atuneros Congeladores",Spain,"500000 - 600000",0,,4,2009-09-08
"Ships and Maritime Equipment Association",Belgium,"500000 - 600000",0,,18,2013-06-25
UNIFE,Belgium,550960,4,,43,2008-10-17
"European Elevator Association",Belgium,520000,0,,0,2013-02-03
"The Japan Refrigeration and Air Conditioning Industry Association",Japan,511801,0,,0,2011-11-29
"Comité de Liaison Europe-Afrique- Caraïbes-Pacifique.",France,500000,0,,0,2013-02-14
"Handelsverband Deutschland - Der Einzelhandel",Germany,500000,3,,20,2009-05-27
"WirtschaftsVereinigung Metalle",Germany,500000,1,,2,2009-01-08
"American Chamber of Commerce to the European Union",Belgium,"450000 - 500000",4,,151,2008-10-14
"Association Européenne des Concessionnaires d'Autoroutes et d'Ouvrages à Péage",France,"450000 - 500000",2,,8,2011-03-14
"Association Luxembourgeoise des Fonds d'Investissement",Luxembourg,"450000 - 500000",1,,11,2008-08-05
"Confederation of British Industry","United Kingdom","450000 - 500000",1,,37,2011-10-21
"Confederation of Swedish Enterprise",Sweden,"450000 - 500000",3,,29,2011-12-22
"Dutch Waste Management Association",Netherlands,"450000 - 500000",0,,1,2013-01-07
EuroCommerce,Belgium,"450000 - 500000",11,,137,2009-02-19
"European Dredging Association",Belgium,"450000 - 500000",2,,2,2008-12-30
"European Federation of Nurses Associations",Belgium,"450000 - 500000",3,,10,2010-01-06
"European Retail Round Table",Belgium,"450000 - 500000",1,,17,2012-05-29
"Federazione Nazionale dell'Industria Chimica italiana",Italy,"450000 - 500000",2,,1,2008-11-25
"Independent Regulators Group",Belgium,"450000 - 500000",1,,0,2013-07-08
"Intergraf European Federation for Print and Digital Communication",Belgium,"450000 - 500000",0,,0,2009-12-18
"Nanotechnology Industries Association",Belgium,"450000 - 500000",0,,0,2009-06-29
"Nickel Institute",Belgium,"450000 - 500000",4,,8,2010-04-08
"Tobacco Vapor Electronic Cigarette Association","United States","450000 - 500000",0,,0,2013-03-05
"Zentralverband Elektrotechnik- und Elektronikindustrie e.V.",Germany,"450000 - 500000",6,,10,2011-08-24
"Verband der Automobilindustrie",Germany,450000,3,,50,2010-12-14
"ARD-Verbindungsbüro Brüssel",Belgium,"400000 - 450000",4,,33,2009-01-06
"Association of Manufacturers of Domestic Appliances","United Kingdom","400000 - 450000",0,,0,2012-03-05
"CONFCOMMERCIO - IMPRESE PER L'ITALIA",Italy,"400000 - 450000",5,,17,2011-12-13
"EUROPEAN APPAREL AND TEXTILE CONFEDERATION",Belgium,"400000 - 450000",3,,11,2008-07-16
"Elinkeinoelämän keskusliitto",Finland,"400000 - 450000",1,,70,2008-12-22
"European Federation for Energy Traders",Netherlands,"400000 - 450000",4,,1,2009-05-06
"European Golf Association Sustainable Golf Committee",Switzerland,"400000 - 450000",0,,0,2010-10-13
"European Heat Pump Association",Belgium,"400000 - 450000",2,,11,2009-02-18
"European Magazine Media Association",Belgium,"400000 - 450000",3,,61,2011-09-29
"European Property Federation",Belgium,"400000 - 450000",0,,1,2010-07-12
"European Satellite Operators Association",Belgium,"400000 - 450000",2,,10,2011-09-16
"European Smoking Tobacco Association",Belgium,"400000 - 450000",3,,0,2008-12-22
"European Solar Thermal Electricity Association",Belgium,"400000 - 450000",1,,2,2013-05-03
"European feed additives and premixtures association",Belgium,"400000 - 450000",0,,0,2009-03-30
"European security Transport Association Aisbl",Belgium,"400000 - 450000",0,,0,2008-06-26
EuropeanIssuers,Belgium,"400000 - 450000",2,,18,2012-05-16
"Federation of European Publishers",Belgium,"400000 - 450000",4,,41,2008-06-25
"Federation of European Specialty Food Ingredients Industries",Belgium,"400000 - 450000",2,,0,2008-09-24
"Federation of the European Sporting Goods Industry",Belgium,"400000 - 450000",3,,0,2012-04-19
"Foreign Trade Association",Belgium,"400000 - 450000",1,,10,2011-06-28
ORGALIME,Belgium,"400000 - 450000",9,,63,2009-03-10
"Polish Electricity Association",Poland,"400000 - 450000",0,,28,2013-01-11
"Representing the European Petroleum Industry",Belgium,"400000 - 450000",5,,35,2010-12-08
"World Federation of Advertisers",Belgium,"400000 - 450000",0,,5,2008-07-15
"ECTAA, Group of National Travel Agents' and Tour Operators' Associations within the EU",Belgium,400000,3,,9,2009-02-06
"European Plastics Converters Association",Belgium,400000,2,,13,2011-07-06
"Wirtschaftsvereinigung Stahl",Germany,400000,1,,11,2009-06-23
Bundesrechtsanwaltskammer,Germany,"350000 - 400000",3,,0,2011-02-22
CAOBISCO,Belgium,"350000 - 400000",0,,1,2009-07-31
"Confederation of Danish Employers",Denmark,"350000 - 400000",1,,17,2009-03-09
"Conféderation Européenne des Propriétaires Forestiers",Belgium,"350000 - 400000",4,,20,2008-11-24
"EURELECTRIC aisbl",Belgium,"350000 - 400000",7,,60,2008-12-01
"EVO the Dutch Shippers's organization",Netherlands,"350000 - 400000",0,,0,2008-06-23
Eucomed,Belgium,"350000 - 400000",3,,2,2013-07-12
"European Aluminium Association AISBL",Belgium,"350000 - 400000",3,,33,2008-08-01
"European Automotive Research Partners Association",Belgium,"350000 - 400000",0,,0,2010-08-23
FEPORT,Belgium,"350000 - 400000",0,,19,2013-07-03
"Fédération bancaire française",France,"350000 - 400000",3,,62,2009-02-10
"The European Association for the Promotion of Cogeneration",Belgium,"350000 - 400000",3,,15,2011-09-02
"UITP - International Association of Public Transport",Belgium,"350000 - 400000",2,,11,2012-02-28
"Union sociale pour l'habitat",France,"350000 - 400000",0,,0,2010-09-07
"World Association of Newspapers and News Publishers FR",France,"350000 - 400000",0,,0,2012-01-03
"CEMBUREAU - The European Cement Association",Belgium,393896,3,,27,2011-06-24
"European CanCer Organisation",Belgium,388208,0,,4,2011-07-20
"European Travel Retail Confederation","United Kingdom",385000,1,,6,2009-05-26
"Österreichischer Sparkassenverband",Austria,370000,2,,7,2011-06-08
"Fertilizers Europe",Belgium,360000,6,,24,2011-01-17
GasNaturally,Belgium,360000,0,,4,2012-09-25
"ORGANIZACIÓN DE PRODUCTORES DE PESCA DE BAJURA DE BIZKAIA",Spain,350000,0,,0,2009-09-04
"AGORIA - Belgian federation for the technology",Belgium,"300000 - 350000",0,,6,2010-10-20
"BSA | The Software Alliance","United States","300000 - 350000",3,,41,2010-02-26
"British Retail Consortium","United Kingdom","300000 - 350000",0,,0,2011-10-25
"Bundesverband Güterkraftverkehr Logistik und Entsorgung (BGL) e. V.",Germany,"300000 - 350000",1,,3,2012-01-20
"Bundesverband der Deutschen Volksbanken und Raiffeisenbanken",Germany,"300000 - 350000",1,,16,2011-09-05
"Computer & Communications Industry Association","United States","300000 - 350000",0,,47,2011-09-01
"Confederation of European Paper Industries",Belgium,"300000 - 350000",2,,44,2010-11-05
"Confederação dos Agricultores de Portugal",Portugal,"300000 - 350000",0,,4,2012-04-24
"Construction Products Europe",Belgium,"300000 - 350000",3,,7,2010-02-01
"Council of Bars and Law Societies of Europe",Belgium,"300000 - 350000",3,,6,2008-11-06
"Danish Dairy Board Brussels s.a.",Denmark,"300000 - 350000",2,,2,2010-03-23
"Direct Selling Europe",Belgium,"300000 - 350000",2,,3,2009-01-12
"European Gaming and Betting Association",Belgium,"300000 - 350000",2,,5,2009-09-30
"European Publishers Council","United Kingdom","300000 - 350000",0,,42,2008-09-09
"European Sea Ports Organisation",Belgium,"300000 - 350000",5,,13,2010-02-04
"European Society of Cardiology",France,"300000 - 350000",4,,12,2011-10-20
"FEDERACION ESPAÑOLA DE INDUSTRIAS DE LA ALIMENTACIÓN Y BEBIDAS",Spain,"300000 - 350000",0,,0,2012-02-17
"FIGIEFA - Fédération Internationale des Grossistes, Importateurs & Exportateurs en Fournitures Automobiles / International Federation of Automotive Distributors",Belgium,"300000 - 350000",4,,6,2012-06-05
"FairSearch Europe",Belgium,"300000 - 350000",0,,3,2013-10-09
"Italian Banking, Insurance and Finance Federation",Italy,"300000 - 350000",1,,4,2012-02-06
"Japan Machinery Center",Belgium,"300000 - 350000",0,,0,2011-07-08
"Korea Electronics Association","South Korea","300000 - 350000",0,,0,2011-06-02
"Realkreditraadet (Association of Danish Mortgage Banks)",Denmark,"300000 - 350000",1,,4,2009-06-25
"The European Steel Association",Belgium,"300000 - 350000",0,,110,2009-02-17
"vbw - Vereinigung der Bayerischen Wirtschaft e.V.",Germany,"300000 - 350000",1,,9,2012-01-30
"Asociación Nacional de Armadores de Buques Congeladores de Pesca de Merluza",Spain,330000,0,,0,2010-05-06
"ICT UNIE o.s.","Czech Republic",320000,0,,0,2013-04-03
"BREIZ EUROPE",Belgium,311000,2,,22,2011-09-30
"Associazione Nazionale fra le Imprese Assicuratrici",Italy,300000,0,,6,2009-01-13
"Centre de liaison des industries transformatrices de viande de l'UE",Netherlands,300000,1,,18,2009-09-29
"FEDERACIÓN DE COFRADÍAS DE PESCADORES DE BIZKAIA",Spain,300000,0,,0,2009-09-03
"INTERFERRY EUROPEAN OFFICE",Belgium,300000,0,,0,2012-11-29
"Zentralverband Oberflächentechnik e.V.",Germany,300000,0,,1,2010-12-21
"Zájmové sdružení právnických osob, Interoperabilita železniční infrastruktury","Czech Republic",300000,3,,0,2013-08-20
"Association des Industries des produits de construction",France,"250000 - 300000",0,,0,2010-05-20
"Association des organisations nationales d'entreprises de pêche de l'UE",Belgium,"250000 - 300000",1,,19,2008-07-29
"Association for Competitive Technology",Belgium,"250000 - 300000",0,,5,2010-07-16
"Comité Européen des Entreprises Vins",Belgium,"250000 - 300000",1,,18,2008-12-19
"Confederação Nacional das Cooperativas Agrícolas e do Crédito Agrícola de Portugal",Portugal,"250000 - 300000",0,,3,2013-06-24
"Detailhandel Nederland",Netherlands,"250000 - 300000",2,,1,2010-09-08
Europacable,Belgium,"250000 - 300000",0,,1,2008-12-15
"European Alliance to Save Energy",Belgium,"250000 - 300000",0,,34,2011-09-05
"European Association for Investors in Non-Listed Real Estate Vehicles",Belgium,"250000 - 300000",2,,0,2011-03-29
"European Carbon and Graphite Association",Belgium,"250000 - 300000",0,,0,2012-04-23
"European Cold Storage and Logistics Association",Belgium,"250000 - 300000",1,,0,2011-10-12
"European Container Glass Federation",Belgium,"250000 - 300000",1,,1,2008-09-15
"European Family Businesses AEIE",Belgium,"250000 - 300000",0,,8,2010-09-28
"European Imaging Association",Belgium,"250000 - 300000",0,,0,2010-05-25
"European Low Fares Airline Association",Belgium,"250000 - 300000",0,,3,2013-07-05
"European Mortgage Federation",Belgium,"250000 - 300000",4,,7,2011-10-19
"European Pari Mutuel Association",Belgium,"250000 - 300000",1,,3,2010-01-29
"European Partnership for Energy and the Environment",Belgium,"250000 - 300000",4,,3,2012-06-06
"European Public Real Estate Association",Belgium,"250000 - 300000",0,,6,2010-06-09
"European Regions Airline Association","United Kingdom","250000 - 300000",0,,7,2009-04-21
"European Savings and retail Banking Group",Belgium,"250000 - 300000",7,,17,2008-12-16
"Federation of Veterinarians of Europe",Belgium,"250000 - 300000",0,,6,2008-12-05
"Fédération Européenne des Fabricants d'Aliments Composés",Belgium,"250000 - 300000",1,,31,2009-03-23
"Hauptverband der Deutschen Bauindustrie",Germany,"250000 - 300000",1,,2,2011-11-16
"International Video Federation",Belgium,"250000 - 300000",1,,2,2008-12-22
"Nordic Federation of Public Accountants",Denmark,"250000 - 300000",0,,0,2009-10-28
"Russian European Chamber of Commerce",Slovakia,"250000 - 300000",0,,0,2011-09-09
"Verband der TÜV e.V.",Germany,"250000 - 300000",4,,3,2011-08-22
"Verbond van Verzekeraars / Dutch Association of Insurers",Netherlands,"250000 - 300000",0,,1,2011-02-23
"Vereinigung der österreichischen Industrie - Industriellenvereinigung",Austria,"250000 - 300000",0,,28,2010-11-02
"Vereniging VEB NCVB",Netherlands,"250000 - 300000",0,,1,2011-03-25
"Whirlpool Europe srl",Italy,"250000 - 300000",0,,0,2011-08-24
"British Chamber of Commerce in Belgium","United Kingdom",280500,3,,21,2010-03-29
"European International Contractors",Germany,275000,0,,2,2010-12-13
"Deutscher Bauernverband",Germany,250000,3,,25,2009-03-11
"European Union for Responsible Incineration and Treatment of Special Waste",Belgium,250000,0,,1,2009-02-24
"Union Européenne des Promoteurs-Constructeurs",Belgium,250000,0,,3,2009-07-30
"AIM European Brands Association",Belgium,"200000 - 250000",2,,30,2008-11-26
"Asociación de Organizaciones de Productores de Plátanos de Canarias",Spain,"200000 - 250000",0,,0,2013-11-04
"Association des Constructeurs Européens de Motocycles",Belgium,"200000 - 250000",0,,3,2009-02-25
"Associazione Bancaria Italiana",Italy,"200000 - 250000",0,,21,2013-07-12
"Assogestioni - Italian Investment Management Association",Italy,"200000 - 250000",0,,4,2012-01-18
"Bundesverband der Deutschen Entsorgungs-, Wasser- und Rohstoffwirtschaft e.V.",Germany,"200000 - 250000",5,,0,2012-08-20
"Bundesverband der Pharmazeutischen Industrie e.V.",Germany,"200000 - 250000",2,,4,2009-02-16
"CNA Nautica",Italy,"200000 - 250000",0,,0,2010-04-27
"Confederazione Italiana Agricoltori",Italy,"200000 - 250000",4,,9,2013-01-31
"Cooperativas Agro-alimentarias",Spain,"200000 - 250000",0,,10,2008-07-04
"DGRV - Deutscher Genossenschafts- und Raiffeisenverband e.V.",Germany,"200000 - 250000",0,,0,2010-03-01
"Danish Chamber of Commerce",Denmark,"200000 - 250000",5,,22,2008-09-25
"EUROPEAN SERVICES FORUM",Belgium,"200000 - 250000",1,,9,2009-01-15
"Euro-Toques International",Belgium,"200000 - 250000",0,,0,2010-08-05
EuropaBio,Belgium,"200000 - 250000",1,,44,2009-01-08
"European Association for Coal and Lignite",Belgium,"200000 - 250000",2,,3,2011-09-06
"European Association of Corporate Treasurers",France,"200000 - 250000",0,,8,2008-08-20
"European Association of Public Banks and Funding agencies AISBL",Belgium,"200000 - 250000",0,,13,2009-01-14
"European Biomass Association",Belgium,"200000 - 250000",1,,11,2010-10-28
"European Confederation of Woodworking Industries aisbl",Belgium,"200000 - 250000",0,,0,2008-07-31
"European Construction Technology Platform",Belgium,"200000 - 250000",0,,0,2011-04-22
"European Engineering Industries Association",Belgium,"200000 - 250000",0,,1,2009-01-12
"European Federation for Intelligent Energy Efficiency Services",Belgium,"200000 - 250000",3,,2,2010-12-26
"European Fluorocarbons Technical Committee",Belgium,"200000 - 250000",0,,0,2011-12-08
"European Heating Oil Association",Belgium,"200000 - 250000",0,,0,2011-10-25
"European Multi-channel and Online Trade Association",Belgium,"200000 - 250000",2,,9,2009-09-28
"European Music Office",Belgium,"200000 - 250000",0,,0,2011-08-01
"FEDERACION EMPRESARIAL METALURGICA VALENCIANA",Spain,"200000 - 250000",0,,0,2011-09-16
"Food and Drink Federation","United Kingdom","200000 - 250000",0,,1,2009-08-04
FoodDrinkEurope,Belgium,"200000 - 250000",1,,50,2010-11-12
FoodServiceEurope,Belgium,"200000 - 250000",0,,1,2008-06-24
"Forsikrimg & Pension",Denmark,"200000 - 250000",0,,2,2013-09-11
"IEEE Inc","United States","200000 - 250000",0,,2,2012-01-06
"Interactive Advertising Bureau Europe",Belgium,"200000 - 250000",3,,17,2011-11-24
"International Trademark Association","United States","200000 - 250000",2,,5,2010-12-21
"Landbrug & Fødevarer - Danish Agriculture and Food Council",Denmark,"200000 - 250000",4,,21,2008-10-09
"Royal College of Nursing","United Kingdom","200000 - 250000",0,,0,2011-06-13
"The Brewers of Europe",Belgium,"200000 - 250000",5,,16,2011-08-04
"The EU Vegetable Oil and Proteinmeal Industry",Belgium,"200000 - 250000",4,,13,2009-09-24
"The Norwegian Shipowners' Association",Norway,"200000 - 250000",0,,6,2012-05-09
"The Society of Motor Manufacturers and Traders Ltd.","United Kingdom","200000 - 250000",0,,0,2012-02-14
"Verband der Industriellen Energie- und Kraftwirtschaft",Germany,"200000 - 250000",0,,0,2012-08-07
"Vereniging van de Nederlandse Chemische Industrie",Netherlands,"200000 - 250000",0,,1,2009-02-16
"World Shipping Council","United States","200000 - 250000",0,,3,2009-07-07
"association of the European Heating Industry",Belgium,"200000 - 250000",4,,7,2012-04-10
Interchanvre,France,230000,0,,0,2010-10-25
"pharma.be - Algemene vereniging van de Geneesmiddelenindustrie",Belgium,225000,0,,0,2011-05-13
"Conseil Européen des Professions Libérales",Belgium,215000,0,,0,2010-09-30
"European Confederation of Pharmaceutical Entrepreneurs",Belgium,210000,1,,20,2009-04-15
"EUROPEAN ECONOMIC CHAMBER OF TRADE, COMMERCE & INDUSTRY EEIG",Belgium,200000,0,,0,2012-08-02
"European Biodiesel Board",Belgium,200000,5,,4,2009-06-18
"European Confederation of Private Employment Agencies",Belgium,200000,4,,11,2008-07-24
"European Federation of Waste Management and Environmental Services",Belgium,200000,3,,6,2008-10-15
"International Air Transport Association",Canada,200000,3,,50,2008-10-31
"JFMO SERVICIOS EN INTERMEDIACIÓN PÚBLICA, ASOCIACIÓN EN PARTICIPACION",Mexico,200000,0,,0,2012-04-12
"National Airlines Council of Canada",Canada,200000,0,,0,2013-09-13
"Union Européenne de l'Hospitalisation Privée",Italy,200000,0,,0,2009-09-14
"Verband deutscher Pfandbriefbanken e.V.",Germany,200000,0,,4,2009-04-16
"Zentralverband Deutsches Kfz-Gewerbe e.V.",Germany,200000,0,,0,2010-02-19
"ABTA - The Travel Association","United Kingdom","150000 - 200000",0,,3,2012-01-04
"Air-Conditioning & Refrigeration Manufacturers' Association (Turkey)",Turkey,"150000 - 200000",0,,0,2011-12-15
"Alliance for European Logistics",Belgium,"150000 - 200000",0,,6,2012-02-13
"Arbeitsgemeinschaft Deutscher Tierzüchter e. V.",Germany,"150000 - 200000",1,,0,2010-02-02
"Arbeitsgemeinschaft deutscher Verkehrsflughäfen",Germany,"150000 - 200000",1,,8,2012-03-06
"Association of Investment Companies","United Kingdom","150000 - 200000",0,,0,2011-06-24
"Bundesarbeitgeberverband Chemie e.V.",Germany,"150000 - 200000",4,,3,2008-12-22
"CEMA - European Agricultural Machinery",Belgium,"150000 - 200000",2,,13,2013-01-21
"Centrul Roman al Energiei",Romania,"150000 - 200000",0,,0,2012-05-15
"Comité des Constructeurs Français d'Automobiles",France,"150000 - 200000",0,,0,2009-07-10
"Comité du commerce des céréales, aliments du bétail, oléagineux, huile d'olive, huiles et graisses et agrofournitures de l'U.E.",Belgium,"150000 - 200000",1,,18,2008-11-10
"Confartigianato Imprese",Italy,"150000 - 200000",2,,0,2012-03-05
"Confederazione Cooperative Italiane",Italy,"150000 - 200000",0,,0,2010-08-30
"Confederazione Nazionale dell'Artigianato e della Piccola e Media Impresa",Italy,"150000 - 200000",2,,4,2012-05-31
"Confédération Européenne des Entrepreneurs de Travaux Techniques Agricoles, Ruraux et Forestiers/ European Organisation of Agricultural and Rural Contractors / Zentralverband der europäischen Lohnunternehmer",Belgium,"150000 - 200000",0,,6,2010-07-01
"Confédération Française du Commerce de gros Interentreprises et du Commerce International",France,"150000 - 200000",2,,0,2013-03-04
"Confédération Générale des Petites et Moyennes Entreprises",France,"150000 - 200000",1,,6,2011-09-21
"Confédération des Fabricants de Levure de l'Union Européenne",France,"150000 - 200000",1,,1,2008-11-17
"Danish Energy Association / Dansk Energi",Denmark,"150000 - 200000",3,,10,2008-09-10
"Deutsches Aktieninstitut",Germany,"150000 - 200000",0,,15,2009-03-05
"Dutch Produce Association",Netherlands,"150000 - 200000",0,,1,2009-07-16
"EUROPEAN FEDERATION OF THE COTTON AND ALLIED TEXTILES INDUSTRIES",Belgium,"150000 - 200000",0,,0,2009-05-15
"Ecommerce Europe",Belgium,"150000 - 200000",0,,17,2013-06-25
