"organisation name","country head office","lobbying costs","EP passes","lobbyists (FTE)","# of meetings","registered date"
"Lloyd's of London","United Kingdom","250000 - 300000",0,,5,2010-03-09
"Association des Chambres de Commerce et d'Industrie de Paris/Ile-de-France",France,"200000 - 250000",2,,0,2009-03-27
"Conseil supérieur du notariat",France,"200000 - 250000",2,,2,2011-08-08
"European Association of Co-operative Banks",Belgium,"200000 - 250000",10,,10,2009-01-12
"Land- en Tuinbouw Organisatie Nederland",Netherlands,"200000 - 250000",1,,18,2008-12-23
"Les CCI ALPMED ASBL",Belgium,"200000 - 250000",0,,0,2013-03-13
"Nordic Public Service Broadcasters",Belgium,"200000 - 250000",0,,6,2009-01-13
"The European Lotteries",Switzerland,"200000 - 250000",2,,1,2010-07-09
"CEEP - European Centre of Employers and Enterprises providing Public Services",Belgium,220000,2,,73,2009-03-27
"Comité Français du Butane et Propane",France,200000,0,,0,2013-06-06
"International Federation of Reproduction Rights",Belgium,200000,5,,3,2011-08-24
"Brazilian Business Affairs Europe",Belgium,"150000 - 200000",2,,0,2010-11-04
"Conseil National de l'Ordre des Médecins",France,"150000 - 200000",2,,0,2009-12-28
"Federation of the Dutch Pension Funds",Netherlands,"150000 - 200000",2,,14,2010-01-11
"International Human Rights Commission",Pakistan,"150000 - 200000",0,,0,2012-11-28
"The Royal Institution of Chartered Surveyors","United Kingdom","150000 - 200000",0,,0,2009-03-12
"Verband der Elektrotechnik Elektronik Informationstechnik",Germany,"150000 - 200000",2,,1,2008-10-29
"Associazione fra le società italiane per azioni",Italy,150000,1,,5,2009-09-29
"Coordinamento Italiano Professionisti della Moda e dello Spettacolo",Italy,150000,0,,0,2013-05-25
"Association Française des investisseurs pour la croissance",France,"100000 - 150000",0,,0,2013-06-27
"Associazione Italiana Consorzi Indicazioni Geografiche",Italy,"100000 - 150000",0,,0,2008-10-13
"European Council of Nursing Regulators",Belgium,"100000 - 150000",0,,0,2008-07-10
"European Federation of Building Societies",Belgium,"100000 - 150000",2,,4,2010-07-28
"European Metal Trade & Recycling Federation",Belgium,"100000 - 150000",1,,2,2010-04-16
FERRMED,Belgium,"100000 - 150000",5,,2,2009-04-20
"Fire Safety Platform",Belgium,"100000 - 150000",0,,0,2013-11-08
"Gesamtverband der Arbeitgeberverbände der Metall- und Elektro-Industrie e.V.",Germany,"100000 - 150000",0,,4,2011-11-03
"Instituut van de Bedrijfsrevisoren - Institut des Réviseurs d'Entreprises",Belgium,"100000 - 150000",2,,0,2013-01-11
"International Federation of Industrial Energy Consumers",Belgium,"100000 - 150000",0,,8,2008-07-08
"Lega Nazionale delle Cooperative e Mutue",Italy,"100000 - 150000",0,,0,2010-01-15
"Miss Continental Europe",Italy,"100000 - 150000",0,,0,2013-09-19
"Società Associazioni Religiose per i Pellegrinaggi",Italy,"100000 - 150000",0,,0,2010-05-18
"Conseil national de l'Ordre des pharmaciens",France,130120,1,,0,2012-02-27
"Chamber of Commerce and Industry of Serbia",Serbia,110000,0,,0,2009-05-24
"Lithuanian Business Representation in Brussels",Belgium,100000,0,,11,2009-03-16
"Steve Eddie's Agency",Italy,100000,0,,0,2013-07-02
"AEQUITAS ADR",Italy,"50000 - 100000",0,,0,2011-02-07
ARAMIS,France,"50000 - 100000",0,,0,2012-10-16
"ASSURE: The European Association for the Responsible Use of HFCs in Fire Protection","United Kingdom","50000 - 100000",0,,0,2011-10-03
"Assemblée permanente des Chambres d'Agriculture",France,"50000 - 100000",0,,2,2012-03-29
"Association for European Surface Treatment on Aluminium",Switzerland,"50000 - 100000",0,,0,2011-02-17
"Autorité de Régulation Professionnelle de la Publicité",France,"50000 - 100000",0,,0,2010-08-03
"Conseil International du Notariat Belge /Internationale Raad van het Belgisch Notariaat",Belgium,"50000 - 100000",0,,1,2013-11-29
"European Committee for Standardization",Belgium,"50000 - 100000",1,,4,2011-03-18
"European Federation of Museum & Tourist Railways",Netherlands,"50000 - 100000",0,,0,2008-12-04
"Federation Française d'Equitation",France,"50000 - 100000",0,,4,2011-05-31
"Finnish Water Utilities Association",Finland,"50000 - 100000",0,,0,2013-11-22
"Gesellschaft für musikalische Aufführungs- und mechanische Vervielfältigungsrechte",Germany,"50000 - 100000",1,,8,2011-07-25
"International Confederation of European Beet Growers",Belgium,"50000 - 100000",3,,7,2011-08-26
"Maa- ja metsätaloustuottajain Keskusliitto – Central Union of Agricultural Producers and Forest Owners",Finland,"50000 - 100000",1,,62,2009-05-22
"Associcação dos Armadores da Pesca Costeira e Largo da Zona Oeste",Portugal,95000,0,,0,2009-08-18
"Magyar Akvakultúra Szövetség",Hungary,60600,0,,0,2010-10-13
"ADT-Bundesverband Deutscher Innovations-, Technologie- und Gründerzentren e.V.",Germany,"< 50,000",0,,0,2009-03-18
"AG Kino - Gilde deutscher Filmkunsttheater e.V.",Germany,"< 50,000",0,,1,2011-09-28
"ASSOCIATION DEFENSE DES INTERETS DES VETERINAIRES DANS L'APPLICATION DIRECTIVE SERVICES",France,"< 50,000",0,,0,2011-02-13
"Allianz der öffentlichen Wasserwirtschaft e.V.",Germany,"< 50,000",0,,0,2010-07-09
"Allianz pro Schiene (Pro-Rail Alliance)",Germany,"< 50,000",0,,1,2012-11-01
"Association of Mediterranean Regulators for Electricity and Natural Gas",Italy,"< 50,000",0,,2,2011-03-04
"Associazione Nazionale delle Società di Collocamento di Prodotti Finanziari e di Servizi di Investimento",Italy,"< 50,000",0,,0,2011-02-02
"Associação Nacional para o Software Livre",Portugal,"< 50,000",0,,0,2013-06-18
Assotelecomunicazioni,Italy,"< 50,000",0,,0,2013-08-06
"Auftragsberatungsstelle Brandenburg e.V.",Germany,"< 50,000",0,,0,2011-07-11
"Belarus EU Business Council",Belgium,"< 50,000",1,,0,2008-07-10
Boerenbond,Belgium,"< 50,000",0,,9,2012-09-07
"British Herpetological Society","United Kingdom","< 50,000",0,,0,2012-04-12
Bundesaerztekammer,Germany,"< 50,000",2,,3,2010-07-14
Bundesnotarkammer,Germany,"< 50,000",3,,2,2009-07-06
"CONFEDERACIÓN ESPAÑOLA DE PESCA",Spain,"< 50,000",0,,0,2009-09-30
"Catalonia Institute of Construction Technology",Spain,"< 50,000",0,,0,2013-09-27
"Cercle Magellan",France,"< 50,000",0,,0,2011-08-03
"Chambre de Commerce Luxembourg",Luxembourg,"< 50,000",0,,0,2013-05-06
"Club PSCO",France,"< 50,000",0,,0,2012-09-26
"Confédération Européenne des Détaillants en Tabac",Belgium,"< 50,000",0,,0,2010-11-12
"Conseil de filière wallonne piscicole",Belgium,"< 50,000",0,,0,2013-12-05
"Conseil national de l'Ordre des chirurgiens-dentistes",France,50000,1,,0,2012-02-06
"Consorzio di tutela della DOC Prosecco",Italy,"< 50,000",0,,0,2012-05-17
"Country Land and Business Association","United Kingdom","< 50,000",1,,0,2013-03-27
"Creative Skillset","United Kingdom","< 50,000",0,,0,2012-06-14
"Cummins Ltd.","United Kingdom","< 50,000",0,,2,2011-12-09
"Deutsche Gesellschaft für Verbandsmanagement e.V.",Germany,"< 50,000",0,,0,2010-03-23
"Deutscher Dachverband für Geoinformation e.V.",Germany,"< 50,000",0,,0,2009-01-06
"Deutscher Fussball-Bund",Germany,"< 50,000",1,,1,2011-08-23
EPASOrg,Belgium,"< 50,000",0,,0,2012-03-27
"EU Ukraine Business Council aisbl",Belgium,"< 50,000",1,,1,2008-07-10
"EURAMET e.V.",Germany,"< 50,000",1,,0,2012-05-17
"Engineering Equipment and Materials Users Association","United Kingdom","< 50,000",0,,0,2010-05-19
"European Association of Environmental and Resource Economists",Italy,"< 50,000",0,,0,2011-07-29
"European Business Initiative on Taxation",Netherlands,"< 50,000",0,,0,2010-06-01
"European Chemical Employers Group",Belgium,"< 50,000",0,,5,2009-03-04
"European Committee for Electrotechnical Standardization",Belgium,"< 50,000",0,,5,2009-10-18
"European Energy Ombudsman Group",France,"< 50,000",0,,0,2011-03-10
"European Tuning Organization",Italy,"< 50,000",0,,0,2011-01-05
"European Tuning Organization",Italy,"< 50,000",0,,0,2011-01-12
"European Union Road Federation",Belgium,"< 50,000",1,,0,2013-09-02
"European Vegetable Protein Federation",Belgium,"< 50,000",1,,0,2013-12-03
"Europäische Feuerstätten Arbeitsgemeinschaft e.V.",Germany,"< 50,000",0,,0,2010-06-09
"FONDAZIONE CENTRO SAN RAFFELE",Italy,"< 50,000",1,,0,2012-09-13
"Federacion de Aridos - FdA",Spain,"< 50,000",0,,0,2010-09-17
"Federation of Occupational Health Nurses",Finland,"< 50,000",0,,0,2011-11-01
Finnovaregio,Belgium,"< 50,000",2,,1,2013-06-11
"Fondazione Rui",Italy,"< 50,000",0,,0,2011-03-03
"Forum pour l'Investissement Responsable - French Sif",France,"< 50,000",0,,1,2011-07-06
"Fédération des Entreprises Publiques Locales",France,"< 50,000",0,,0,2010-09-10
"Global Alliance for Banking on Values",Netherlands,"< 50,000",0,,0,2013-06-24
"Global Phosphate Forum",Belgium,"< 50,000",0,,0,2013-11-29
"Hellenic Culture Centre",Greece,"< 50,000",0,,0,2010-10-15
"Hoge Raad voor de Zelfstandigen en de KMO / Conseil Supérieur des Indépendants et des PME",Belgium,"< 50,000",0,,0,2010-04-21
"IARU - Political Relations Committee",Germany,"< 50,000",0,,0,2009-03-30
"IPENERG Ipari Energiafogyasztók Érdekképviselete Egyesülés",Hungary,"< 50,000",0,,0,2011-03-28
"International Federation of Aesthecians",Belgium,"< 50,000",0,,0,2011-01-21
"La VOIX des EMPRUNTS RUSSES",France,"< 50,000",0,,0,2008-08-28
"Learn To Be Free Onlus APS",Italy,"< 50,000",0,,0,2009-11-02
"MA.EL. nel Terzo Millennio",Italy,"< 50,000",0,,0,2013-07-29
"Movimento Nazionale Liberi Farmacisti",Italy,"< 50,000",0,,0,2008-08-05
"Nederlands Agrarisch Jongeren Kontakt",Netherlands,"< 50,000",0,,0,2013-10-11
"Norsk Industri / Federation of Norwegian Industries",Norway,"< 50,000",0,,1,2008-11-18
"ORGANIZACION DE PRODUCTORES PESQUEROS DE LUGO",Spain,"< 50,000",0,,0,2011-09-28
"PILOTAGE MARITIME LA ROCHELLE CHARENTE",France,"< 50,000",0,,0,2013-05-01
"Raffaello Dinacci",Italy,"< 50,000",0,,0,2010-10-07
"Réseau ferré de France",France,"< 50,000",0,,0,2011-12-15
SKGS,Sweden,"< 50,000",0,,0,2012-01-31
"Shortsea Promotion Centre Spain",Spain,"< 50,000",0,,0,2013-03-20
"Sociedad Española de Farmacología Clínica",Spain,"< 50,000",0,,0,2011-05-20
"Société Civile des Producteurs Phonographiques",France,"< 50,000",0,,0,2013-12-17
"Solicitors Regulation Authority","United Kingdom","< 50,000",0,,0,2011-09-12
Stop43.org.uk,"United Kingdom","< 50,000",0,,0,2011-03-29
"Terra vzw",Belgium,"< 50,000",0,,0,2012-02-15
"The Caravan Club","United Kingdom","< 50,000",0,,0,2013-12-10
"The Coalition for Energy Savings",Belgium,"< 50,000",0,,13,2011-10-12
"Thüringer Agentur für die Kreativwirtschaft",Germany,"< 50,000",0,,0,2012-06-14
"Tobacco Industry Platform",Belgium,"< 50,000",0,,0,2012-03-27
UNCEIA,France,"< 50,000",0,,0,2012-07-10
"United European Tattoo Artists e.V.",Germany,"< 50,000",0,,0,2009-10-20
"VOTUM Verband Unabhängiger Finanzdienstleistungs-Unternehmen in Europa e. V.",Germany,"< 50,000",0,,0,2008-07-31
"Verband Österreichischer Zeitungen",Austria,"< 50,000",0,,0,2008-07-08
"Vereinigung Alternativer Investments",Austria,"< 50,000",0,,0,2009-02-20
"Vereinigung Industrieller Bauunternehmungen Österreichs",Austria,"< 50,000",0,,0,2010-09-13
"Vereinigung der österreichischen Richterinnen und Richter",Austria,"< 50,000",0,,0,2011-01-31
"VÖP - Verband Österreichischer Privatsender",Austria,"< 50,000",0,,2,2009-05-08
"Waste Free Oceans Foundation",Belgium,"< 50,000",0,,0,2013-12-12
West,Italy,"< 50,000",0,,0,2012-03-14
"World Green Building Council",Canada,"< 50,000",0,,0,2012-12-19
"Worldwide Muaykensan Martial Arts Federations’s",Ireland,"< 50,000",0,,0,2013-07-17
"Zentralverband Europäischer Designkultur",Germany,"< 50,000",0,,0,2010-09-16
"association force ouvrière consommateurs",France,"< 50,000",0,,0,2010-11-10
"associazione nazionale allevatori cavie",Italy,"< 50,000",0,,0,2012-12-06
eurelpro,Belgium,"< 50,000",0,,0,2009-01-29
"FCT SOERMAR",Spain,30000,0,,0,2012-02-21
"Sozialverband Deutschland",Germany,20000,0,,0,2011-04-06
"Sveriges Aktiesparares Riksförbund",Sweden,20000,0,,0,2012-03-22
"Corpo Nazionale Guardie Ecologiche Ambientali Volontarie Molise Nazionale",Italy,15000,0,,0,2013-04-17
"Asociación de Producción Integrada Picual de Jaén",Spain,10000,0,,0,2012-04-02
"CommunicateResearch Ltd","United Kingdom",10000,2,,0,2011-03-10
FEDERITALIA,Italy,10000,0,,0,2012-02-17
"Interessengemeinschaft Kreditkartengeschäft",Germany,10000,0,,0,2013-12-16
"TeleTrusT - Bundesverband IT-Sicherheit e.V.",Germany,10000,0,,2,2010-05-05
HolidayTravelWatch,"United Kingdom",5500,0,,0,2010-01-07
"Academia dos Cavaleiros de Cristóvão Colombo",Brazil,5000,0,,0,2013-02-22
"Ad-Hoc Industry Natural Resource Management Group",Belgium,5000,0,,0,2011-05-11
"European Captive Insurance and Reinsurance Owners Association",Luxembourg,2000,0,,0,2011-01-26
"9292 REISinformatiegroep bv",Netherlands,1502,2,,0,2013-06-07
"Federation of the Finnish Media Industry / Viestinnän Keskusliitto",Finland,1500,0,,0,2009-05-06
"Cleopa Institut für Ressourcen und Nachhaltigkeit",Germany,1000,0,,0,2011-01-26
"European Association of Senior Hospital Physicians",Belgium,1000,0,,0,2012-06-21
"Gesellschaft zur Förderung der Installationstechnik e.V.",Germany,1000,0,,0,2012-11-02
"Landestourismusverband Sachsen e.V./ Tourism Board of Saxony",Germany,350,0,,0,2012-07-06
"International Agency for Media Organizations",Iraq,1,0,,0,2013-12-14
"Creative Media Business Alliance",Belgium,0,0,,4,2011-02-28
"Cámara de la Industria Aceitera de la República Argentina - Centro de Exportadores de Cereales",Argentina,0,0,,0,2013-09-04
"International Federation of Air Traffic Safety Electronics Associations",Belgium,0,0,,0,2012-11-28
"La domanda comanda: i Consumatori fanno Impresa",Italy,0,0,,0,2011-11-06
"Observatoire du stress et des mobilités forcées de France Télécom",France,0,0,,0,2011-05-11
