"organisation name","country head office","lobbying costs","EP passes","lobbyists (FTE)","# of meetings","registered date"
"Budapesti Békéltető Testület",Hungary,"no figure available",0,,0,2013-12-19
"CENTRAL EUROPE Programme",Austria,"no figure available",0,,0,2011-12-15
"Centro Universitario Sportivo Università D'Annunzio Chieti  Pescara",Italy,"no figure available",1,,0,2013-04-21
"Chambre de commerce et d'industrie de région Paris Ile-de-France",France,"no figure available",0,,1,2010-12-09
"Cittalia Fondazione ANCI Ricerche",Italy,"no figure available",0,,0,2011-10-25
"Commissione Regionale Anticorruzione",Italy,"no figure available",0,,0,2013-02-20
"Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ) GmbH",Germany,"no figure available",8,,13,2011-07-14
"Deutscher Verein für öffentliche und private Fürsorge e. V./German association of public and private Welfare",Germany,"no figure available",0,,1,2009-09-09
"E.N.D.A.S. ENTE NAZIONALE DEMOCRATICO DI AZIONE SOCIALE",Italy,"no figure available",0,,0,2013-10-18
"Ecole nationale d'administration",France,"no figure available",4,,2,2012-07-10
"Europass NEC - België / Vlaanderen",Belgium,"no figure available",0,,0,2011-02-04
"European Patent Office",Belgium,"no figure available",0,,1,2009-09-07
"Financial Services Consumer Panel","United Kingdom","no figure available",1,,1,2012-02-03
"Flussgebietsgemeinschaft Elbe",Germany,"no figure available",0,,0,2012-02-02
"Fundación Internacional y para Iberoamérica de Administración y Políticas Públicas",Spain,"no figure available",0,,1,2012-03-01
"Institut national de la consommation",France,"no figure available",0,,0,2011-01-19
"International Organization for Migration",Belgium,"no figure available",1,,14,2010-05-25
"Joint Nature Conservation Committee","United Kingdom","no figure available",0,,2,2012-04-03
"Joint Programming Initiative on Agriculture, Food Security and Climate Change",France,"no figure available",0,,2,2011-11-28
"KfW Bankengruppe",Germany,"no figure available",2,,60,2012-09-25
"Klinikverbund Südwest",Germany,"no figure available",0,,0,2011-05-12
"Leipätiedotus ry",Finland,"no figure available",0,,0,2013-03-19
"MONDIMPRESA Scrl",Italy,"no figure available",0,,0,2009-11-03
"NATIONAL INSTITUTE OF INFECTIOUS DISEASES ""Prof.Dr. Matei Bals""",Romania,"no figure available",0,,0,2010-06-11
"Navegação Aérea de Portugal",Portugal,"no figure available",0,,0,2012-12-12
"Office of Gas and Electricity Markets","United Kingdom","no figure available",0,,1,2011-09-27
"PULA AIRPORT Ltd",Croatia,"no figure available",0,,0,2013-09-20
"Pôle EMC2",France,"no figure available",0,,0,2013-07-16
"Reindeer Herders´ Association/Paliskuntain yhdistys",Finland,"no figure available",0,,0,2011-09-22
"SOCIETE CENTRALE CANINE",France,"no figure available",0,,0,2009-12-29
"Slovak Audiovisual Fund",Slovakia,"no figure available",0,,0,2011-09-30
"Småland Blekinge South Sweden",Belgium,"no figure available",0,,0,2012-10-22
"Sparkasse Zollernalb",Germany,"no figure available",0,,0,2009-07-28
"Stiftung Preußischer Kulturbesitz",Germany,"no figure available",0,,0,2010-12-15
"Sviluppo Italia Molise",Italy,"no figure available",0,,0,2013-11-07
"TSVETANKA STEFANOVA",Bahamas,"no figure available",0,,0,2013-05-01
"TURISME DE BARCELONA",Spain,"no figure available",0,,0,2012-07-02
"The Regional Environmental Center for Central and Eastern Europe",Hungary,"no figure available",0,,3,2011-02-14
"Transport  for London","United Kingdom","no figure available",0,,0,2012-11-20
"UK Pesticides Campaign","United Kingdom","no figure available",0,,1,2012-10-08
"UNITED HANDS FOR SALVATION",Italy,"no figure available",0,,0,2012-09-16
"Umweltbundesamt Deutschland",Germany,"no figure available",0,,0,2011-09-12
"United Nations Human Settlements Programme",Kenya,"no figure available",0,,0,2012-09-20
"Universal Postal Union",Switzerland,"no figure available",0,,0,2010-06-07
"Veneto Agricoltura",Italy,"no figure available",1,,1,2011-07-18
"mouvement européen france",France,"no figure available",0,,0,2013-09-26
"station de pilotage de nice cannes villefranche",France,"no figure available",0,,0,2013-05-04
