"organisation name","country head office","lobbying costs","EP passes","lobbyists (FTE)","# of meetings","registered date"
"Christian Schultz",Germany,"< 9,999",0,0.25,0,2017-06-11
"Cleary Gottlieb Steen & Hamilton","United States","< 9,999",0,0.25,1,2016-12-09
"Cultural Heritage Partners","United States","< 9,999",0,2,0,2015-09-11
"DIERKS + BOHLE Rechtsanwälte",Germany,"< 9,999",0,2,0,2016-02-08
"DS Avocats A.A.R.P.I",France,"< 9,999",0,1,0,2013-10-31
"Dahan, Dahan-Bitton & Dahan",France,"< 9,999",0,1,0,2014-01-06
"De Gaulle Fleurance & Associés",France,"< 9,999",0,0.5,0,2017-06-20
"De Matteis Law",Italy,"< 9,999",0,0.25,0,2017-06-08
"Distefano Law Office",Belgium,"< 9,999",0,0.25,0,2013-10-03
"ENDROIT AVOCAT SELAS",France,"< 9,999",0,0.25,0,2015-07-31
"Eric Van Hooydonk Lawyers",Belgium,"< 9,999",0,0.25,0,2017-03-15
"FREDERIC MAURO SPRL",Belgium,"< 9,999",1,1,1,2015-01-20
"Food Lawyers’ Network",Belgium,"< 9,999",0,0.25,0,2016-11-17
Fratini&Associati,Italy,"< 9,999",0,0.75,0,2014-09-24
"Giulio Marini",Italy,"< 9,999",0,1,0,2011-08-04
"Hausfeld & Co. LLP","United Kingdom","< 9,999",0,0.25,3,2016-06-21
"Intellectual Property Lawyers' Association","United Kingdom","< 9,999",0,66,0,2009-06-22
JEANTET,France,"< 9,999",0,0.75,0,2010-05-10
"Jones Day",Belgium,"< 9,999",0,0.25,0,2016-11-17
"Kancelaria Radcy Prawnego r. pr. Sebastian Bohuszewicz Legal Counselors Group",Poland,"< 9,999",0,0.25,0,2015-07-28
"Kanzlei Seebohm",Germany,"< 9,999",0,0.5,0,2017-09-12
"Keller and Heckman LLP","United States","< 9,999",0,1.5,0,2017-01-27
"MIQUEL ANGEL VALLES BLISTIN",Spain,"< 9,999",0,0.25,0,2012-07-11
"MTTA Law & Mediation",Belgium,"< 9,999",0,0.5,0,2016-10-24
"Macchi di Cellere Gangemi",Italy,"< 9,999",0,0.25,0,2016-09-14
"McDermott Will & Emery Belgium LLP",Belgium,"< 9,999",0,0.25,1,2015-07-24
"Odvjetničko društvo Gjurašić, Fak & Partneri",Croatia,"< 9,999",0,1,0,2015-02-06
"Osborne Clarke",Germany,"< 9,999",0,2.75,0,2015-08-28
PRUDENS,Sweden,"< 9,999",1,0.25,0,2017-06-23
"Portolano Cavallo",Italy,"< 9,999",0,2.25,0,2015-09-30
"Rasch Rechtsanwälte",Germany,"< 9,999",0,0.25,0,2017-04-19
Rechtsanwalt,Germany,"< 9,999",0,0.25,2,2017-07-10
"Rechtsanwalt Dr. Anton Schaefer",Austria,"< 9,999",0,1,0,2012-09-02
"Rechtsanwälte Reiser & Coll.",Germany,"< 9,999",0,0.5,0,2016-12-19
"Robert Peterson & Fields Associates P.C.","United States","< 9,999",0,2.25,0,2016-11-21
"SELAS OLSZAK & LEVY",France,"< 9,999",0,0.5,0,2017-01-24
"Studio Legale Malaguti & Partners",Italy,"< 9,999",1,0.25,0,2017-05-30
"Taxand EIG",Luxembourg,"< 9,999",0,0.25,0,2016-07-12
"VPE Vasúti Pályakapacitás-elosztó Kft.",Hungary,"< 9,999",0,0.75,0,2016-09-06
"Vieira de Almeida & Associados - Sociedade de Advogados, SP R.L.",Portugal,"< 9,999",0,0.25,1,2016-09-14
"Vilniaus Centro advokatų kontora LAW BOUTIQUE",Lithuania,"< 9,999",0,0.5,0,2016-02-18
danexplus,Slovakia,"< 9,999",0,0.25,0,2017-11-07
"wan avocats",France,"< 9,999",0,0.25,0,2016-09-06
"CMS Bureau Francis Lefebvre",France,5000,0,1,0,2015-09-09
"van Lennep & Co",Belgium,5000,0,0.25,0,2016-10-17
"Mediadores y Abogados LTD","United Kingdom",3000,0,5.25,0,2017-05-03
"Legale Genchi",Italy,500,2,1,0,2014-08-02
"KÜFFNER MAUNZ LANGER ZUGMAIER Rechtsanwaltsges. mbH",Germany,0,0,0.25,0,2014-06-13
"Law Firm TGS Baltic",Lithuania,0,0,0.5,0,2016-09-28
"Noerr LLP",Germany,0,0,2.5,0,2016-06-08
"UGGC AVOCATS",France,0,0,0.75,0,2017-01-30
"ARNAUD AVOCATS ASSOCIÉS",France,"no figure available",0,2,0,2017-08-19
BEDARD,France,"no figure available",0,0.5,0,2017-03-06
"CNG SLOVENSKO",Slovakia,"no figure available",0,3,0,2017-10-13
"Catherine Cathiard",France,"no figure available",0,1,0,2017-07-24
"David Szafran",Belgium,"no figure available",1,0.25,0,2017-07-05
"Emery, Stourm & associés Avocats",France,"no figure available",0,0.25,0,2015-10-13
"Jalsovszky Ügyvédi Iroda",Hungary,"no figure available",0,0.25,0,2017-05-15
"König & Kollegen Rechtsanwälte in der Speicherstadt",Germany,"no figure available",0,0.25,0,2016-03-23
"LAW VALUES SOCIAL EQUITY PUBLIC AFFAIRS SLP",Spain,"no figure available",2,0.5,0,2017-02-09
"MUTTER & KRUCHEN Partnerschaft von Rechtsanwälten mbB",Germany,"no figure available",0,0.25,0,2017-06-08
"POMERANTZ LLP - France",France,"no figure available",2,0.5,0,2017-08-14
"PRODUCT LAW FIRM / SARL ABG PARTNERS",France,"no figure available",0,0.25,0,2017-08-08
"RC Abogados",Spain,"no figure available",0,0.25,0,2016-11-28
"Rechtsanwalt Maxim Hauk",Germany,"no figure available",1,1,0,2017-03-06
"Simeoli & Partners law",Italy,"no figure available",1,0.75,0,2017-07-16
"Studio Associato Angioy Pirastru",Italy,"no figure available",0,0.75,0,2015-05-27
"The EU Law Firm",Belgium,"no figure available",0,1.5,0,2016-03-08
"Trindade Barros - Advogados",Portugal,"no figure available",0,1.25,0,2016-03-10
"V V G B",Belgium,"no figure available",0,0.25,1,2016-10-27
