"organisation name","country head office","lobbying costs","EP passes","lobbyists (FTE)","# of meetings","registered date"
"EUPPORTUNITY (QB, Lda.)",Portugal,"400000 - 499999",8,6.5,10,2011-09-01
Landmarks,Belgium,"400000 - 499999",0,2,0,2012-09-11
"MSLGROUP Brussels - Division of NICEWORK SA",Belgium,"400000 - 499999",2,2,1,2011-05-12
"Political Intelligence",Belgium,"400000 - 499999",10,10,8,2011-11-29
"Tandem Social, SCCL",Spain,"400000 - 499999",0,1.25,0,2015-03-15
"Lysias Consulting Group",Netherlands,450000,0,15,0,2012-01-09
"Blomeyer & Sanz",Spain,"300000 - 399999",1,9.25,0,2015-02-11
"Business Solutions Europa Limited","United Kingdom","300000 - 399999",1,2.75,0,2011-07-14
"Global Counsel LLP","United Kingdom","300000 - 399999",0,2.75,18,2014-06-12
"IDA Holding GmbH",Germany,"300000 - 399999",0,4.5,1,2015-10-29
"ISC Intelligence in  Science",Belgium,"300000 - 399999",0,9,2,2010-09-03
"Image Sept Bruxelles",Belgium,"300000 - 399999",2,2.5,5,2014-11-06
"PRAGMATA SRL","San Marino","300000 - 399999",4,3.25,8,2013-10-04
"Prospero & Partners",Belgium,"300000 - 399999",5,5.5,0,2014-04-23
Euroquality,France,389391,0,4,0,2015-11-30
"INGAL Ingeniería y Consulting SLP",Spain,344567,0,0.75,0,2015-04-17
"Oksigen Lab",Belgium,300000,0,2,0,2015-03-11
"Aleteia - Consenso",Italy,"200000 - 299999",3,2,0,2015-04-17
"Aula Europe",Belgium,"200000 - 299999",6,5.5,38,2012-02-16
Avanssa,Portugal,"200000 - 299999",0,0.25,0,2011-09-03
"BDL Lobbying Srl",Italy,"200000 - 299999",1,2.5,0,2015-06-26
"Bell Pottinger","United Kingdom","200000 - 299999",0,4,0,2013-01-14
"Blau Advisors Strategic Partners",Spain,"200000 - 299999",0,6,0,2015-12-16
"Centre Régional d'Innovation et de Transferts de Technologie",France,"200000 - 299999",0,2.5,0,2015-01-30
"Club Feroviar SRL",Romania,"200000 - 299999",0,1.25,0,2013-07-05
"Deloitte Services & Investments",Belgium,"200000 - 299999",5,1.5,11,2012-04-04
"Dober Partners",Belgium,"200000 - 299999",1,2.25,1,2011-10-05
"E-EUROCONSULTING SRL",Italy,"200000 - 299999",0,3,0,2011-10-25
"Europe Analytica","United Kingdom","200000 - 299999",5,9,0,2009-03-04
"Europtimum Conseil",France,"200000 - 299999",6,8.75,3,2011-06-08
"FRS CONSULTING",France,"200000 - 299999",0,15,0,2015-03-16
"INNOPOLE SL",Spain,"200000 - 299999",0,2.75,0,2010-11-18
"KEA European Affairs",Belgium,"200000 - 299999",4,5,1,2008-07-07
"Konsentio ApS",Denmark,"200000 - 299999",2,2,0,2014-02-21
"Kudos Research part of RS Consulting Group","United Kingdom","200000 - 299999",0,1,0,2015-06-16
"Lysios Public Affairs",France,"200000 - 299999",4,2.75,5,2011-09-22
"NESEA srl",Italy,"200000 - 299999",0,4,0,2015-07-15
OCEANISSRL,Italy,"200000 - 299999",0,3,0,2012-10-04
"OMNICONSUL - Public Affairs Consultancy Lda",Portugal,"200000 - 299999",1,2.5,0,2008-06-23
"Peer Partners",Belgium,"200000 - 299999",0,3,0,2015-11-27
"Steintor International GmbH",Germany,"200000 - 299999",0,1,0,2014-02-10
"The Learning Machine Ltd","United Kingdom","200000 - 299999",0,4.5,0,2014-02-05
"acumen public affairs",Belgium,"200000 - 299999",7,6,1,2011-09-20
ANCRE,France,"100000 - 199999",3,4.25,3,2011-11-28
"Aviation Advocacy",Switzerland,"100000 - 199999",1,1.5,0,2014-01-26
"Axess Public Relations",Italy,"100000 - 199999",0,1,1,2015-09-18
"Barrell Tree Consultancy","United Kingdom","100000 - 199999",0,14,0,2015-07-23
"Business Bridge Europe",Belgium,"100000 - 199999",3,3.75,42,2011-05-16
"Cattaneo Zanetto & Co.",Italy,"100000 - 199999",2,3.5,0,2012-02-16
"Central Lobby Consultants Ltd","United Kingdom","100000 - 199999",0,2.75,0,2011-12-20
"Digonnet&Kutas Consulting",Belgium,"100000 - 199999",0,1.5,0,2014-01-16
"EUROS / AGENCY",France,"100000 - 199999",1,1.5,3,2012-01-18
"EUROTRAN Conseil",France,"100000 - 199999",3,1.5,2,2011-04-20
"Europa Insights",Belgium,"100000 - 199999",3,3.75,5,2015-08-31
Europolitis,France,"100000 - 199999",2,2,0,2013-01-28
"Footprint Music Limited","United Kingdom","100000 - 199999",0,1,0,2015-11-06
"Global Sustain",Greece,"100000 - 199999",0,4,0,2014-12-11
"Incite Public Affairs",Belgium,"100000 - 199999",0,2.5,0,2012-01-30
"Insight Consulting",Belgium,"100000 - 199999",2,2,0,2010-08-23
"International Photovoltaic Investors Club",Germany,"100000 - 199999",0,0.25,0,2015-05-29
"Kellen Europe",Belgium,"100000 - 199999",2,2,1,2009-11-12
KellenAgep,Belgium,"100000 - 199999",0,2,0,2012-07-11
"Lighthouse Europe",Belgium,"100000 - 199999",3,1.5,1,2012-06-06
"McLarty Associates","United States","100000 - 199999",0,3,6,2015-09-08
"Mikado Danismanlik Hizmetleri Ltd. Sti.",Turkey,"100000 - 199999",0,6,0,2015-03-07
"Open Road","United Kingdom","100000 - 199999",0,1,0,2014-10-13
"Quintessa Limited","United Kingdom","100000 - 199999",0,1.25,0,2015-06-02
"ROSS GORDON CONSULTANTS SPRL",Belgium,"100000 - 199999",0,1,0,2015-05-11
"Ridens Public Affairs",Belgium,"100000 - 199999",4,3.75,0,2011-05-24
"SFL Regulatory Affairs & Scientific Communication GmbH",Switzerland,"100000 - 199999",0,2,0,2012-07-02
"SUPPORT STRUCTURE FOR ORGANISATIONS OF SOCIAL ECONOMY AND ENTREPRENEURSHIP",Greece,"100000 - 199999",0,8,0,2015-03-15
"Schnittstelle Ökologie",Germany,"100000 - 199999",0,1.5,0,2015-05-28
"Scienter España",Spain,"100000 - 199999",0,2,0,2014-02-27
"Teneo Strategy","United States","100000 - 199999",3,2.25,1,2013-06-21
"UL TS BV",Netherlands,"100000 - 199999",0,1.5,0,2015-11-23
"Whitehouse Consultancy Ltd, The","United Kingdom","100000 - 199999",0,4.5,1,2009-02-26
"Zaz Ventures SPRL",Belgium,"100000 - 199999",0,2,0,2014-09-13
"GSR Services GmbH",Germany,130000,0,2.5,0,2014-01-29
"Eamonn Bates Europe Public Affairs",Belgium,100000,6,1.75,0,2012-08-31
"iPolítics, SCP",Spain,100000,0,4,0,2015-06-29
"ADVICEPARTNERS GmbH",Germany,"50000 - 99999",2,1,0,2013-10-16
"Arctik S.P.R.L.",Belgium,"50000 - 99999",3,1,0,2014-02-28
"BIONTINO EUROPE",Belgium,"50000 - 99999",3,4,5,2011-11-23
"Baines Simmons Ltd","United Kingdom","50000 - 99999",0,0.25,0,2011-09-09
"Barnett Fernandes International Ltd","United Kingdom","50000 - 99999",0,0.75,0,2015-09-09
"Berbalk Communications",Germany,"50000 - 99999",3,3,4,2013-07-01
"Bernstein Public Policy",Belgium,"50000 - 99999",3,1.25,2,2012-02-21
"CABINET SCHELL",Belgium,"50000 - 99999",1,0.75,0,2014-09-03
"CNC - Communications & Network Consulting AG",Germany,"50000 - 99999",0,1.5,4,2011-07-05
"CRUAÑAS & ASOCIADOS, CONSEJEROS, S.L.",Spain,"50000 - 99999",0,5.25,0,2014-04-06
"Climate Strategy & Partners",Spain,"50000 - 99999",0,0.25,6,2012-03-07
"Context, international cooperation",Netherlands,"50000 - 99999",0,4.5,0,2011-08-15
"Dr2 Consultants",Belgium,"50000 - 99999",5,6.25,2,2011-04-26
"Euro Managers,s.r.o.","Czech Republic","50000 - 99999",0,0.5,0,2015-09-03
"Euro PA",Germany,"50000 - 99999",0,1.5,0,2013-01-06
"Eurohub Consultancy Group",Belgium,"50000 - 99999",5,4.5,0,2012-10-25
"European&Corporete Strategy",Belgium,"50000 - 99999",2,1.75,1,2011-05-27
Euventures,Germany,"50000 - 99999",0,2,0,2011-11-17
"G & H Associates (Brussels) Ltd","United Kingdom","50000 - 99999",0,1.5,4,2014-05-08
"Genna Cabinet Sprl",Belgium,"50000 - 99999",0,1,5,2014-08-27
"Gibbels Public Affairs",Belgium,"50000 - 99999",2,3,0,2013-09-10
"Groupe Z",France,"50000 - 99999",0,3,0,2015-03-11
"ICODA European Affairs",Belgium,"50000 - 99999",2,6.5,1,2011-12-07
"InterRecherche S.P.R.L.",Belgium,"50000 - 99999",1,0.5,0,2009-05-04
JURISTAX,Belgium,"50000 - 99999",0,0.25,0,2011-12-27
"KDC Conseil",France,"50000 - 99999",3,2,1,2011-10-04
"KOHLER Consulting & Coaching",France,"50000 - 99999",0,0.5,1,2015-09-08
"LNE Group",Germany,"50000 - 99999",0,1.25,0,2014-03-27
"LOMBARDI & PARTNERS",Italy,"50000 - 99999",0,5,0,2015-05-20
"Laroche Conseil",Belgium,"50000 - 99999",1,1,0,2011-07-25
"Luc Domergue Consultants",France,"50000 - 99999",1,1.75,3,2014-07-29
MISSAGLIAEASSOCIATI,Italy,"50000 - 99999",0,0.5,0,2008-07-02
"MUST & Partners",Belgium,"50000 - 99999",1,3,3,2014-09-09
"Macmillan Public Affairs",Ukraine,"50000 - 99999",0,4,0,2015-11-04
"Maurus Consulting GmbH",Germany,"50000 - 99999",1,1.25,0,2013-01-16
"N-square Consulting",Belgium,"50000 - 99999",2,1.25,1,2009-06-22
"National Non-Food Crops Centre","United Kingdom","50000 - 99999",0,1,0,2011-04-28
Optiin,Belgium,"50000 - 99999",2,1,0,2015-07-22
"PaySys Consultancy GmbH",Germany,"50000 - 99999",0,0.25,0,2012-08-14
"Polint Ltd","United Kingdom","50000 - 99999",5,4,11,2011-09-15
"Public Policy Matters Limited","United Kingdom","50000 - 99999",0,0.5,0,2014-02-07
"SUB Erste Lesung GmbH",Germany,"50000 - 99999",3,2,1,2012-01-10
"Schuttelaar & Partners",Netherlands,"50000 - 99999",10,0.75,0,2009-10-12
"Semantic Web Company GmbH",Austria,"50000 - 99999",0,0.75,0,2015-12-30
TRIVAROP,Belgium,"50000 - 99999",1,0.5,0,2011-04-28
"The Brussels Office s.p.r.l / Brusselkontoret",Belgium,"50000 - 99999",4,3,0,2010-05-18
"The European Consulting Company",Belgium,"50000 - 99999",0,1,0,2013-04-22
"ZN SPRL",Belgium,"50000 - 99999",0,1.5,0,2015-04-22
"pantarhei advisors europe",Austria,"50000 - 99999",4,3.5,6,2011-09-02
peopol,Germany,"50000 - 99999",1,1,1,2011-05-18
"PLANET Planungsgruppe Energie und Technik GbR",Germany,75000,0,0.25,1,2012-07-26
"X23 Srl",Italy,71911,0,1.5,0,2015-05-14
Decideum,"United Kingdom",64000,1,0.5,0,2013-01-31
"Luca Muscelli Comunicazione",Italy,52000,0,0.5,0,2014-07-23
"CABINET CAZEAU RONALD EXPERTISES",France,50000,0,2,0,2012-02-10
Kaméléon,Belgium,50000,0,0.25,0,2015-08-11
"TARA International Consulting",Serbia,50000,0,4,1,2012-09-05
"ARCA CONSORTIUM",Spain,"25000 - 49999",4,1.25,0,2014-01-28
"Access Partnership","United Kingdom","25000 - 49999",3,1.25,6,2014-06-13
"Aximage - Comunicação e Imagem, Lda.",Portugal,"25000 - 49999",0,1.75,0,2015-03-14
"BTP Europroject Consulting",Italy,"25000 - 49999",0,2.25,0,2014-11-04
Bellenden,"United Kingdom","25000 - 49999",0,1,1,2015-04-01
"Climate Advisers","United States","25000 - 49999",0,1,1,2015-02-21
"Constituency Management Group Ibérica (Weber Shandwick)",Spain,"25000 - 49999",0,1.5,0,2012-06-01
"Consultoria de Innovación y Financiación S.L.",Spain,"25000 - 49999",1,1.25,0,2011-12-07
"Coompanion Sweden",Sweden,"25000 - 49999",0,1.25,0,2015-03-15
"Cos&Co European Law and Advocacy Advisers",Belgium,"25000 - 49999",0,1,1,2015-05-10
"EEVS Insight Ltd","United Kingdom","25000 - 49999",0,0.25,0,2012-05-18
"ESL & NETWORK EUROPEAN AFFAIRS SA",Belgium,"25000 - 49999",3,5,2,2010-06-09
"EU Strategy",Belgium,"25000 - 49999",2,2,13,2010-10-27
Educore,Netherlands,"25000 - 49999",0,1,1,2015-06-16
"Energea Group S.r.l.",Italy,"25000 - 49999",0,0.75,0,2014-08-22
"European Public Policy Associates (UK) Ltd","United Kingdom","25000 - 49999",0,0.25,0,2009-07-20
"European School of Governance",Germany,"25000 - 49999",0,3,0,2015-06-18
FB&Associati,Italy,"25000 - 49999",1,1.25,1,2012-10-09
Fortzer,Belgium,"25000 - 49999",1,1,0,2011-09-01
"HAL9000 Limited","United Kingdom","25000 - 49999",0,2,0,2008-06-26
"Harwood Levitt Consulting",Belgium,"25000 - 49999",7,2.25,0,2010-10-26
"ISTITUTO ADEN S.R.L.",Italy,"25000 - 49999",0,2.25,0,2015-10-05
"Kumquat Consult",Belgium,"25000 - 49999",1,2,1,2014-07-05
LOBBSONN,France,"25000 - 49999",2,0.5,0,2012-03-07
"Leadership Business Consulting, Consultoria e Serviços, S.A.",Portugal,"25000 - 49999",0,1,1,2015-02-19
"Low Associates Brussels","United Kingdom","25000 - 49999",0,1.5,0,2015-04-27
"MacBrien Cuper Isnard",Belgium,"25000 - 49999",0,1,0,2015-05-13
"Media Intelligence Partners","United Kingdom","25000 - 49999",0,1,0,2013-04-08
"Minoils Media Ltd.",Canada,"25000 - 49999",2,2.25,0,2015-05-06
Momentous,Finland,"25000 - 49999",0,0.5,0,2015-09-14
"N Tavitian Consulting",Belgium,"25000 - 49999",0,1.5,0,2012-06-18
"NERA ECONOMIC CONSULTING",France,"25000 - 49999",0,0.5,0,2015-07-27
"NETAMO SYSTEMS SL",Spain,"25000 - 49999",0,0.25,0,2015-01-08
"Place Lux SPRL",Belgium,"25000 - 49999",1,1,0,2011-07-06
"RB & Partners sprl EUMATRIX International Trade Advisors",Belgium,"25000 - 49999",1,1,0,2015-03-22
"Sass Consulting AG - Communications and Strategic Relations",Switzerland,"25000 - 49999",2,0.75,4,2013-10-28
"Social Business Earth",Switzerland,"25000 - 49999",0,2,0,2015-03-15
"Studio Valla",Italy,"25000 - 49999",0,2.25,2,2015-02-09
"The European House - Ambrosetti",Italy,"25000 - 49999",0,2.25,21,2014-11-21
"furrerhugi. AG",Switzerland,"25000 - 49999",0,1,0,2010-03-10
"katalin kolosy",France,"25000 - 49999",0,1,0,2012-06-18
"Lejeune Consulting",Germany,40000,1,1,0,2015-01-29
"Social Finance Ltd","United Kingdom",37181,0,0.5,0,2011-09-05
"EPA Consulting, s.r.o.","Czech Republic",36000,0,1.75,5,2015-02-16
"Dealers Negócios Internacionais",Brazil,30000,0,2.5,0,2014-06-12
"Audientae Ltd","United Kingdom",29001,1,1.5,0,2014-09-10
"ACIG Group of companies",Russia,25000,0,2.5,0,2014-12-30
"ANTHENOR Public Affairs",France,"10000 - 24999",0,0.5,0,2009-05-18
"Alonso & Asociados",Spain,"10000 - 24999",3,3,2,2012-06-27
BBM&Associates,Belgium,"10000 - 24999",1,1.5,0,2014-10-16
"Banelli d.o.o.",Croatia,"10000 - 24999",0,7,0,2014-01-27
"CBBS Ltd - Management Consulting Company",Croatia,"10000 - 24999",1,0.25,0,2011-09-08
"Civica srl",Italy,"10000 - 24999",0,3.75,0,2012-10-09
"Climate Focus B.V.",Netherlands,"10000 - 24999",0,3.5,0,2013-09-05
"Co-operative Futures","United Kingdom","10000 - 24999",0,0.25,0,2014-07-21
"D&D Consulting Services",Belgium,"10000 - 24999",4,0.5,0,2011-12-26
"DC Communication",Romania,"10000 - 24999",0,15,0,2015-10-30
"Delany & Co","United Kingdom","10000 - 24999",0,1.5,0,2014-06-03
"Deloitte & Touche GmbH, Wirtschafsprüfungsgesellschaft",Germany,"10000 - 24999",1,1,2,2015-05-06
"Deloitte & Touche S.p.A.",Italy,"10000 - 24999",1,0.75,2,2015-05-29
"Deloitte LLP","United Kingdom","10000 - 24999",1,0.5,6,2010-10-28
"Deloitte, S.L.",Spain,"10000 - 24999",0,1,1,2015-03-06
"Diplomat Consult S.R.L.",Romania,"10000 - 24999",0,2,0,2014-10-02
"ECONSULTING SRL",Romania,"10000 - 24999",0,3,0,2015-06-10
"EHRENBERG Kommunikation GmbH",Germany,"10000 - 24999",1,3,0,2009-11-13
"EU Consult International",Denmark,"10000 - 24999",0,0.75,1,2010-03-31
"Eden21 Limited","United Kingdom","10000 - 24999",0,0.75,0,2015-08-20
"Ethique Technologie Innovation Conseil & Management",France,"10000 - 24999",0,0.75,0,2014-10-07
"European Power of Complexity GmbH",Germany,"10000 - 24999",1,2,0,2012-10-15
"Evercom Comunicación y RRPP",Spain,"10000 - 24999",0,2.5,0,2014-07-15
Extramoenia,Slovenia,"10000 - 24999",0,2.25,0,2015-01-15
"Gauly | Dittrich | van de Weyer GmbH",Germany,"10000 - 24999",0,2.25,3,2015-12-16
"Horizon 2020 Limited","United Kingdom","10000 - 24999",0,0.75,0,2014-06-18
"IPC - Ilgner & Partner Consulting B.V.",Netherlands,"10000 - 24999",0,6,0,2013-03-21
"Immagica Comunicazione",Italy,"10000 - 24999",0,0.75,0,2014-11-05
"Institutions & Stratégies",France,"10000 - 24999",0,1,0,2015-04-16
"Joschka Fischer & Company",Germany,"10000 - 24999",0,1.25,1,2015-07-23
"Marking Public Affairs bvba",Belgium,"10000 - 24999",1,1,0,2011-12-19
Med-Q,Belgium,"10000 - 24999",0,1,0,2014-07-09
"Net European Consulting Sprl",Belgium,"10000 - 24999",4,5,0,2011-09-14
"Northpoint Aviation Services Limited","United Kingdom","10000 - 24999",0,1,0,2015-05-14
"PARRY E ASSOCIATI",Italy,"10000 - 24999",0,0.25,0,2015-01-20
Pandic,"United Kingdom","10000 - 24999",0,1.25,0,2012-12-11
RABUSO,Belgium,"10000 - 24999",0,0.25,0,2013-12-19
"Romanoff & Partners",Belgium,"10000 - 24999",0,1,0,2014-04-16
"S3TRANSPORTATION LLP","United Kingdom","10000 - 24999",3,0.75,0,2013-01-24
"SEANCE PUBLIQUE",France,"10000 - 24999",0,0.25,0,2012-10-08
"SEPTENTRION CONSULTING Ltd","United Kingdom","10000 - 24999",0,0.25,0,2015-04-07
"STIPA Consultoría & Ecoturismo",Spain,"10000 - 24999",0,0.25,0,2015-07-24
"Sacchi Consulting",Belgium,"10000 - 24999",0,1.5,1,2012-05-29
Siempre,Belgium,"10000 - 24999",0,0.5,1,2014-11-18
"Simply Europe",Germany,"10000 - 24999",0,1.5,3,2011-09-06
"Square Comm",Belgium,"10000 - 24999",1,0.5,0,2015-02-09
"Stenström Consulting",Belgium,"10000 - 24999",2,1.75,0,2015-06-16
Summaryx,Finland,"10000 - 24999",0,2.5,0,2014-09-04
"Torres y Carrera Consultores de Comunicación",Spain,"10000 - 24999",0,1,0,2015-03-18
"WPP 2005 ltd","United Kingdom","10000 - 24999",0,1.75,2,2015-05-05
"YDRENAS COMMUNICATIONS AB",Sweden,"10000 - 24999",1,0.75,7,2014-09-12
"Zicon Consulting",Brazil,"10000 - 24999",0,0.25,0,2013-04-06
"nakupujbezpecne.sk, s.r.o.",Slovakia,"10000 - 24999",0,1.5,0,2015-08-17
"DIGEMA TECHNOLOGIES",Spain,23500,0,0.25,0,2015-03-26
"Candice Joy Alexander",Greece,20000,0,1,0,2014-08-08
"Consulmarc Sviluppo s.r.l.",Italy,20000,1,0.5,0,2009-10-22
"Buizer Advies - sustainable agriculture and energy",Netherlands,14666,0,1,0,2013-09-19
"ITE ambiental SC",Spain,12000,0,2,0,2014-12-05
"1. Rozvojova s.r.o.","Czech Republic",10000,0,0.25,0,2013-06-06
"Clean Fuels Consulting","United States",10000,0,1,0,2014-03-08
"Edburgh Consultants BV",Netherlands,10000,0,2,0,2014-01-08
"First Five Consulting, S.A.",Portugal,10000,5,1.25,0,2014-11-26
Strauss&Partners,Belgium,10000,0,3,0,2011-08-19
"A.T. KEARNEY","United Kingdom","< 9,999",0,0.25,6,2015-11-23
"ACH Cambre",Spain,"< 9,999",0,0.5,0,2014-07-10
"ACTION PUBLIQUE",France,"< 9,999",0,0.25,0,2014-10-29
"ADDL Consulting",Belgium,"< 9,999",0,2,0,2014-08-28
"ADS Insight",Belgium,"< 9,999",9,8.25,4,2010-10-08
"ARCHIMEDE CONSULTANCY SERVICES",Belgium,"< 9,999",2,1.25,0,2011-09-07
"AVA & PARTNERS",Belgium,"< 9,999",2,2,0,2011-04-26
"Access EU! - EEIG",Belgium,"< 9,999",1,1,0,2012-01-18
"Affaires Publiques Consultants",France,"< 9,999",0,0.25,1,2015-01-23
"Agronovo Ecoloxía, S.L.",Spain,"< 9,999",0,4,0,2011-11-21
"Alterna Yönetim Danışmanlığı  Bilişim Ticaret  ve Sanayi ltd. Sti",Turkey,"< 9,999",0,1.5,0,2011-09-14
"Aphaia Ltd","United Kingdom","< 9,999",0,0.25,0,2011-05-26
"Argentix Ltd","United Kingdom","< 9,999",0,2,0,2014-08-25
"Argus Security Projects Ltd.",Cyprus,"< 9,999",0,0.25,0,2014-11-24
Aromates,France,"< 9,999",3,0.5,1,2015-07-23
Assomela,Italy,"< 9,999",0,0.75,0,2009-06-10
"Atlantic Strategy Group SPRL",Belgium,"< 9,999",0,2,0,2013-04-09
Auriex,Belgium,"< 9,999",0,2.25,0,2014-10-12
"Aurora Energy Research Limited","United Kingdom","< 9,999",0,0.25,0,2015-08-27
"Aviation Emissions Solutions Ltd.","United Kingdom","< 9,999",0,2,0,2013-08-15
"Awridian Ltd","United Kingdom","< 9,999",0,0.5,0,2014-06-05
"BJD Reinsurance Consulting, SARL",France,"< 9,999",0,0.25,0,2013-06-11
BRM-Europe,Belgium,"< 9,999",1,0.5,0,2014-10-20
"Battelle UK Limited","United Kingdom","< 9,999",0,1.75,0,2015-01-13
"Bertagni Consulting srl",Italy,"< 9,999",0,0.5,0,2009-03-25
"Bio3 - Estudos e Projectos em Biologia e Valorização de Recursos Naturais",Portugal,"< 9,999",0,10.5,0,2012-01-26
"Biotech Consultants Ltd.","United Kingdom","< 9,999",0,2,0,2012-12-07
"Brevia Ltd","United Kingdom","< 9,999",0,0.75,0,2014-12-08
"Brussels Direct",Belgium,"< 9,999",0,1,0,2011-12-13
"Bureau Brussels",Belgium,"< 9,999",5,3,2,2009-04-24
"C8 Associates Ltd","United Kingdom","< 9,999",0,1.5,0,2012-04-30
"CABINET G & ASSOCIES",France,"< 9,999",0,67.5,0,2013-12-02
"CABINET SYLDY CONSULTING",France,"< 9,999",0,0.5,0,2012-07-02
CALIF,France,"< 9,999",2,0.75,0,2015-05-05
"CEC Government Relations (CZ)","Czech Republic","< 9,999",0,0.25,1,2013-09-27
"CEC Government Relations (PL)",Poland,"< 9,999",2,0.75,1,2014-01-28
CEOS,France,"< 9,999",0,0.5,0,2015-04-22
"CONFAPI INDUSTRIA DI ASCOLI PICENO",Italy,"< 9,999",0,1.5,0,2014-07-09
CONUSBAT,Germany,"< 9,999",0,3.5,0,2013-11-20
"COPRODES Comm.V",Belgium,"< 9,999",0,1,0,2012-12-12
