"organisation name","country head office","lobbying costs","EP passes","lobbyists (FTE)","# of meetings","registered date"
"Centrum Doradztwa Rolniczego w Brwinowie",Poland,8000,0,1.5,0,2016-12-30
"Stahlinstitut VDEh",Germany,8000,0,0.5,0,2016-12-12
HolidayTravelWatch,"United Kingdom",6500,0,1,0,2010-01-07
"European Dance Council e.V.",Germany,5000,0,1,0,2014-12-16
"Fischereischutzverband Schleswig-Holstein",Germany,5000,0,0.5,0,2016-02-04
"RIBARSKA ZADRUGA FRIŠKA RIBA",Croatia,5000,0,0.25,0,2016-10-11
Europro,France,3500,0,0.5,0,2016-08-04
"ASOCIACIÓN ESPAÑOLA DE FACTORING",Spain,2000,0,1,0,2014-10-10
"GUARDIA ZOOFILA AMBIENTALE, POLIZIA VETERINARIA E MEDICINA FORENSE VETERINARIA NORSAA",Italy,1035,0,0.5,0,2014-07-22
"Rich Mellor t as SellMyRetro","United Kingdom",1000,0,1,0,2015-05-06
"WBO Verband Baden-Württembergischer Omnibusunternehmer e. V.",Germany,1000,0,5,0,2013-10-09
"Editions de la CCI sa",Belgium,500,0,0.25,0,2016-06-10
"Landestourismusverband Sachsen e.V./ Tourism Association of Saxony e. V.",Germany,350,0,0.25,0,2012-07-06
"Association Belge de recherche et d'expertise des organisations de consommateurs",Belgium,0,0,6,0,2015-09-17
"Associazione Nazionale Guardie Giurate Italiane",Italy,0,0,3.5,0,2015-01-20
"Consumatori per l'Europa",Italy,0,0,0.25,0,2014-09-06
"Creative Media Business Alliance",Belgium,0,0,4.75,4,2011-02-28
"EDF Ekoserwis Sp. z o.o.",Poland,0,0,0.75,0,2015-08-03
L'EQUIPE,France,0,0,0.25,0,2016-06-08
"Turisport Europe",Italy,0,0,0.5,0,2014-09-06
"Verband österreichischer Banken und Bankiers",Austria,0,0,5.25,0,2015-04-24
Airwin,Belgium,"no figure available",0,0.5,0,2016-09-15
"Assistentes Operacionais a Técnicos Auxiliares de Saúde",Portugal,"no figure available",0,1,0,2016-04-16
"Associazione Europea delle Ricerche Giuridiche Economiche Mediche Ambientali Sociali - A.P.S. /  European Association of Legislative Economics Medical Enviromental & Social Researches - S.P.A. ""John Henry Newman""",Italy,"no figure available",0,0.25,0,2016-09-25
"Circular Economy Coalition for Europe",Austria,"no figure available",0,0.75,3,2015-06-24
"EU Validators´Association for Aviation Security",France,"no figure available",0,1.25,0,2015-11-16
"EU Venue Finders",Belgium,"no figure available",2,1.25,0,2016-05-19
"Elif Lab s.r.l.",Italy,"no figure available",2,1,0,2016-11-11
"European Employers e.V.",Germany,"no figure available",0,1,0,2016-04-26
"European Young Engineers",Germany,"no figure available",0,0.25,2,2016-05-16
"Fair Price Farming Northern Ireland","United Kingdom","no figure available",0,1.25,2,2016-04-05
"Helena Raud",Estonia,"no figure available",0,1,0,2016-11-24
"INdustry GRoup on European Standardisation Strategy",Belgium,"no figure available",0,0.25,0,2015-04-13
"Kremmener Energiestammtisch",Germany,"no figure available",0,0.25,0,2016-12-16
TISEI,Spain,"no figure available",0,3,0,2015-10-19
"Target 2 Securities Advisory Group",Germany,"no figure available",0,5,0,2016-11-29
"UNION DES IVOIRIENS EN SICILE",Italy,"no figure available",0,10,0,2016-01-31
"Unify Communications sa",Belgium,"no figure available",0,0.25,1,2015-05-29
"University Industry Innovation Network",Netherlands,"no figure available",0,1.25,0,2016-02-06
"Uphold Europe",Belgium,"no figure available",2,1.25,0,2016-04-11
