"organisation name","country head office","lobbying costs","EP passes","lobbyists (FTE)","# of meetings","registered date"
"Law Society of England and Wales","United Kingdom","800000 - 899999",6,10,3,2011-10-27
"Näkemisen ja silmäterveyden toimiala ry - Finnish Association of Vision and Eyecare",Finland,"800000 - 899999",0,3.25,0,2017-09-19
"Standing Committee of European Doctors",Belgium,"800000 - 899999",6,6.75,19,2008-09-18
"Svensk Försäkring",Sweden,"800000 - 899999",0,3.75,1,2014-10-17
"Swedish Gas Association/Energigas Sverige",Sweden,"800000 - 899999",0,13,0,2016-05-29
"The Alternative Investment Management Association Limited","United Kingdom","800000 - 899999",3,5,12,2015-02-18
"EUROGAS aisbl",Belgium,831972,6,3,42,2011-07-01
"Belgian Feed Association",Belgium,800000,0,8,0,2017-12-26
"EMEA Satellite Operators Association",Belgium,800000,2,2,1,2017-03-31
"Association Européenne des Concessionnaires d'Autoroutes et d'Ouvrages à Péage",France,"700000 - 799999",2,5,8,2011-03-14
"Cable Europe",Belgium,"700000 - 799999",3,2.75,14,2011-11-29
"Confederación Española de Organizaciones Empresariales",Spain,"700000 - 799999",0,4.75,24,2012-05-29
"Confederation of European Waste-to-Energy Plants",Germany,"700000 - 799999",7,4.5,11,2008-09-24
"Cruise Lines International Association Europe",Belgium,"700000 - 799999",4,3.75,18,2010-10-07
"European Federation for Welding Joining and Cutting AISBL",Portugal,"700000 - 799999",0,8.75,3,2014-06-05
"FEDERACIÓ CATALANA D'INDÚSTRIES DE LA CARN",Spain,"700000 - 799999",0,3.75,0,2017-03-01
"Motion Picture Association","United States","700000 - 799999",9,5.5,26,2009-05-18
"Nederlandse Vereniging van Banken / Dutch Banking Association",Netherlands,"700000 - 799999",2,3,1,2009-06-19
"Scotch Whisky Association","United Kingdom","700000 - 799999",0,5,3,2008-09-29
"Scottish Fishermen's Federation","United Kingdom","700000 - 799999",0,5.25,0,2008-08-28
"Sdružení pro internetový rozvoj","Czech Republic","700000 - 799999",0,1.25,0,2016-11-01
"UITP - International Association of Public Transport",Belgium,"700000 - 799999",7,4,11,2012-02-28
"Vereniging VNO-NCW",Netherlands,"700000 - 799999",4,7.75,20,2010-09-07
"World Federation of Advertisers",Belgium,"700000 - 799999",7,2.75,5,2008-07-15
"De Groene Zaak, ondernemers voor een duurzame economie",Netherlands,750972,1,3.5,4,2015-03-25
"Independent Retail Europe (formerly UGAL - Union of Groups of Independent Retailers of Europe)",Belgium,735500,4,5,22,2008-06-25
"Fédération européenne des industries des aliments pour animaux familiers",Belgium,700000,2,3,0,2014-03-19
"AMICE - Association of Mutual Insurers and Insurance Cooperatives in Europe",Belgium,"600000 - 699999",2,2,6,2009-05-26
"Association Française des Entreprises Privées / French Association of Large Companies",France,"600000 - 699999",6,4.75,35,2008-06-30
"Association Luxembourgeoise des Fonds d'Investissement",Luxembourg,"600000 - 699999",0,4.5,11,2008-08-05
"Association of Commercial Television in Europe",Belgium,"600000 - 699999",5,4.75,26,2009-04-09
"Confederation of European Community Cigarette Manufacturers",Belgium,"600000 - 699999",2,1,2,2008-12-19
"Confederation of Swedish Enterprise",Sweden,"600000 - 699999",4,5.5,29,2011-12-22
"EEF, the manufacturers' organisation","United Kingdom","600000 - 699999",8,4.25,1,2013-01-24
"EURELECTRIC aisbl",Belgium,"600000 - 699999",22,5,60,2008-12-01
"European Aluminium AISBL",Belgium,"600000 - 699999",1,4.5,33,2008-08-01
"European Chamber of Commerce in Myanmar",Myanmar,"600000 - 699999",0,17.25,0,2016-09-20
"European Crop Protection Association",Belgium,"600000 - 699999",7,3,29,2008-10-29
"European Tyre & Rubber Manufacturers' Association",Belgium,"600000 - 699999",3,3,11,2008-12-23
Febelfin,Belgium,"600000 - 699999",0,3.25,0,2009-01-06
MARCOGAZ,Belgium,"600000 - 699999",1,2,0,2011-07-07
"Mouvement des Entreprises de France",France,"600000 - 699999",3,4.25,29,2009-02-25
PensionsEurope,Belgium,"600000 - 699999",4,3.75,8,2008-12-09
"The European Steel Association",Belgium,"600000 - 699999",8,2.5,110,2009-02-17
"The Prince of Wales's Corporate Leaders Group","United Kingdom","600000 - 699999",1,5,14,2015-11-09
"Union of European Beverages Association",Belgium,"600000 - 699999",4,2.5,22,2009-09-21
"European Competitive Telecommunications Association",Belgium,650000,6,5,38,2009-09-08
"Maler- und Lackierer Innungsverband Nordrhein",Germany,647000,0,0.25,0,2016-08-10
"European Express Association",Belgium,600000,0,3,14,2008-12-22
"Friends of the Supergrid",Belgium,600000,0,2.5,8,2011-03-07
"Nederlandse Zuivel Organisatie",Netherlands,600000,0,1.5,0,2017-04-24
"American Peanut Council","United States","500000 - 599999",0,2.5,0,2017-12-14
"Asociación Española de Codificación Comercial",Spain,"500000 - 599999",0,7.25,0,2016-05-26
"Association Française des Investisseurs Institutionnels",France,"500000 - 599999",0,4,0,2009-09-03
"Associação Portuguesa da Indústria Farmacêutica",Portugal,"500000 - 599999",0,3.25,0,2015-09-15
"Associação Portuguesa de Bancos",Portugal,"500000 - 599999",7,13.75,1,2010-04-12
"Banking & Payments Federation Ireland",Ireland,"500000 - 599999",3,3,12,2015-02-25
"Bioenergia ry - The Bioenergy Association of Finland",Finland,"500000 - 599999",0,5,0,2016-02-01
"Bundesverband der Deutschen Entsorgungs-, Wasser- und Rohstoffwirtschaft e.V.",Germany,"500000 - 599999",2,4.75,0,2012-08-20
"CLECAT - European association for forwarding, transport, logistic and Customs services",Belgium,"500000 - 599999",3,4,6,2008-06-28
"Confederation of Danish Employers",Denmark,"500000 - 599999",3,2.5,17,2009-03-09
"Confederation of European Paper Industries",Belgium,"500000 - 599999",7,2.5,44,2010-11-05
"Deutsche Bauchemie e.V.",Germany,"500000 - 599999",0,2.75,0,2012-05-29
"EPIA SolarPower Europe",Belgium,"500000 - 599999",6,9.25,52,2008-09-22
"EU Specialty Food Ingredients",Belgium,"500000 - 599999",3,2,0,2008-09-24
"EU-Malaysian Chamber of Commerce & Industry",Malaysia,"500000 - 599999",0,9.75,1,2017-10-25
"European Association of Remote Sensing Companies",Belgium,"500000 - 599999",4,4,3,2014-05-05
"European Chamber of Commerce in Cambodia",Cambodia,"500000 - 599999",0,4,0,2016-09-27
"European Contact Group","United Kingdom","500000 - 599999",0,1.5,0,2008-10-21
"European Federation of Engineering Consultancy Associations",Belgium,"500000 - 599999",0,1.5,0,2011-03-31
"European Smoking Tobacco Association",Belgium,"500000 - 599999",3,2.5,0,2008-12-22
"European Textile Services Association",Belgium,"500000 - 599999",1,2.25,0,2012-11-30
"Finnish Food and Drink Industries' Federation (Elintarviketeollisuusliitto ry)",Finland,"500000 - 599999",0,3.75,1,2017-12-01
"Foreign Trade Association",Belgium,"500000 - 599999",8,6,10,2011-06-28
"Fédération belge des industries chimiques et des sciences de la vie",Belgium,"500000 - 599999",0,3,0,2008-08-25
"Gesamtverband Autoteile-Handel e.V.",Germany,"500000 - 599999",3,1,0,2010-02-10
"Japan Business Council in Europe",Belgium,"500000 - 599999",3,5.75,4,2009-02-11
Jernkontoret,Sweden,"500000 - 599999",1,2.75,0,2012-04-02
"Landbrug & Fødevarer - Danish Agriculture and Food Council",Denmark,"500000 - 599999",5,4.75,21,2008-10-09
Leaseurope,Belgium,"500000 - 599999",5,7.5,4,2016-06-08
"MedTech Europe",Belgium,"500000 - 599999",11,2,30,2016-12-26
"The Wealth Management Association","United Kingdom","500000 - 599999",0,2.5,2,2014-12-15
UNIFE,Belgium,"500000 - 599999",6,6.5,43,2008-10-17
"Union Européenne du Commerce du Bétail et des Métiers de la Viande",France,"500000 - 599999",5,7,40,2008-12-30
"Unioncamere Europa asbl",Belgium,"500000 - 599999",2,3,4,2011-08-04
"Verband deutscher Pfandbriefbanken e.V.",Germany,"500000 - 599999",0,3.5,4,2009-04-16
spiritsEUROPE,Belgium,"500000 - 599999",7,3.5,62,2011-11-02
"Österreichs E-Wirtschaft",Austria,"500000 - 599999",2,3.5,3,2010-12-22
"European Coordination Via Campesina",Belgium,548956,2,5.5,18,2009-02-16
"Associazione Nazionale fra le Imprese Assicuratrici",Italy,530000,1,5,6,2009-01-13
"Asociación Empresarial Centro Tecnológico del Mueble y la Madera de la Región de Murcia",Spain,520000,0,11.75,0,2017-08-04
"British Irish Chamber of Commerce",Ireland,500000,0,6,1,2017-10-25
"Handelsverband Deutschland",Germany,500000,1,3.75,20,2009-05-27
"Lantbrukarnas Riksförbund",Sweden,500000,4,3,13,2011-01-24
"WirtschaftsVereinigung Metalle",Germany,500000,0,3.75,2,2009-01-08
"AGRUPACION EMPRESARIAL INNOVADORA PARA LA CONSTRUCCIÓN EFICIENTE",Spain,"400000 - 499999",0,4,0,2017-08-08
"ARD-Verbindungsbüro Brüssel",Belgium,"400000 - 499999",5,3.75,33,2009-01-06
"Alliance for Rural Electrification",Belgium,"400000 - 499999",0,2.75,0,2013-02-20
"Association Internationale de la Savonnerie, de la Détergence et des Produits d'Entretien",Belgium,"400000 - 499999",2,2,7,2009-01-22
"Association de l'Aviculture, de l'Industrie et du Commerce de Volailles dans les Pays de l'Union Europeenne asbl",Belgium,"400000 - 499999",2,0.75,18,2008-12-29
"Associazione Nazionale Industria dell'Autonoleggio e Servizi Automobilistici",Italy,"400000 - 499999",0,2.5,0,2016-10-28
"Av-tuottajien tekijänoikeusyhdistys Tuotos ry / Collective Society for Audiovisual Producers in Finland",Finland,"400000 - 499999",0,5,0,2011-05-05
"BSA | The Software Alliance","United States","400000 - 499999",3,2,41,2010-02-26
"British Medical Association","United Kingdom","400000 - 499999",2,2,2,2009-07-28
"Bundesarbeitgeberverband Chemie e.V.",Germany,"400000 - 499999",4,3.25,3,2008-12-22
"CANSO - Civil Air Navigation Services Organisation",Belgium,"400000 - 499999",4,4,14,2012-05-25
"CECED (European Committee of Domestic Equipment Manufacturers)",Belgium,"400000 - 499999",6,13,24,2010-05-21
"CEMBUREAU - The European Cement Association",Belgium,"400000 - 499999",5,4,27,2011-06-24
"CONSIGLIO NAZIONALE DEI DOTTORI COMMERCIALISTI E DEGLI ESPERTI CONTABILI",Italy,"400000 - 499999",8,1.5,0,2014-11-21
Cerame-Unie,Belgium,"400000 - 499999",4,4.5,22,2011-01-11
"Confederation of Finnish Industries EK",Finland,"400000 - 499999",3,3,70,2008-12-22
"Cosmetics Europe",Belgium,"400000 - 499999",4,4.75,8,2009-05-11
"Danish Dairy Board Brussels s.a.",Denmark,"400000 - 499999",3,3,2,2010-03-23
"Danish Shipping",Denmark,"400000 - 499999",2,2.5,12,2008-11-05
"EUROPEAN BUSINESS AVIATION ASSOCIATION",Belgium,"400000 - 499999",6,5,7,2014-03-28
"Ernst & Young Special Business Services CVBA",Belgium,"400000 - 499999",3,6,28,2012-08-21
Eucomed,Belgium,"400000 - 499999",0,0.25,2,2013-07-12
EuroCommerce,Belgium,"400000 - 499999",15,3.25,137,2009-02-19
"European Aggregates Association",Belgium,"400000 - 499999",4,3.25,3,2009-05-07
"European Committee for Co-operation of the Machine Tool Industries",Belgium,"400000 - 499999",2,2,1,2009-07-09
"European Community Shipowner's Associations",Belgium,"400000 - 499999",5,8.75,29,2011-09-01
"European Construction Industry Federation",Belgium,"400000 - 499999",2,4,16,2011-07-14
"European Construction, built environment and energy-efficient buildings Technology Platform",Belgium,"400000 - 499999",1,1.5,0,2011-04-22
"European Container Glass Federation",Belgium,"400000 - 499999",0,1.5,1,2008-09-15
"European Dairy Association aisbl",Belgium,"400000 - 499999",6,2.75,25,2009-09-29
"European Family Businesses AEIE",Belgium,"400000 - 499999",1,2.5,8,2010-09-28
"European Federation of Energy Traders",Netherlands,"400000 - 499999",6,7.5,1,2009-05-06
"European Magazine Media Association",Belgium,"400000 - 499999",3,5.25,61,2011-09-29
"European Public Real Estate Association",Belgium,"400000 - 499999",2,2.25,6,2010-06-09
"European Publishers Council","United Kingdom","400000 - 499999",0,2.25,42,2008-09-09
"Fur Europe",Belgium,"400000 - 499999",2,3,9,2013-07-01
"Gesamtverband der Arbeitgeberverbände der Metall- und Elektro-Industrie e.V.",Germany,"400000 - 499999",5,3.5,4,2011-11-03
Ibec,Ireland,"400000 - 499999",2,7.5,33,2014-06-03
"Intergraf European Federation for Print and Digital Communication",Belgium,"400000 - 499999",3,4,0,2009-12-18
"International Road Transport Union Permanent Delegation to the EU",Switzerland,"400000 - 499999",11,11,31,2011-02-14
"International Trademark Association","United States","400000 - 499999",3,1.75,5,2010-12-21
"Nickel Institute",Canada,"400000 - 499999",4,2,8,2010-04-08
ORGALIME,Belgium,"400000 - 499999",11,3.75,63,2009-03-10
"Pensions and Lifetime Savings Association","United Kingdom","400000 - 499999",0,1.25,3,2014-12-02
"Polish Electricity Association",Poland,"400000 - 499999",5,6,28,2013-01-11
"Securities Industry and Financial Markets Association","United States","400000 - 499999",0,1.25,18,2014-12-12
"Stiftelsen Skogsbrukets Forskningsinstitut",Sweden,"400000 - 499999",0,2.5,0,2017-01-26
"Swedish Bankers´ Association",Sweden,"400000 - 499999",0,4,8,2009-02-01
"The Danish Chamber of Commerce",Denmark,"400000 - 499999",12,7,22,2008-09-25
"The European Association for the Promotion of Cogeneration",Belgium,"400000 - 499999",5,3.75,15,2011-09-02
"The Walt Disney Company Benelux BVBA",Belgium,"400000 - 499999",2,1.5,21,2014-12-31
"VERBOND VAN BELGISCHE ONDERNEMINGEN / FEDERATION DES ENTREPRISES DE BELGIQUE",Belgium,"400000 - 499999",3,3.5,21,2009-02-05
"Vereinigung der österreichischen Industrie - Industriellenvereinigung",Austria,"400000 - 499999",0,3.5,28,2010-11-02
economiesuisse,Switzerland,"400000 - 499999",0,2,0,2016-05-26
"Österreichischer Sparkassenverband",Austria,486000,3,4.75,7,2011-06-08
"Zentralverband Oberflächentechnik e.V.",Germany,450000,0,1,1,2010-12-21
"Association of European Refrigeration Component Manufacturers",Belgium,443000,0,10,0,2016-08-11
"European Business Council in Japan",Japan,440000,0,3,3,2016-09-07
"Associação para o Desenvolvimento da Viticultura Duriense",Portugal,400000,0,8,0,2017-12-21
"Die Deutsche Kreditwirtschaft",Germany,400000,0,3,2,2009-09-28
"ECTAA, Group of National Travel Agents' and Tour Operators' Associations within the EU",Belgium,400000,7,3,9,2009-02-06
"European Plastics Converters Association",Belgium,400000,2,2,13,2011-07-06
"Federation of the European Sporting Goods Industry",Belgium,400000,3,2.5,12,2014-05-22
"Fédération Nationale de la Mutualité Française",France,400000,0,3,0,2008-09-15
"Verband Deutscher Verkehrsunternehmen",Germany,400000,1,2,1,2009-08-11
AGORIA,Belgium,"300000 - 399999",3,2,6,2010-10-20
"AIM European Brands Association",Belgium,"300000 - 399999",6,1.5,30,2008-11-26
ASD-Eurospace,France,"300000 - 399999",3,2.25,24,2015-04-24
"Asociación Española de Banca",Spain,"300000 - 399999",0,5,7,2015-02-18
"Association Française des Marchés Financiers",France,"300000 - 399999",0,1.5,1,2008-10-09
"Association des Constructeurs Européens de Motocycles",Belgium,"300000 - 399999",0,5,3,2009-02-25
"Association européenne du cautionnement",Belgium,"300000 - 399999",2,2.75,15,2009-12-21
"Association of Licensed Multiple Retailers","United Kingdom","300000 - 399999",0,7.5,0,2016-01-05
"Associazione Italiana di Grossisti di Energia e Trader",Italy,"300000 - 399999",0,1.75,0,2017-07-28
"Associação BLC3 - CAMPUS DE TECNOLOGIA E INOVAÇÃO",Portugal,"300000 - 399999",0,32.5,0,2012-12-14
"BSEF AISBL - The International Bromine Council",Belgium,"300000 - 399999",1,0.75,1,2016-04-10
"Bahamas Shipowners Assoication",Bahamas,"300000 - 399999",0,0.25,0,2017-11-30
"British Agriculture Bureau","United Kingdom","300000 - 399999",4,4.5,6,2011-11-07
"British Retail Consortium","United Kingdom","300000 - 399999",0,3,3,2014-11-25
"Bundesverband Informationswirtschaft, Telekommunikation und neue Medien e. V.",Germany,"300000 - 399999",3,4.25,26,2008-07-31
"Central Europe Energy Partners",Belgium,"300000 - 399999",2,2.25,21,2010-06-16
"Chamber of Commerce of the United States of America","United States","300000 - 399999",0,2,13,2016-03-25
"Chemical Industries Association","United Kingdom","300000 - 399999",0,5,0,2010-02-17
"Computer & Communications Industry Association","United States","300000 - 399999",3,4,47,2011-09-01
"Confindustria Servizi Innovativi e Tecnologici",Italy,"300000 - 399999",0,0.75,2,2014-10-16
"Conféderation Européenne des Propriétaires Forestiers",Belgium,"300000 - 399999",4,4,20,2008-11-24
"Deutscher Fruchthandelsverband e.V.",Germany,"300000 - 399999",0,3,0,2017-12-21
"Deutsches Aktieninstitut",Germany,"300000 - 399999",1,4.5,15,2009-03-05
"Direct Selling Europe",Belgium,"300000 - 399999",1,2,3,2009-01-12
"EBMA - EUROPEAN BICYCLE MANUFACTURERS ASSOCIATION",Belgium,"300000 - 399999",1,1,8,2015-04-30
"EUROPEAN APPAREL AND TEXTILE CONFEDERATION",Belgium,"300000 - 399999",3,2,11,2008-07-16
"EUROPEAN SYNTHETIC TURF ORGANISATION",Belgium,"300000 - 399999",0,1,0,2017-08-25
"EUROPEX - Association of European Energy Exchanges",Belgium,"300000 - 399999",3,3,1,2010-04-29
EUTurbines,Germany,"300000 - 399999",1,2.75,3,2009-05-14
Eurofinas,Belgium,"300000 - 399999",3,3.5,4,2009-04-25
EuropeActive,Belgium,"300000 - 399999",3,9.75,1,2015-06-18
"European Alliance to Save Energy",Belgium,"300000 - 399999",0,2,34,2011-09-05
"European Atomic Forum",Belgium,"300000 - 399999",7,3.5,11,2008-06-23
"European Biostimulants Industry Council",Belgium,"300000 - 399999",0,3.75,3,2014-04-23
"European Chamber of Commerce and Industry in Lao PDR",Laos,"300000 - 399999",0,9.25,0,2016-09-23
"European Coalition on Homeopathic and Anthroposophic Medicinal Products",Belgium,"300000 - 399999",1,5,3,2010-08-25
"European Confederation of Woodworking Industries",Belgium,"300000 - 399999",0,4,0,2015-07-31
"European Copper Institute",Belgium,"300000 - 399999",3,2.25,6,2009-06-10
"European Forum of Farm Animal Breeders",Netherlands,"300000 - 399999",1,3,3,2010-08-26
"European Gaming and Betting Association",Belgium,"300000 - 399999",5,1.5,5,2009-09-30
"European International Contractors",Germany,"300000 - 399999",0,2.5,2,2010-12-13
"European LPG Association",Belgium,"300000 - 399999",3,4,4,2010-01-04
"European Margarine Association",Belgium,"300000 - 399999",2,3.75,2,2017-05-05
"European Organisation of the Sawmill industry",Belgium,"300000 - 399999",2,2,1,2015-03-04
"European Producers Union of Renewable Ethanol",Belgium,"300000 - 399999",6,4.5,15,2010-10-31
"European Resilient Flooring Manufacturers’ Institute",Belgium,"300000 - 399999",0,1,0,2015-12-02
"European Solar Thermal Electricity Association",Belgium,"300000 - 399999",1,3,2,2013-05-03
"European Structured Investment Products Association",Belgium,"300000 - 399999",0,1,2,2011-04-13
EuropeanIssuers,Belgium,"300000 - 399999",3,2.75,18,2012-05-16
"FEDERACIÓN EMPRESARIAL DE LA INDUSTRIA QUÍMICA ESPAÑOLA",Spain,"300000 - 399999",0,4.75,5,2014-05-20
"Federación de Distribuidores Cinematográficos",Spain,"300000 - 399999",0,0.25,1,2015-10-01
"Federazione Nazionale dell'Industria Chimica italiana",Italy,"300000 - 399999",4,1,1,2008-11-25
"Finance Norway",Norway,"300000 - 399999",0,9.25,1,2015-04-20
"Finanssiala ry - Finance Finland",Finland,"300000 - 399999",4,5.5,13,2008-12-20
"Finnish Energy - Energiateollisuus ry",Finland,"300000 - 399999",1,6.25,21,2009-06-26
"Foro de la Industria Nuclear Española",Spain,"300000 - 399999",0,2.25,0,2015-10-06
"Freshfel Europe - the forum for the European fresh fruits and vegetables chain",Belgium,"300000 - 399999",4,5.25,10,2008-10-07
"Gesellschaft für Restrukturierung - Turnaround Management Association Deutschland",Germany,"300000 - 399999",0,0.5,0,2016-06-13
"Hotelverband Deutschland (IHA) e.V.",Germany,"300000 - 399999",0,3.5,0,2010-01-31
"ISFE - Representing the European Videogame Industry",Belgium,"300000 - 399999",3,2,11,2009-09-28
"Interactive Advertising Bureau Europe",Belgium,"300000 - 399999",6,2.75,17,2011-11-24
"International Capital Market Association",Switzerland,"300000 - 399999",0,1.25,5,2008-10-30
"International Fragrance Association",Switzerland,"300000 - 399999",0,5,1,2011-06-28
"Irish Funds Industry Association CLG",Ireland,"300000 - 399999",0,1.25,0,2009-01-30
