"organisation name","country head office","lobbying costs","EP passes","lobbyists (FTE)","# of meetings","registered date"
"Valkas novada dome",Latvia,2410803,0,4,0,2015-11-03
"Association des maires de France",France,"500000 - 599999",1,1.25,1,2015-09-09
"Agence Française de Développement",France,"100000 - 199999",2,3,4,2013-07-15
"City of London Corporation","United Kingdom","100000 - 199999",3,6.75,11,2015-09-25
"European Metropolitan Transport Authorities",France,"100000 - 199999",0,1.5,1,2015-05-31
"Ecole nationale d'administration",France,"50000 - 99999",2,15,2,2012-07-10
"European Centre for Regional Cooperation",Belgium,"50000 - 99999",0,2.5,0,2012-11-28
"Cittalia Fondazione ANCI Ricerche",Italy,"25000 - 49999",0,1.5,0,2011-10-25
"Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ) GmbH",Germany,"25000 - 49999",11,12,13,2011-07-14
"Villes de France",France,"25000 - 49999",0,3,1,2011-10-24
"Euro College Istanbul",Turkey,25000,0,2.5,0,2015-12-17
"Cornwall Council","United Kingdom","10000 - 24999",0,24.75,0,2015-06-25
"Handwerkskammer Dresden",Germany,"10000 - 24999",0,0.75,3,2012-09-26
"Joint Nature Conservation Committee","United Kingdom","10000 - 24999",0,83,2,2012-04-03
"Joint Programming Initiative Connecting Climate Knowledge for Europe",Belgium,"10000 - 24999",0,50,0,2015-07-16
"Kommission Arbeitsschutz und Normung",Germany,"10000 - 24999",0,1,0,2010-05-19
"Övertorneå kommun",Sweden,"10000 - 24999",0,2.25,1,2015-05-21
"Maritime Technology Cluster FVG",Italy,20000,0,6,0,2014-01-17
"Administratie Vlaamse Regulator voor de Media",Belgium,"< 9,999",0,0.5,1,2015-09-29
"Die Medienanstalten - Arbeitsgemeinschaft der Landesmedienanstalten in der Bundesrepublik Deutschland",Germany,"< 9,999",0,0.5,3,2011-07-13
"E.N.D.A.S. ENTE NAZIONALE DEMOCRATICO DI AZIONE SOCIALE",Italy,"< 9,999",0,1.5,0,2013-10-18
"Financial Services Consumer Panel","United Kingdom","< 9,999",0,1.75,1,2012-02-03
"G-4 Europa",Belgium,"< 9,999",0,2.75,0,2008-10-16
"General Medical Council","United Kingdom","< 9,999",0,1.5,0,2012-07-23
"Greater Manchester Waste Disposal Authority","United Kingdom","< 9,999",0,0.25,0,2015-08-04
"Local Urban Development European Network",Belgium,"< 9,999",0,0.25,0,2014-11-21
"Naftogaz of Ukraine",Ukraine,"< 9,999",1,4.5,9,2015-01-13
"Navegação Aérea de Portugal",Portugal,"< 9,999",0,15,0,2012-12-12
"Stockholms stad",Sweden,"< 9,999",0,4.5,0,2015-08-19
"UK Pesticides Campaign","United Kingdom","< 9,999",0,1,1,2012-10-08
"Vereniging van Vlaamse Provincies",Belgium,"< 9,999",0,0.25,0,2014-08-01
"Victoria and Albert Museum","United Kingdom","< 9,999",0,0.25,0,2015-11-30
"Primaria Municipiului Alba Iulia",Romania,1200,0,0.25,0,2015-05-23
"Institute of Kosovo for Policy Development",Albania,1000,0,12.5,0,2015-11-23
"Razlog Municipality",Bulgaria,1000,0,9.75,0,2015-08-26
"Agence d'Urbanisme et de Développement Economique du Pays de Lorient",France,"no figure available",0,0.75,0,2011-09-19
"Airports Council International - European Region",Belgium,"no figure available",5,11.25,56,2010-04-22
"Association Luxembourgeoise des Services d'Eaux ASBL",Luxembourg,"no figure available",0,0.25,0,2012-06-07
"Association Midi-Pyrénées Europe",France,"no figure available",0,5,3,2009-08-31
"Association of Cities in the Republic of Croatia",Croatia,"no figure available",0,0.25,0,2014-07-28
"Austro Control Österreichische Gesellschaft für Zivilluftfahrt mit beschränkter Haftung",Austria,"no figure available",0,1,0,2014-02-13
"Autorità Portuale di Venezia",Italy,"no figure available",0,5.5,1,2015-01-16
"Azienda Ospedaliera Federico II",Italy,"no figure available",0,1.25,0,2014-07-02
Bpifrance,France,"no figure available",2,1,14,2013-10-23
"Budapesti Békéltető Testület",Hungary,"no figure available",0,23.5,0,2013-12-19
"Business Sweden",Sweden,"no figure available",2,1,0,2014-11-24
"CFL - Centre for Flexible Learning, municipality of Soderhamn",Sweden,"no figure available",0,2.5,0,2014-02-26
"CONSIGLIO NAZIONALE GEOMETRI E GEOMETRI LAUREATI",Italy,"no figure available",0,0.5,0,2014-05-30
"Centre technique de coopération agricole et rurale",Belgium,"no figure available",0,50,0,2014-09-11
"Centro Universitario Sportivo Università D'Annunzio Chieti Pescara",Italy,"no figure available",0,0.25,0,2014-06-24
"ChamberLink Ltd","United Kingdom","no figure available",0,3.75,0,2014-01-31
"Chambre de commerce et d'industrie de région Paris Ile-de-France",France,"no figure available",0,8,1,2010-12-09
"City of Stockholm, Environment and Health Committee",Sweden,"no figure available",0,0.25,0,2011-11-23
"Comitato Olimpico Nazionale Italiano",Italy,"no figure available",0,6.5,1,2014-01-31
"Conférence des Directeurs des Ecoles Françaises d'Ingénieurs",France,"no figure available",0,0.25,0,2014-05-28
"DEWAN PEMERSATU KESULTANAN KERAJAAN NUSANTARA REPUBLIK INDONESIA",Indonesia,"no figure available",0,50,0,2015-12-22
"Deutsche Nationalbibliothek",Germany,"no figure available",0,0.75,0,2014-02-20
"Deutsche Sozialversicherung Arbeitsgemeinschaft Europa",Germany,"no figure available",4,5,12,2008-06-27
"Deutscher Verein für öffentliche und private Fürsorge e. V./German association of public and private Welfare",Germany,"no figure available",0,1,1,2009-09-09
"Diputació de Barcelona Brussels Office",Spain,"no figure available",0,2.5,0,2011-09-13
"Dwr Cymru Welsh Water","United Kingdom","no figure available",0,0.5,0,2015-01-20
ENAIRE,Spain,"no figure available",0,2,2,2012-06-07
"Eindhoven-Brainport EU Office",Netherlands,"no figure available",0,6,2,2013-04-19
"English Heritage","United Kingdom","no figure available",0,0.25,0,2013-06-27
"European Creative Business Network",Netherlands,"no figure available",0,1.25,3,2015-01-16
"European Film Agency Directors",Belgium,"no figure available",0,0.5,16,2014-12-22
"European Network of Councils for the Judiciary",Belgium,"no figure available",0,0.25,9,2010-08-25
FEDERCASA,Italy,"no figure available",0,0.25,1,2010-06-16
"FUNDACIÓN COMUNIDAD VALENCIANA-REGIÓN EUROPEA",Spain,"no figure available",0,7.5,1,2010-12-15
"Flanders Knowledge Center Water VLAKWA",Belgium,"no figure available",0,0.75,0,2012-05-07
GKV-Spitzenverband,Germany,"no figure available",0,1.5,0,2014-01-16
"Gemeente Den Haag",Netherlands,"no figure available",0,15.5,1,2015-02-24
"Geschäftsstelle der Flussgebietsgemeinschaft Elbe",Germany,"no figure available",0,4,0,2012-02-02
"Gothenburg European Office",Sweden,"no figure available",0,3,1,2011-06-08
"Greater Birmingham and West Midlands Brussels Office",Belgium,"no figure available",0,3.75,0,2015-03-04
"Groupement d'Intéret Public - Réseau des Acheteurs Hospitaliers d'ile-de-France",France,"no figure available",0,1,0,2013-05-21
"Handwerkskammer Ulm",Germany,"no figure available",0,1.25,1,2015-04-07
ITC-Europa,Belgium,"no figure available",0,1.75,0,2014-09-09
"Institut Supérieur des Métiers",France,"no figure available",0,5,0,2014-08-21
"Intelligenta TransportSystem Sweden AB",Sweden,"no figure available",0,0.5,0,2013-03-12
"International Consortium of Research Staff Associations",Ireland,"no figure available",0,0.25,0,2014-08-27
"KS Enterprises",Norway,"no figure available",0,0.75,0,2012-09-03
"Local Government Denmark",Denmark,"no figure available",0,3.75,2,2011-09-15
"Malmö stad/City of Malmö",Sweden,"no figure available",0,40,0,2011-08-02
"National Energy Ombudsmen Network",Belgium,"no figure available",1,1,0,2014-06-05
"National Institute for Health and Disability Insurance",Belgium,"no figure available",0,0.5,0,2011-05-24
"North Western Waters Advisory Council",Ireland,"no figure available",0,2.75,3,2008-08-28
"ORGANIZACIÓN LATINOAMERICANA DE ALCALDES",Spain,"no figure available",0,6.25,0,2012-01-22
"Office of Gas and Electricity Markets","United Kingdom","no figure available",4,15,1,2011-09-27
"Oslo Region European Office",Belgium,"no figure available",0,4,0,2014-03-21
"Pôle EMC2",France,"no figure available",0,0.75,0,2013-07-16
Raha-automaattiyhdistys,Finland,"no figure available",0,0.25,1,2011-07-26
"Region Sønderjylland-Schleswig -Regionskontor & Infocenter",Denmark,"no figure available",0,10,0,2014-05-21
"Scotland Europa",Belgium,"no figure available",11,10,3,2011-07-11
"Småland Blekinge South Sweden",Belgium,"no figure available",0,2,0,2012-10-22
"Stiftung Preußischer Kulturbesitz",Germany,"no figure available",0,10,0,2010-12-15
"Sviluppo Italia Molise",Italy,"no figure available",0,0.25,0,2013-11-07
"Transport  for London","United Kingdom","no figure available",0,0.25,0,2012-11-20
"Unione Regionale delle Camere di Commercio del Veneto",Italy,"no figure available",2,15,0,2011-10-04
"Universal Postal Union",Switzerland,"no figure available",0,290,0,2010-06-07
"Vereniging van Vlaamse Steden en Gemeenten",Belgium,"no figure available",0,0.5,0,2015-03-10
