"organisation name","country head office","lobbying costs","EP passes","lobbyists (FTE)","# of meetings","registered date"
GEODE,Belgium,"500000 - 600000",0,,12,2011-09-07
"JT International Holding",Netherlands,"500000 - 600000",2,,1,2011-06-14
"LANXESS AG",Germany,"500000 - 600000",0,,2,2011-01-13
Oracle,"United States","500000 - 600000",2,,17,2009-03-31
"Pfizer Inc.","United States","500000 - 600000",1,,8,2008-12-18
"Robert Bosch GmbH",Germany,"500000 - 600000",0,,42,2008-10-24
"Rolls-Royce plc","United Kingdom","500000 - 600000",3,,21,2010-01-26
SANOFI,France,"500000 - 600000",4,,17,2009-12-11
"Schneider Electric",France,"500000 - 600000",1,,60,2010-11-25
Unilever,Netherlands,"500000 - 600000",2,,36,2009-01-05
"PERNOD RICARD",France,560000,4,,26,2008-06-23
"AgrenNewEnergy BV",Netherlands,500000,0,,0,2012-12-14
"EWE Aktiengesellschaft",Germany,500000,3,,11,2012-02-06
"NYSE Euronext","United States",500000,4,,14,2010-12-16
AstraZeneca,"United Kingdom","450000 - 500000",0,,2,2011-06-07
"Baxter Healthcare SA",Switzerland,"450000 - 500000",3,,1,2011-11-16
Diageo,"United Kingdom","450000 - 500000",0,,18,2011-04-19
"Eaton Manufacturing Industries GmbH",Switzerland,"450000 - 500000",0,,0,2012-07-26
"Eli Lilly and Company","United States","450000 - 500000",2,,14,2010-04-02
"Henkel AG & Co. KGaA",Germany,"450000 - 500000",4,,8,2009-12-22
"Infineon Technologies AG",Germany,"450000 - 500000",0,,18,2012-04-26
"LUKOIL OIL COMPANY",Russia,"450000 - 500000",1,,0,2011-07-28
"QUALCOMM Inc.","United States","450000 - 500000",0,,49,2009-12-21
STMicroelectronics,France,"450000 - 500000",0,,5,2012-02-24
"Scania AB (publ)",Sweden,"450000 - 500000",0,,41,2009-01-05
"Société Nationale des Chemins de Fer Français",France,"450000 - 500000",6,,22,2009-01-28
"Symantec Corporation",Belgium,"450000 - 500000",0,,30,2008-12-18
"Telecom Italia",Belgium,"450000 - 500000",4,,7,2009-06-24
"Wintershall Holding GmbH",Germany,450000,2,,5,2011-07-26
"British American Tobacco","United Kingdom","400000 - 450000",5,,2,2009-01-21
"Crédit Agricole S.A.",France,"400000 - 450000",0,,17,2009-02-10
"Electrolux Home Products Corporation",Belgium,"400000 - 450000",2,,1,2008-07-01
"Fiat SpA/Fiat Industrial SpA",Italy,"400000 - 450000",2,,7,2008-12-30
"H. Lundbeck A/S",Denmark,"400000 - 450000",0,,0,2009-11-18
"LVMH Publica",France,"400000 - 450000",2,,33,2009-09-22
"London Clearing House Clearnet","United Kingdom","400000 - 450000",0,,1,2012-11-12
"Procter & Gamble",Belgium,"400000 - 450000",4,,5,2008-12-11
RENAULT,France,"400000 - 450000",4,,17,2008-06-26
"Société Générale",France,"400000 - 450000",5,,29,2009-04-30
"Tata Steel Europe","United Kingdom","400000 - 450000",2,,9,2009-04-09
"The Boeing Company","United States","400000 - 450000",1,,22,2010-06-15
"UPS Europe SA/NV",Belgium,"400000 - 450000",3,,19,2011-09-01
UniCredit,Italy,"400000 - 450000",4,,29,2009-04-30
AXA,France,413000,0,,11,2009-02-09
"Merck KGaA",Germany,400000,0,,4,2009-07-28
ArcelorMittal,Luxembourg,"350000 - 400000",0,,84,2009-06-10
"Arizona Chemical. B.V.",Netherlands,"350000 - 400000",0,,3,2011-04-21
"BPCE (Groupe) - Banques Populaires & Caisses d'Epargne",France,"350000 - 400000",0,,0,2009-02-06
"CAISSE DES DEPOTS",France,"350000 - 400000",5,,16,2011-12-13
"Deutsche Lufthansa AG",Germany,"350000 - 400000",2,,41,2008-11-21
"ENEL SpA",Italy,"350000 - 400000",6,,75,2008-07-17
"European Organisation for Security",Belgium,"350000 - 400000",0,,16,2011-03-18
"F. Hoffmann-La Roche Ltd.",Switzerland,"350000 - 400000",1,,1,2009-05-20
"FERROVIE DELLO STATO ITALIANE S.p.A.",Italy,"350000 - 400000",1,,21,2008-09-25
"Fonterra Co-operative Group Limited","New Zealand","350000 - 400000",0,,0,2012-10-18
"Honda Motor Europe Ltd.","United Kingdom","350000 - 400000",0,,0,2012-03-02
"Hyundai Motor Company Brussels Office",Belgium,"350000 - 400000",2,,12,2010-03-15
"Manufacture Française des Pneumatiques Michelin",France,"350000 - 400000",4,,17,2008-12-18
"Novo Nordisk",Denmark,"350000 - 400000",1,,1,2010-03-13
"PayPal EU Liaison Office",Luxembourg,"350000 - 400000",2,,13,2011-09-14
"Polskie Gornictwo Naftowe i Gazownictwo SA  -  Polish Oil and Gas Company",Poland,"350000 - 400000",2,,9,2011-06-30
"Stanleybet International","United Kingdom","350000 - 400000",2,,0,2011-09-19
"Volvo AB",Sweden,"350000 - 400000",2,,23,2009-02-12
Safran,France,372000,6,,11,2009-03-13
KPN,Netherlands,350000,0,,10,2009-06-29
"Wienerberger AG",Austria,350000,0,,3,2011-08-08
3M,"United States","300000 - 350000",0,,16,2011-12-15
"ABB Europe",Belgium,"300000 - 350000",0,,15,2008-11-04
AREVA,France,"300000 - 350000",3,,11,2009-11-06
"AT&T, Inc.","United States","300000 - 350000",2,,52,2012-03-29
"Barilla G. e R. Fratelli",Italy,"300000 - 350000",0,,0,2010-03-17
"CA Belgium",Belgium,"300000 - 350000",0,,0,2011-10-27
"Caterpillar Belgium SA",Belgium,"300000 - 350000",1,,4,2009-07-06
"Chevron Belgium NV","United States","300000 - 350000",1,,4,2012-05-22
"Dell Inc","United States","300000 - 350000",0,,21,2009-10-23
"ELECTRICITE DE FRANCE",France,"300000 - 350000",4,,49,2009-06-12
"EUROPEAN GAS RESEARCH GROUP",Belgium,"300000 - 350000",0,,0,2011-03-30
"Edison Spa",Italy,"300000 - 350000",0,,16,2008-06-25
"Eni S.p.A.",Italy,"300000 - 350000",4,,50,2011-11-29
"Fédération belge des industries chimiques et des sciences de la vie",Belgium,"300000 - 350000",0,,0,2008-08-25
"LUOSSAVAARA-KIIRUNAVAARA AB",Sweden,"300000 - 350000",0,,0,2011-05-02
"MEDIASET S.p.A.",Italy,"300000 - 350000",3,,15,2012-05-22
"Peugeot S.A.",France,"300000 - 350000",3,,4,2011-12-13
"RESEARCH IN MOTION",Canada,"300000 - 350000",1,,0,2011-10-27
"Rockwool International A/S",Denmark,"300000 - 350000",0,,12,2008-12-18
"Royal Philips Electronics N.V.",Netherlands,"300000 - 350000",2,,0,2009-04-17
"The Coca-Cola Company","United States","300000 - 350000",2,,12,2009-04-23
Umicore,Belgium,"300000 - 350000",0,,5,2010-09-17
"Verbundnetz Gas AG",Germany,"300000 - 350000",1,,2,2011-10-27
"Visa Europe","United Kingdom","300000 - 350000",3,,14,2009-09-01
"GPX Green Power eXchanger",Netherlands,300000,0,,0,2011-09-14
THALES,France,300000,4,,27,2009-01-29
"AXA Investment Managers",France,"250000 - 300000",0,,4,2011-07-14
"Allianz SE",Germany,"250000 - 300000",2,,19,2009-07-03
Alstom,France,"250000 - 300000",4,,32,2009-07-23
"Astellas Pharma Europe Ltd","United Kingdom","250000 - 300000",0,,0,2012-07-18
"Aurubis AG",Germany,"250000 - 300000",0,,9,2012-08-16
Avon,Belgium,"250000 - 300000",1,,1,2012-04-25
"Bunge Ltd",Switzerland,"250000 - 300000",2,,3,2012-03-09
Danone,France,"250000 - 300000",0,,14,2011-07-08
"Field Training Solutions","United Kingdom","250000 - 300000",0,,0,2012-08-17
"Finmeccanica SpA",Italy,"250000 - 300000",4,,47,2009-09-30
"Fortum Oyj",Finland,"250000 - 300000",0,,50,2011-12-07
GasTerra,Netherlands,"250000 - 300000",0,,2,2011-03-21
"Goodyear Dunlop Tires Europe B.V.",Netherlands,"250000 - 300000",4,,2,2011-03-30
"Herbalife Europe Limited","United Kingdom","250000 - 300000",1,,2,2011-09-13
"Honeywell Europe NV",Belgium,"250000 - 300000",0,,9,2010-02-18
"Indesit Company",Italy,"250000 - 300000",0,,0,2011-09-13
"Johnson & Johnson","United States","250000 - 300000",8,,10,2009-03-06
"OMV Aktiengesellschaft",Austria,"250000 - 300000",3,,14,2009-07-14
"Orkla ASA",Norway,"250000 - 300000",0,,0,2011-10-21
"PepsiCo Europe",Belgium,"250000 - 300000",0,,13,2012-12-10
"PostNL Holding B.V.",Netherlands,"250000 - 300000",0,,1,2010-04-14
"Repsol, S.A.",Spain,"250000 - 300000",0,,27,2011-02-01
"SUEZ ENVIRONNEMENT",France,"250000 - 300000",0,,30,2009-10-12
"Solvay SA",Belgium,"250000 - 300000",1,,9,2009-02-19
"Tetra Pak Belgium",Switzerland,"250000 - 300000",2,,22,2008-12-11
"United Technologies Corporation","United States","250000 - 300000",4,,19,2010-09-06
Vattenfall,Sweden,"250000 - 300000",3,,23,2010-09-03
betterplace,France,"250000 - 300000",0,,0,2012-04-05
"RED ELECTRICA DE ESPAÑA, SAU",Belgium,270000,0,,8,2011-02-16
"TÜV NORD AG",Germany,250000,1,,0,2011-01-13
"APG Groep N.V.",Netherlands,"200000 - 250000",1,,11,2011-09-29
"Albemarle Europe",Belgium,"200000 - 250000",2,,0,2011-08-09
"Alcoa Europe SA",Switzerland,"200000 - 250000",1,,6,2008-12-09
"Amgen Inc","United States","200000 - 250000",0,,1,2011-02-07
"Archer Daniels Midland Company",Switzerland,"200000 - 250000",0,,4,2011-06-06
"Argus Media Ltd","United Kingdom","200000 - 250000",0,,0,2012-11-29
"Bertelsmann SE & Co. KGaA",Germany,"200000 - 250000",1,,16,2011-09-08
Dii,Germany,"200000 - 250000",0,,0,2012-10-04
"Dow Corning Europe",Belgium,"200000 - 250000",2,,7,2011-02-22
"Du Pont de Nemours International SARL",Switzerland,"200000 - 250000",0,,21,2009-01-07
EDENRED,France,"200000 - 250000",0,,4,2010-12-24
"FERRERO International",Luxembourg,"200000 - 250000",2,,2,2011-12-23
"Fidelity Worldwide Investment","United Kingdom","200000 - 250000",0,,6,2012-02-03
"Holcim Group Support Ltd",Switzerland,"200000 - 250000",1,,0,2012-11-26
"Hutchison Europe - Brussels Branch","Hong Kong","200000 - 250000",4,,14,2008-10-28
ICAP,"United Kingdom","200000 - 250000",0,,2,2009-03-20
"IKEA Services B.V.",Netherlands,"200000 - 250000",4,,23,2008-12-19
"Imperial Tobacco Group","United Kingdom","200000 - 250000",3,,0,2011-02-08
"Intesa Sanpaolo",Italy,"200000 - 250000",8,,30,2009-06-03
Kapsch,Austria,"200000 - 250000",1,,8,2012-10-19
Kaufland,Germany,"200000 - 250000",0,,5,2011-09-28
"LA POSTE",France,"200000 - 250000",3,,10,2011-08-16
"Mars Incorporated","United States","200000 - 250000",0,,13,2012-07-02
"Nestlé S.A.",Switzerland,"200000 - 250000",3,,29,2011-02-25
"Nike EMEA",Netherlands,"200000 - 250000",0,,0,2008-12-18
Novozymes,Denmark,"200000 - 250000",2,,19,2011-03-02
"Prudential plc","United Kingdom","200000 - 250000",0,,13,2009-12-11
"RTL Group",Luxembourg,"200000 - 250000",1,,16,2011-05-05
"Royal DSM",Netherlands,"200000 - 250000",1,,6,2009-12-07
"SSE plc","United Kingdom","200000 - 250000",0,,2,2009-11-09
"Society of Audiovisual Authors",Belgium,"200000 - 250000",2,,26,2010-01-04
"Sodexo SA",France,"200000 - 250000",0,,3,2012-04-13
"TOYOTA MOTOR EUROPE",Belgium,"200000 - 250000",4,,9,2008-12-10
"TUI Travel PLC","United Kingdom","200000 - 250000",2,,1,2011-11-08
"Technocorp Holding S.A",Switzerland,"200000 - 250000",1,,0,2012-08-14
"Texas Instruments Incorporated","United States","200000 - 250000",0,,1,2010-07-09
"Bombardier Recreational Products",Canada,225000,0,,0,2009-02-05
"Westinghouse Electric UK Holdings Ltd.","United States",200000,0,,1,2011-09-02
"AIR LIQUIDE Société Anonyme pour l'Etude et l'Exploitation des Procédés Georges Claude",France,"150000 - 200000",1,,10,2011-05-02
"AkzoNobel Industrial Chemicals",Netherlands,"150000 - 200000",0,,0,2012-01-05
Amway,"United States","150000 - 200000",0,,0,2011-07-28
"Applied Materials",Germany,"150000 - 200000",0,,5,2012-08-09
"Barclays PLC","United Kingdom","150000 - 200000",0,,17,2011-08-03
"Cisco Systems","United States","150000 - 200000",0,,0,2012-10-15
"Citigroup Inc.","United States","150000 - 200000",3,,36,2012-01-02
"Commerzbank AG",Germany,"150000 - 200000",2,,31,2010-01-18
Continental,Germany,"150000 - 200000",1,,5,2012-08-23
DTEK,Ukraine,"150000 - 200000",1,,10,2011-11-11
"Elia System Operator SA",Belgium,"150000 - 200000",0,,6,2010-09-17
"European Council of the Paint, Printing Ink and Artists' Colours Industry",Belgium,"150000 - 200000",1,,1,2010-12-01
"European Structured Investment Products Association",Belgium,"150000 - 200000",0,,2,2011-04-13
"Facebook Ireland Limited",Ireland,"150000 - 200000",2,,164,2012-01-25
"Genzyme Corporation","United States","150000 - 200000",0,,0,2008-10-17
"Groupe La Poste",France,"150000 - 200000",0,,0,2009-01-19
"Hungarian Development Bank Brussels Representative Office",Hungary,"150000 - 200000",2,,0,2012-07-18
"ING Group",Netherlands,"150000 - 200000",0,,12,2011-05-02
"Jaguar Cars Limited / Land Rover","United Kingdom","150000 - 200000",2,,12,2011-05-30
"Johnson Controls","United States","150000 - 200000",2,,1,2010-01-05
"Kraft Foods Europe GmbH",Switzerland,"150000 - 200000",3,,8,2009-02-09
L'Oréal,France,"150000 - 200000",3,,19,2009-04-28
"Lottomatica Group",Italy,"150000 - 200000",2,,0,2011-04-07
"Motorola Solutions Incorporated","United States","150000 - 200000",1,,0,2009-01-07
"NASDAQ OMX",Sweden,"150000 - 200000",2,,33,2011-04-18
"Neste Oil Oyj",Finland,"150000 - 200000",1,,52,2010-09-06
"Norsk Hydro",Norway,"150000 - 200000",2,,8,2010-02-08
"PAN AND PRO EUROPE",Belgium,"150000 - 200000",0,,0,2011-10-14
"Petroleum industry of Serbia",Serbia,"150000 - 200000",0,,0,2012-01-24
"Raiffeisen Zentralbank Österreich AG",Austria,"150000 - 200000",1,,21,2011-08-23
Shire,Ireland,"150000 - 200000",0,,0,2011-04-28
"Smiths Group plc",Belgium,"150000 - 200000",1,,4,2011-09-07
"Smurfit Kappa Group",Ireland,"150000 - 200000",0,,0,2010-01-12
"Standard Chartered Bank","United Kingdom","150000 - 200000",0,,11,2009-06-04
"State Street Corporation","United States","150000 - 200000",0,,1,2008-12-31
"Suomen Yrittäjät ry",Finland,"150000 - 200000",0,,3,2011-01-25
"Swiss Railways",Switzerland,"150000 - 200000",2,,1,2012-03-23
"T&L Sugars Limited","United Kingdom","150000 - 200000",0,,9,2012-10-25
"VERBUND AG",Austria,"150000 - 200000",1,,11,2009-08-26
"Vorwerk & Co. KG",Germany,"150000 - 200000",3,,0,2008-07-23
"Yahoo! SARL",Switzerland,"150000 - 200000",0,,9,2010-04-19
"esco - european salt company GmbH & Co. KG",Germany,"150000 - 200000",0,,0,2012-01-31
"LEO Pharma A/S",Denmark,155000,0,,0,2012-01-23
"Bombardier Transportation",Germany,150000,0,,0,2008-12-10
"Eaton Industries GmbH",Germany,150000,0,,0,2011-05-12
"European Payment Solutions",Belgium,150000,1,,0,2012-10-09
"AGC Glass Europe",Belgium,"100000 - 150000",1,,0,2009-01-30
"AIR FRANCE",France,"100000 - 150000",1,,11,2008-06-24
"AUTOBAHNEN- UND SCHNELLSTRASSEN-FINANZIERUNGS- AKTIENGESELLSCHAFT",Austria,"100000 - 150000",2,,0,2012-11-08
"ArcelorMittal Poland Spółka Akcyjna",Poland,"100000 - 150000",0,,0,2012-04-24
"Axpo Holding AG",Switzerland,"100000 - 150000",0,,4,2011-10-13
BlackRock,"United States","100000 - 150000",0,,35,2010-11-09
"Bristol-Myers Squibb Company","United States","100000 - 150000",0,,2,2011-09-26
"British Sky Broadcasting PLC","United Kingdom","100000 - 150000",1,,44,2012-03-01
"Camfil Farr",Sweden,"100000 - 150000",0,,0,2011-10-14
"Coloplast A/S",Denmark,"100000 - 150000",0,,0,2009-10-29
"Daikin Europe NV",Belgium,"100000 - 150000",0,,0,2011-10-07
"Deutsche Börse AG",Germany,"100000 - 150000",3,,32,2009-03-11
"Discovery Communications Europe Ltd.","United Kingdom","100000 - 150000",0,,6,2012-12-13
"Emirates Airline","United Arab Emirates","100000 - 150000",0,,0,2012-03-08
"European Steel Technology Platform",Belgium,"100000 - 150000",0,,1,2011-04-22
"Eutelsat S.A",France,"100000 - 150000",0,,12,2012-12-10
Fastweb,Italy,"100000 - 150000",1,,10,2011-12-01
"First Solar, Inc","United States","100000 - 150000",2,,0,2009-02-20
"Flughafen München GmbH",Germany,"100000 - 150000",2,,2,2011-09-02
"France Télévisions",France,"100000 - 150000",1,,7,2011-09-08
"JPMorganChase & Co.","United States","100000 - 150000",1,,37,2009-01-12
"Kellogg Company",Ireland,"100000 - 150000",2,,12,2010-08-27
"La Française des Jeux",France,"100000 - 150000",1,,5,2011-07-28
"Lafarge SA",France,"100000 - 150000",1,,0,2009-06-05
"Lloyds Banking Group","United Kingdom","100000 - 150000",0,,3,2012-03-02
"MasterCard Europe",Belgium,"100000 - 150000",2,,33,2012-04-27
"McDonald's Europe",Switzerland,"100000 - 150000",0,,8,2008-12-19
"Muenchener Rueckversicherungs-Gesellschaft Aktiengesellschaft in Muenchen",Germany,"100000 - 150000",0,,3,2011-04-20
"Mutuelle Générale de l'Education Nationale",France,"100000 - 150000",0,,0,2012-03-23
O-I,Belgium,"100000 - 150000",1,,0,2011-06-01
ORMAZABAL,Spain,"100000 - 150000",0,,0,2011-02-03
"Pirelli & C. SpA",Italy,"100000 - 150000",1,,0,2009-01-16
"Polskie Koleje Państwowe S.A.",Poland,"100000 - 150000",1,,0,2010-05-12
"Randstad N.V.",Netherlands,"100000 - 150000",0,,2,2009-08-17
"SAINT-GOBAIN ISOVER",France,"100000 - 150000",1,,3,2011-04-04
"SC Johnson","United States","100000 - 150000",0,,7,2009-09-07
"SES S.A.",Luxembourg,"100000 - 150000",3,,26,2011-12-13
"Samsung Electronics Europe","United Kingdom","100000 - 150000",3,,24,2011-11-30
Servier,France,"100000 - 150000",2,,1,2009-04-07
"Société des auteurs et compositeurs dramatiques",France,"100000 - 150000",0,,12,2010-07-20
"Sogei - Società Generale d'Informatica",Italy,"100000 - 150000",2,,0,2012-02-03
"Stadtwerke München GmbH",Germany,"100000 - 150000",0,,0,2009-12-21
"Standard Life plc","United Kingdom","100000 - 150000",1,,6,2012-01-05
"Swedish Match",Sweden,"100000 - 150000",0,,0,2010-06-08
"THE ESTEE LAUDER COMPANIES INC.",France,"100000 - 150000",2,,1,2012-01-09
Technicolor,France,"100000 - 150000",0,,0,2012-06-19
Telenor,Belgium,"100000 - 150000",1,,20,2010-02-02
TeliaSonera,Belgium,"100000 - 150000",0,,0,2011-09-27
"Teva Pharmaceuticals Europe BV",Netherlands,"100000 - 150000",1,,2,2011-12-14
"The Premier League","United Kingdom","100000 - 150000",0,,5,2010-08-30
"Trayport Limited","United Kingdom","100000 - 150000",0,,0,2010-04-26
"Vestas Wind System A/S",Denmark,"100000 - 150000",1,,0,2011-06-27
"YARA S.A.",Belgium,"100000 - 150000",0,,0,2010-11-26
"ÖBB-Holding AG",Austria,"100000 - 150000",0,,1,2009-08-27
"Bundesarbeitsgemeinschaft Deutscher Kommunalversicherer",Germany,115000,1,,0,2008-07-30
"Bundesverband deutscher Wohnungs- und Immobilienunternehmen",Germany,110000,0,,2,2008-06-24
"Diehl Stiftung & Co. KG",Germany,100000,2,,5,2009-10-19
"Eutelsat SA",France,100000,0,,0,2012-08-31
"Nordzucker AG",Germany,100000,1,,1,2012-01-27
"SAS Scandinavian Airlines",Sweden,100000,0,,0,2010-03-16
SIV.AG,Germany,100000,0,,0,2011-04-12
"Short Brothers plc, as representative of the Bombardier Aerospace group","United Kingdom",100000,0,,4,2011-03-28
ACEA,Italy,"50000 - 100000",0,,0,2012-02-06
AVAYA,"United States","50000 - 100000",1,,0,2012-04-24
"Allegro Group Bulgaria",Bulgaria,"50000 - 100000",0,,0,2011-03-28
"Andreas STIHL AG & Co. KG",Germany,"50000 - 100000",0,,0,2012-01-09
"Axel Springer AG",Germany,"50000 - 100000",1,,0,2012-01-10
"BAE Systems","United Kingdom","50000 - 100000",1,,3,2009-06-05
"BDO/Brussels Worldwide Services BVBA",Belgium,"50000 - 100000",2,,3,2011-08-24
"BNP Paribas Cardif",France,"50000 - 100000",0,,2,2009-01-23
"Baillie Gifford & Co","United Kingdom","50000 - 100000",0,,0,2008-09-05
Beiersdorf,Germany,"50000 - 100000",0,,0,2009-10-19
"Betfair Limited","United Kingdom","50000 - 100000",0,,0,2012-06-11
"Borealis AG",Austria,"50000 - 100000",0,,3,2009-03-06
Buma/Stemra,Netherlands,"50000 - 100000",1,,0,2012-01-11
"Bundesverband Informationswirtschaft, Telekommunikation und neue Medien e. V.",Germany,"50000 - 100000",0,,26,2008-07-31
CELGENE,"United States","50000 - 100000",1,,7,2011-04-14
CURRENTA,Germany,"50000 - 100000",1,,0,2011-08-29
"DATEV eG",Germany,"50000 - 100000",4,,1,2008-08-08
"Dalmine S.p.A.",Italy,"50000 - 100000",1,,4,2012-02-17
"Danske Bank",Denmark,"50000 - 100000",0,,7,2010-07-01
"Deloitte Services & Investments NV",Belgium,"50000 - 100000",3,,11,2012-04-04
ECOR,Italy,"50000 - 100000",0,,0,2012-11-27
"Elektrotechnische Werke Fritz Driescher & Söhne GmbH",Germany,"50000 - 100000",0,,0,2011-12-16
Endesa,Spain,"50000 - 100000",3,,7,2011-12-16
"Enel Green Power S.p.A.",Italy,"50000 - 100000",0,,3,2012-02-01
"European Energy Exchange AG",Germany,"50000 - 100000",2,,2,2011-07-18
"European Group of International Accounting Networks and Associations","United Kingdom","50000 - 100000",0,,0,2009-09-18
"European Landscape Contractors Association",Germany,"50000 - 100000",0,,0,2008-09-02
"FRAU IMPIANTI",Italy,"50000 - 100000",0,,0,2012-05-23
"FRAU IMPIANTI",Italy,"50000 - 100000",0,,0,2012-04-05
"Federazione Italiana dell'Industria Alimentare",Italy,"50000 - 100000",0,,9,2011-09-28
"Fokker Technologies",Netherlands,"50000 - 100000",0,,0,2011-01-11
"Franco Tosi Meccanica",Italy,"50000 - 100000",1,,0,2012-03-27
"Fujitsu General Euro GmbH",Germany,"50000 - 100000",0,,1,2011-12-13
"G4S plc","United Kingdom","50000 - 100000",0,,3,2008-12-04
"Gas Natural Fenosa",Spain,"50000 - 100000",0,,37,2012-08-01
"Grant Thornton International Ltd","United Kingdom","50000 - 100000",0,,2,2012-10-10
"Groupe Auchan",France,"50000 - 100000",0,,0,2009-05-04
"Hager Group",Germany,"50000 - 100000",0,,0,2010-04-26
"IZKA INSAAT TAAHHUT MUHENDISLIK LTD STI",Turkey,"50000 - 100000",0,,0,2012-05-29
