"organisation name","country head office","lobbying costs","EP passes","lobbyists (FTE)","# of meetings","registered date"
"Nicolini & Partners Ltd","United Kingdom",300000,0,,0,2012-11-04
"BONPHIL. S.A",Belgium,"250000 - 300000",3,,0,2011-10-06
"CNC - Communications & Network Consulting AG",Germany,"250000 - 300000",3,,4,2011-07-05
"CRUAÑAS & ASOCIADOS, CONSEJEROS, S.L.",Spain,"250000 - 300000",0,,0,2011-02-25
"EU Strategy",Belgium,"250000 - 300000",1,,13,2010-10-27
"European&Corporate Strategy-Brussels",Belgium,"250000 - 300000",0,,0,2012-04-30
"INNOPOLE SL",Spain,"250000 - 300000",0,,0,2010-11-18
"Insight Consulting",Belgium,"250000 - 300000",0,,0,2010-08-23
"Noeton Policy in Innovation BV",Netherlands,"250000 - 300000",0,,0,2010-08-12
"Le Public Systeme",France,250000,0,,0,2012-02-14
"APS CONSULT Co Ltd,",Malta,"200000 - 250000",0,,0,2012-05-28
"CMS Payments Intelligence","United Kingdom","200000 - 250000",0,,0,2012-04-11
"Civica srl",Italy,"200000 - 250000",3,,0,2012-10-09
Considerati,Netherlands,"200000 - 250000",0,,0,2012-01-06
"Cullen International",Belgium,"200000 - 250000",4,,0,2011-09-07
"EPPA (UK) Ltd","United Kingdom","200000 - 250000",0,,0,2009-07-20
"Europe Analytica","United Kingdom","200000 - 250000",1,,0,2009-03-04
"European&Corporete Strategy",Belgium,"200000 - 250000",2,,1,2011-05-27
"FairValue Corporate & Public Affairs",France,"200000 - 250000",0,,3,2011-10-25
"HR Works s.a.l.",Lebanon,"200000 - 250000",0,,0,2012-06-22
"Kellen Europe",Belgium,"200000 - 250000",1,,1,2009-11-12
"Landmarks Amaze",Belgium,"200000 - 250000",0,,0,2012-09-11
"MERAC s,c,r,l.",Italy,"200000 - 250000",0,,0,2009-10-01
MoDyVA,Belgium,"200000 - 250000",0,,0,2012-07-12
"Quintessa Limited","United Kingdom","200000 - 250000",0,,0,2009-12-17
"RegEcon Consulting & Media",Italy,"200000 - 250000",0,,0,2009-08-18
Ridens,Belgium,"200000 - 250000",0,,0,2011-05-24
Telage,Belgium,"200000 - 250000",0,,0,2011-03-09
"EUROPE OPTION PLUS",France,200000,0,,0,2012-10-23
"Beretta - Di Lorenzo & Partners",Italy,"150000 - 200000",1,,0,2010-06-28
Bring&company,Belgium,"150000 - 200000",1,,0,2011-06-29
"Cattaneo Zanetto & Co.",Italy,"150000 - 200000",2,,0,2012-02-16
"Eamonn Bates Europe Public Affairs",Belgium,"150000 - 200000",5,,0,2012-08-31
Faunalia,Italy,"150000 - 200000",0,,0,2012-09-20
"Financial and Planning International Group",Belgium,"150000 - 200000",6,,0,2012-05-10
"Furrer.Hugi&Partner AG",Belgium,"150000 - 200000",0,,0,2010-03-10
"IPK European Strategy sprl",Belgium,"150000 - 200000",1,,0,2012-11-01
"ISC Intelligence in  Science",Belgium,"150000 - 200000",0,,2,2010-09-03
"InterRecherche S.P.R.L.",Belgium,"150000 - 200000",2,,0,2009-05-04
"Stefan Scheuer",Belgium,"150000 - 200000",1,,0,2010-02-19
TRIVAROP,Belgium,"150000 - 200000",2,,0,2011-04-28
"peritia communciations",Austria,"150000 - 200000",2,,6,2011-09-02
"2Bio Ltd","United Kingdom","100000 - 150000",0,,0,2012-07-26
"ANTHENOR Public Affairs",France,"100000 - 150000",0,,0,2009-05-18
"ARCHIMEDE CONSULTANCY SERVICES",Belgium,"100000 - 150000",2,,0,2011-09-07
"AVA & PARTNERS",Belgium,"100000 - 150000",1,,0,2011-04-26
"Agep Association Management",Belgium,"100000 - 150000",0,,0,2012-07-11
"Agronovo Ecoloxía, S.L.",Spain,"100000 - 150000",0,,0,2011-11-21
"Brussels Direct",Belgium,"100000 - 150000",1,,0,2011-12-13
"Consulmarc Sviluppo s.r.l.",Italy,"100000 - 150000",2,,0,2009-10-22
"Diogenes Business Incubator University of Cyprus",Cyprus,"100000 - 150000",0,,0,2012-09-17
"Diplomat Communications",Sweden,"100000 - 150000",3,,0,2012-04-03
"EUROTRAN Conseil",France,"100000 - 150000",2,,2,2011-04-20
"Gibbels Public Affairs",Belgium,"100000 - 150000",1,,0,2011-07-12
"HAL9000 Limited","United Kingdom","100000 - 150000",0,,0,2008-06-26
Innovalogy,Finland,"100000 - 150000",0,,0,2012-09-23
"Intercity Consulting International",Sweden,"100000 - 150000",1,,0,2011-05-02
"Josef Frank Consulting",Germany,"100000 - 150000",0,,0,2011-11-22
"KDC Conseil",France,"100000 - 150000",1,,1,2011-10-04
"Luther Pendragon Brussels",Belgium,"100000 - 150000",4,,1,2011-08-31
"N-square Consulting",Belgium,"100000 - 150000",2,,1,2009-06-22
"PaySys Consultancy GmbH",Germany,"100000 - 150000",0,,0,2012-08-14
"Pirovano management",Belgium,"100000 - 150000",0,,0,2012-02-12
"Pleione Ltd","United Kingdom","100000 - 150000",0,,0,2010-02-01
"Sigma sei",Italy,"100000 - 150000",0,,0,2012-04-05
"The Open Road Consultancy","United Kingdom","100000 - 150000",0,,0,2011-08-30
"anhidra consultoria agroambiental slp",Spain,"100000 - 150000",0,,0,2012-03-01
"Strategy And Governance",Luxembourg,140000,0,,0,2010-09-08
"Fanfara PR",Romania,108735,0,,0,2012-03-22
"ELLEMME Srl.",Italy,100000,0,,0,2010-07-31
"Maurilia Knowledge",Spain,100000,0,,0,2012-08-20
"4sfera Innova",Spain,"50000 - 100000",0,,0,2011-09-29
"Alonso & Asociados",Spain,"50000 - 100000",0,,2,2012-06-27
"Anahat Energy","United Kingdom","50000 - 100000",0,,0,2012-01-02
"Baines Simmons Ltd","United Kingdom","50000 - 100000",0,,0,2011-09-09
"Business Solutions Europa Limited","United Kingdom","50000 - 100000",0,,0,2011-07-14
"CABINET SCHELL/ SCHELL & ASSOCIES",Belgium,"50000 - 100000",0,,0,2011-07-26
"CIBELES CONSULTORES ASOCIADOS DE RELACIONES INSTITUCIONALES S.L.",Spain,"50000 - 100000",0,,0,2011-04-07
"Clean Fuels Consulting",Belgium,"50000 - 100000",0,,0,2009-01-26
"Clerens Consulting",Belgium,"50000 - 100000",2,,0,2012-01-04
"Clever Consult BVBA",Belgium,"50000 - 100000",1,,0,2012-04-03
"D&D Consulting Services",Belgium,"50000 - 100000",1,,0,2011-12-26
"DAVOS Management Consulting",France,"50000 - 100000",1,,0,2011-12-31
"Dröge & van Drimmelen",Netherlands,"50000 - 100000",0,,1,2012-06-25
"EUROS / AGENCY",France,"50000 - 100000",0,,3,2012-01-18
"European Consulting Brussels",Belgium,"50000 - 100000",4,,0,2011-11-15
"European Intermediation",Belgium,"50000 - 100000",1,,0,2012-11-06
"Flores-Lynch Europa SL",Spain,"50000 - 100000",0,,0,2012-04-16
"JBS CONSULTANT",France,"50000 - 100000",0,,0,2012-03-18
"Klaus Westram",Germany,"50000 - 100000",0,,0,2012-08-11
"Knowledge Works srl",Italy,"50000 - 100000",0,,0,2010-07-18
"Laroche Conseil",Belgium,"50000 - 100000",1,,0,2011-07-25
"Lutz Dommel European Affairs PGmbH",Belgium,"50000 - 100000",1,,0,2012-03-30
MAQASSAR,Belgium,"50000 - 100000",0,,0,2011-05-10
MISSAGLIAEASSOCIATI,Italy,"50000 - 100000",0,,0,2008-07-02
"Macmillan bvba",Belgium,"50000 - 100000",0,,0,2009-04-08
"Medin Europe SPRL",Belgium,"50000 - 100000",0,,0,2011-06-24
"Michał Cierpiałowski",Poland,"50000 - 100000",0,,0,2011-03-31
"OMNICONSUL - Consultores em Comunicação Lda",Portugal,"50000 - 100000",1,,0,2008-06-23
"Orpheus Public Affairs SCS",Belgium,"50000 - 100000",2,,0,2012-05-22
"Polint Ltd","United Kingdom","50000 - 100000",3,,11,2011-09-15
"Porter Novelli",Belgium,"50000 - 100000",0,,0,2011-03-03
"SJF Consulting",Belgium,"50000 - 100000",0,,0,2012-02-28
"Schuttelaar & Partners",Netherlands,"50000 - 100000",8,,0,2009-10-12
"Studio Serafino",Italy,"50000 - 100000",0,,0,2012-08-23
"Zicon Consulting Ltda",Brazil,"50000 - 100000",0,,0,2009-03-09
peopol,Germany,"50000 - 100000",1,,1,2011-05-18
"pharmaceutical society of northern ireland",Ireland,"50000 - 100000",0,,0,2011-09-02
zeron,"United Kingdom","50000 - 100000",0,,0,2012-09-13
"Euro Freelancers",Belgium,96000,1,,0,2012-02-09
"EMI - Eureka MICE International Ltd",Malta,80000,0,,0,2012-05-14
"Rubicon Cultural&Educational Services",Spain,80000,0,,0,2011-07-04
"N Tavitian Consulting",Belgium,78427,1,,0,2012-06-18
"LOKMANHEKIM FINANS VE TEKNOLOJI ARGE DAN. ÖZEL EGIT.HIZM.LTD.STİ",Turkey,65000,0,,0,2012-08-05
"Bohemia EU Planners Ltd.",Belgium,62400,1,,0,2012-03-08
"Cabinet Etude Afrique Developpement International",Guinea,62000,0,,0,2012-02-06
"2G CONSEIL",France,"< 50,000",0,,0,2012-05-31
A2e.CDoc,France,"< 50,000",0,,0,2010-11-27
"ACCELPER CONSULTING IBERIA",Portugal,"< 50,000",0,,0,2011-09-16
"ALMAEUROPA SRL",Italy,50000,0,,0,2012-10-23
"Acceleration Management Solutions S.a.m.",Monaco,"< 50,000",2,,0,2011-07-17
"African-European Affairs Consulting Ltd.","South Africa","< 50,000",0,,0,2009-09-01
"Aliview ""Business Planning, Development & Consulting Services""",Jamaica,"< 50,000",0,,0,2011-06-27
"Antonello Florio",Italy,"< 50,000",0,,0,2008-06-30
"Aphaia Ltd","United Kingdom","< 50,000",0,,0,2011-05-26
Arkellia,France,"< 50,000",0,,0,2012-07-07
"Arty Shocking",Netherlands,"< 50,000",0,,0,2010-01-03
"Asociación de empresas de pesca de bacalao, especies afines y asociadas.",Spain,"< 50,000",0,,0,2010-08-24
"Asociatia Consultantilor din Romania pentru Accesarea Fondurilor Europene",Romania,"< 50,000",0,,0,2011-11-15
Avanssa,Portugal,"< 50,000",0,,0,2011-09-03
"BGR Gabara","United Kingdom","< 50,000",1,,0,2008-11-11
BIOTOPE,France,"< 50,000",0,,0,2012-01-31
"BIZphit LLP","United Kingdom","< 50,000",0,,0,2012-04-13
"Bell Consultancy","United Kingdom","< 50,000",0,,0,2012-12-10
BergsteinWassermann,Netherlands,"< 50,000",0,,0,2012-01-23
"Biotech Consultants Ltd.","United Kingdom","< 50,000",0,,0,2012-12-07
"Brussels European Employment Relations Group",Switzerland,"< 50,000",0,,0,2012-06-20
"Business Center 1",Poland,"< 50,000",0,,0,2011-04-17
"CABINET ACRAN",Madagascar,"< 50,000",0,,0,2012-05-08
"CABINET D'EXPERTISE CAZEAU RONALD",France,50000,0,,0,2012-02-10
"CABINET SYLDY CONSULTING",France,"< 50,000",1,,0,2012-07-02
"CE CONSULTANT",France,"< 50,000",0,,0,2011-11-03
"COPRODES Comm.V",Belgium,"< 50,000",0,,0,2012-12-12
"Cambre Associates",Belgium,"< 50,000",12,,5,2009-02-09
"Cassis Limited","United Kingdom","< 50,000",0,,0,2012-04-08
"Celotto Renato",Italy,"< 50,000",0,,0,2012-08-31
"Climate Strategy & Partners",Spain,"< 50,000",0,,6,2012-03-07
"Climax Consulting",Yemen,"< 50,000",0,,0,2012-08-28
"College Hill Ltd (trading as College Public Policy)","United Kingdom","< 50,000",0,,0,2012-07-23
"Conscience Consulting",Belgium,"< 50,000",0,,0,2012-04-02
"Constituency Management Group Ibérica  (Weber Shandwick)",Spain,"< 50,000",0,,0,2012-06-01
"Context, international cooperation",Netherlands,"< 50,000",0,,0,2011-08-15
"Cut Loose Consultants Ltd.","United Kingdom","< 50,000",0,,0,2012-04-22
"Daidalos sc",Belgium,"< 50,000",1,,0,2009-05-25
"De Issuemakers",Netherlands,"< 50,000",0,,0,2011-09-05
"Dr. Koch Consulting",Germany,"< 50,000",0,,0,2009-10-13
"E-EUROCONSULTING SRL",Italy,"< 50,000",1,,0,2011-10-25
"EBAQUE SA",Belgium,"< 50,000",2,,0,2012-01-18
"EFS Strategy Consulting sprl",Belgium,"< 50,000",0,,0,2012-06-22
"EM Finances",France,"< 50,000",0,,0,2012-01-24
"EU Consult International",Denmark,"< 50,000",0,,1,2010-03-31
"EU MAP Consulting Ltd","United Kingdom","< 50,000",0,,0,2009-06-27
"EUMatrix Trade and Public Affairs",Belgium,"< 50,000",0,,0,2010-04-19
"EUPR Ltd","United Kingdom","< 50,000",0,,0,2009-04-08
"EXCELLENCES CONSULTING",France,"< 50,000",0,,0,2012-11-23
"Empowerment Gateway",Portugal,"< 50,000",0,,0,2010-07-31
"Endeavour Public Affairs","United Kingdom","< 50,000",0,,0,2011-09-02
Esmo,Italy,"< 50,000",1,,0,2012-04-22
"Eurohub Consultancy Group",Belgium,"< 50,000",0,,0,2012-10-25
"Eurojust Limited","United Kingdom","< 50,000",0,,0,2012-09-19
"European Power of Complexity GmbH",Germany,"< 50,000",0,,0,2012-10-15
FACTOR-X,Belgium,"< 50,000",0,,0,2012-03-18
FB&Associati,Italy,"< 50,000",1,,1,2012-10-09
"Filippo Marino",Belgium,"< 50,000",0,,0,2011-05-02
"First House A.S.",Norway,"< 50,000",1,,0,2012-06-25
Fortzer,Belgium,"< 50,000",1,,0,2011-09-01
"G9SA TELECOMUNICACOES SA",Portugal,"< 50,000",0,,0,2012-06-11
"GMM EUROPE",Hungary,"< 50,000",2,,0,2011-08-04
Gellis,Belgium,"< 50,000",0,,0,2008-08-27
"Gerd Körner Consulting KG",Germany,"< 50,000",0,,0,2011-12-02
"Gestluz - Consultores de Gestão, Lda.",Portugal,"< 50,000",0,,0,2012-09-18
"Giventis International B.V.",Netherlands,"< 50,000",0,,0,2010-05-25
"Global Competitiveness Consulting",Spain,"< 50,000",0,,0,2012-08-15
"Glocal Communications",Belgium,"< 50,000",1,,0,2011-11-07
"H. Jürgen Kiefer GmbH",Germany,"< 50,000",0,,0,2012-10-18
"Harwood Levitt Consulting",Belgium,"< 50,000",4,,0,2010-10-26
"Horticonsult.Global Partners BV",Netherlands,"< 50,000",0,,0,2011-09-18
"I-THINK UP",Italy,"< 50,000",1,,0,2011-09-16
"IB Consultancy BVBA",Belgium,"< 50,000",0,,0,2012-07-24
"IBEXPERTS Ltd.",Israel,"< 50,000",0,,0,2010-04-10
"IMPOS - Engineering and Business Consultancy",Portugal,"< 50,000",0,,0,2011-09-12
"INFOTEH srl",Romania,"< 50,000",0,,0,2008-12-31
"Inagendo GmbH",Germany,"< 50,000",0,,0,2011-12-12
"Indirect Tax Services Ltd","United Kingdom","< 50,000",0,,0,2011-06-08
"JS Strategic Advisory Services",Belgium,"< 50,000",0,,0,2011-06-09
JURISTAX,Belgium,"< 50,000",0,,0,2011-12-27
"KEA European Affairs",Belgium,"< 50,000",1,,1,2008-07-07
"KW Communications","United Kingdom","< 50,000",0,,0,2012-07-02
"Keene Public Affairs","United Kingdom","< 50,000",0,,0,2011-07-26
"Knowledge & Analysis LLP","United Kingdom","< 50,000",0,,0,2012-06-07
"LLORENTE & CUENCA",Spain,"< 50,000",0,,2,2012-03-22
"Lake Isle M&A Incorporated","United States","< 50,000",0,,0,2011-07-22
"Landward Research Ltd","United Kingdom","< 50,000",0,,0,2010-12-02
"Lieve Lowet",Belgium,"< 50,000",0,,1,2011-12-07
"Lift Consulting, Consultores de Comunicação SA",Portugal,"< 50,000",0,,0,2012-02-03
"Lighthouse Europe",Belgium,"< 50,000",1,,1,2012-06-06
"Lobbying et Stratégies",France,"< 50,000",1,,0,2012-06-26
"Lysios Public Affairs",France,"< 50,000",0,,5,2011-09-22
"MAS Consulting Group Asesores de Comunicación S.L.",Spain,"< 50,000",0,,0,2011-07-01
"Magyar Hivatalos Közbeszerzési Tanácsadó Kft",Hungary,50000,0,,0,2011-03-03
"Memeonics Ltd",Ireland,"< 50,000",0,,0,2011-07-31
"NIVIERE SUBVENTIONS & CONSULTING",France,"< 50,000",1,,0,2012-02-03
"NSF CYBERALL ACCESS",Greece,"< 50,000",0,,0,2012-02-28
"National Non-Food Crops Centre","United Kingdom","< 50,000",0,,0,2011-04-28
"Net European Consulting Sprl",Belgium,"< 50,000",7,,0,2011-09-14
"Open Gate Italia",Italy,"< 50,000",0,,0,2009-06-17
"Optimum Consulting",France,"< 50,000",0,,0,2012-09-28
"Országbíró Zoltán európai parlamenti és bizottsági lobbista Magyarország",Hungary,"< 50,000",0,,0,2009-11-16
"PEKOS spol. s r.o.","Czech Republic","< 50,000",0,,0,2012-01-23
"PLANET Planungsgruppe Energie und Technik GbR",Germany,"< 50,000",0,,1,2012-07-26
"Pepper Public Affairs","United Kingdom","< 50,000",0,,0,2011-02-21
"Place Lux BVBA",Belgium,50000,0,,0,2011-07-06
"Platte Consult GmbH/Sprl",Germany,50000,0,,0,2012-05-09
"Point Public Affairs",Romania,"< 50,000",0,,0,2010-09-13
"Power Consulting Associates",France,"< 50,000",0,,0,2011-12-01
"Primatus Ecofinance Consulting bvba",Belgium,"< 50,000",0,,0,2009-09-30
"Public Affairs Group",Denmark,"< 50,000",0,,0,2012-09-20
"Rosenthal Relations Public Affairs",Germany,"< 50,000",0,,0,2011-12-01
"Rowan Public Affairs","United Kingdom","< 50,000",0,,0,2011-05-12
"Rowntree & Associates Ltd",Belgium,"< 50,000",1,,0,2012-06-25
"Ryan Netherlands BV",Netherlands,"< 50,000",0,,0,2012-08-15
"SEANCE PUBLIQUE",France,"< 50,000",0,,0,2012-10-08
"SEC relazioni pubbliche ed istituzionali",Italy,"< 50,000",0,,0,2012-04-16
"Schuman Associates",Belgium,"< 50,000",2,,2,2010-06-02
"Simply Europe",Germany,"< 50,000",1,,3,2011-09-06
"Solutions in PR e.U.",Austria,"< 50,000",0,,0,2010-07-30
"Square Com",Belgium,"< 50,000",0,,0,2012-10-03
"Steltemeier & Rawe",Germany,"< 50,000",3,,2,2012-02-21
"Stone&Feather Tax Advisory Sp. z o.o.",Poland,"< 50,000",0,,0,2012-04-18
Strauss&Partners,Belgium,"< 50,000",1,,0,2011-08-19
"TARA International Consulting",Serbia,"< 50,000",0,,1,2012-09-05
TIKKUNFENIX,Italy,"< 50,000",0,,0,2010-10-20
"Technetium Consulting Oy",Finland,"< 50,000",0,,0,2010-04-26
"The Diplomatic Economist Ltd.",Germany,"< 50,000",0,,0,2011-12-06
"The Soho Loft Capital Creation Events","United States","< 50,000",0,,0,2012-08-22
"Thierry Politikberatung GmbH",Austria,"< 50,000",0,,0,2012-05-03
"Top Strategies",Belgium,"< 50,000",1,,0,2011-10-19
"Touchdown Consulting",Belgium,"< 50,000",0,,0,2012-02-10
"Towers Watson Limited","United Kingdom","< 50,000",0,,0,2012-01-12
"Trust Marley Ltd","United Kingdom","< 50,000",0,,0,2010-12-01
"Tschach Solutions",Germany,"< 50,000",0,,0,2012-09-13
"Ukrainian Government Relations Consulting",Ukraine,"< 50,000",0,,0,2012-06-20
"Utopia lab - Relazioni Istituzionali, Comunicazione & Lobbying",Italy,"< 50,000",0,,0,2012-01-11
"VAHTA d.o.o.",Slovenia,"< 50,000",0,,0,2009-09-27
VALMERE,France,"< 50,000",0,,0,2012-01-24
"VLAHOVIC GROUP LLC",Croatia,"< 50,000",0,,1,2012-03-27
"Viestintätoimisto Conexio",Finland,"< 50,000",0,,0,2011-05-26
"Virtual Materials Group Europe",Spain,"< 50,000",0,,0,2012-10-23
"Vocational Rehabilitation Consultants Ltd","United Kingdom","< 50,000",0,,0,2011-01-27
"Wageningen International Experts",Netherlands,"< 50,000",2,,0,2012-01-05
"Wasserngrat AB",Sweden,"< 50,000",0,,0,2012-06-20
"Wierzchowski Piotr",Poland,"< 50,000",0,,0,2008-09-17
"Young & Global Partners",Belgium,"< 50,000",0,,0,2010-04-18
Zaparazzi,Belgium,"< 50,000",0,,0,2012-11-13
"actex consulting","United Kingdom","< 50,000",0,,0,2012-11-22
"hanover communications international",Belgium,"< 50,000",0,,0,2012-08-30
iWays,Portugal,"< 50,000",0,,0,2012-02-08
inovia,France,"< 50,000",0,,0,2012-06-06
nuances,Germany,"< 50,000",0,,0,2012-10-22
