"organisation name","country head office","lobbying costs","EP passes","lobbyists (FTE)","# of meetings","registered date"
"Unità Tecnica Finanza di Progetto",Italy,"< 50,000",0,,0,2011-05-02
"Vittorio Scialla",Italy,"< 50,000",0,,0,2012-02-27
"WE Solutions",Belgium,"< 50,000",0,,0,2012-05-08
WELLCONSULT,Belgium,"< 50,000",0,,0,2012-11-10
"Waldemar Wróbel Doradca",Poland,"< 50,000",1,,0,2012-12-05
"Walter Brinkmasnn European Affairs Consultant",Germany,"< 50,000",1,,0,2012-01-16
"Wenning Services",Germany,"< 50,000",0,,1,2012-01-10
"YM CONSEIL",France,"< 50,000",0,,0,2010-10-13
"b-onu consulting",France,"< 50,000",0,,0,2011-01-05
eurolobby,Germany,"< 50,000",0,,0,2010-07-22
"katalin kolosy",France,"< 50,000",0,,0,2012-06-18
"malik rachid parvez",Belgium,"< 50,000",0,,0,2012-05-31
"Les Dossiers Européens",Belgium,45000,1,,0,2012-02-03
POLIWA,France,40000,0,,0,2011-09-29
"IPC Ilgner & Partner Consulting",Germany,36000,0,,0,2012-02-20
Agroscoop,Netherlands,35000,0,,0,2012-03-22
Belen,Spain,34455,0,,0,2012-01-09
"TH Affaires Publiques",France,32600,0,,0,2011-11-24
"Albiez Jean Claude",France,30000,1,,0,2011-08-13
"CENTRUL DE MEDIERE, SERVICII JURIDICE ȘI ARBITRAJ",Romania,25000,0,,0,2012-05-05
Tsvetomir,Belgium,25000,1,,0,2012-03-19
"Inteligentno savjetovanje d.o.o.",Croatia,17203,0,,0,2011-08-29
"FJMG Consultancy",Belgium,16000,0,,0,2011-09-22
"Selim Topcu",Turkey,15000,0,,0,2012-02-21
"Bernardi Eugenio",Italy,10000,0,,0,2008-06-26
"High Brace Ltd",Finland,10000,0,,0,2012-01-16
"VonPrussia Organisation",Netherlands,10000,0,,0,2012-07-14
"A.C.E. Consulting",Canada,"< 9,999",0,,0,2010-10-02
"Kevin Leydon and Associates",Belgium,9000,1,,0,2008-09-23
"MB EVENTS & PR",Italy,6000,1,,0,2012-10-03
"EMILIA  DE CESARIS",Italy,5000,0,,0,2012-10-03
"Vincent Tilman",Belgium,4500,1,,0,2011-08-02
"Health care strategies",Belgium,1375,0,,0,2009-07-22
"Agenzia Palazzo Commercio e Ricerca",Italy,1000,0,,0,2012-11-02
"Paul Twyman","United Kingdom",1000,0,,0,2012-01-05
"Senior Management Adviser",Italy,1000,0,,0,2012-03-03
"Tomas Hes","Czech Republic",500,1,,0,2012-03-23
"Association Européene des Jeunes Entrepreneurs",France,100,3,,0,2011-11-30
"Zsolt Brillmann",Hungary,100,0,,0,2012-02-29
"Claudio Paba",Italy,1,0,,0,2012-12-05
"antonietta de blasi",Italy,1,0,,0,2012-08-21
"Cabinet Tauthui & Associés",France,0,0,,0,2010-11-09
"Common Rights",France,0,0,,0,2011-11-04
"JUDr. Tomas Balco, LL.M., ACCA",Slovakia,0,0,,0,2012-07-07
"L'Europe à la Une",France,0,0,,0,2008-07-02
"Mobile Application&Innovation Engineering Dr. Riegelmayer",Germany,0,0,,0,2012-03-30
"Specifics rrms Co.",Sweden,0,0,,0,2012-06-16
"Tony Tweedale / Rebutting Industry Science with Knowledge Consultancy",Belgium,0,0,,0,2010-07-23
"Zero-e b.v.",Netherlands,0,0,,0,2010-08-17
"gian piero sciarrone",Italy,0,0,,0,2012-07-20
