"organisation name","country head office","lobbying costs","EP passes","lobbyists (FTE)","# of meetings","registered date"
"Bayerische Motoren Werke Aktiengesellschaft",Germany,"1250000 - 1499999",3,4.5,52,2008-12-17
BlackRock,"United States","1250000 - 1499999",5,2.75,35,2010-11-09
"Credit Suisse Group AG",Switzerland,"1250000 - 1499999",0,1.75,8,2015-04-28
"Eni S.p.A.",Italy,"1250000 - 1499999",10,4,50,2011-11-29
Ericsson,Sweden,"1250000 - 1499999",6,6.25,54,2010-01-22
"HSBC Holdings PLC","United Kingdom","1250000 - 1499999",2,3,47,2014-11-27
"Inserm Transfert",France,"1250000 - 1499999",0,16.75,0,2017-03-22
"JT International",Switzerland,"1250000 - 1499999",5,3,1,2011-06-14
Orange,France,"1250000 - 1499999",6,6,76,2009-12-07
"Philip Morris International Inc.",Switzerland,"1250000 - 1499999",6,2.5,5,2009-07-07
"QUALCOMM Incorporated","United States","1250000 - 1499999",2,5,49,2009-12-21
"Solvay SA",Belgium,"1250000 - 1499999",0,1,9,2009-02-19
"UBS Group AG",Switzerland,"1250000 - 1499999",0,1.5,16,2014-12-12
"Algaenergy S.A",Spain,"1000000 - 1249999",0,41.25,0,2012-10-18
"Allianz SE",Germany,"1000000 - 1249999",3,5.5,19,2009-07-03
"Bankia S.A.",Spain,"1000000 - 1249999",0,1.75,0,2017-06-08
"COBRA INSTALACIONES Y SERVICIOS,S.A.",Spain,"1000000 - 1249999",0,16,0,2015-01-21
"Chevron Belgium BVBA","United States","1000000 - 1249999",4,3.25,4,2012-05-22
"Cisco Systems Inc.","United States","1000000 - 1249999",2,3.75,59,2014-12-08
ClearVAT,Germany,"1000000 - 1249999",0,9.25,1,2018-06-12
"Dods Group PLC","United Kingdom","1000000 - 1249999",19,21.75,0,2011-08-09
"EVONIK INDUSTRIES AG",Germany,"1000000 - 1249999",8,5.5,6,2008-12-23
"F. Hoffmann-La Roche Ltd",Switzerland,"1000000 - 1249999",1,3.5,1,2009-05-20
"FERROVIAL AGROMAN S.A.",Spain,"1000000 - 1249999",0,8,0,2014-01-31
"Frequentis AG",Austria,"1000000 - 1249999",0,1.25,0,2014-02-12
"GCA HOUDAN",France,"1000000 - 1249999",0,3,0,2019-09-10
"Granta Design Ltd","United Kingdom","1000000 - 1249999",0,10,0,2016-09-19
"Hitachi Corporate Office, Europe",Japan,"1000000 - 1249999",3,5,11,2009-04-24
"IDIADA Automotive Technology, S.A",Spain,"1000000 - 1249999",0,6.75,0,2016-11-02
"INOVYN ChlorVinyls","United Kingdom","1000000 - 1249999",0,4,0,2015-07-03
"Johnson & Johnson","United States","1000000 - 1249999",12,5,10,2009-03-06
"LVMH Publica",Belgium,"1000000 - 1249999",4,3.25,33,2009-09-22
"Liberty Global BV",Netherlands,"1000000 - 1249999",4,2.5,32,2012-02-02
NATIXIS,France,"1000000 - 1249999",0,2.25,4,2017-12-22
"O'BROTHER DISTRIBUTION",Belgium,"1000000 - 1249999",0,2,0,2014-03-04
Oracle,"United States","1000000 - 1249999",4,1.5,17,2009-03-31
"Qualcomm Communications SARL",France,"1000000 - 1249999",0,2,1,2019-07-26
Rante,"United States","1000000 - 1249999",0,8.5,0,2018-04-20
"Reform Society i Stockholm AB",Sweden,"1000000 - 1249999",0,40,0,2016-02-01
"Robert Bosch GmbH",Germany,"1000000 - 1249999",4,10.25,42,2008-10-24
SANOFI,France,"1000000 - 1249999",2,3,17,2009-12-11
SAP,Germany,"1000000 - 1249999",3,2.5,29,2013-07-22
"Samsung Electronics Europe","United Kingdom","1000000 - 1249999",6,3.75,24,2011-11-30
"TYVAK INTERNATIONAL SRL",Italy,"1000000 - 1249999",0,15,0,2017-03-29
"Takeda Pharmaceuticals International GmbH",Switzerland,"1000000 - 1249999",2,1.75,1,2015-09-17
"The Goldman Sachs Group, Inc.","United States","1000000 - 1249999",1,2,57,2014-11-24
"The R&A","United Kingdom","1000000 - 1249999",0,0.75,0,2017-01-09
"Barclays PLC","United Kingdom",1176593,2,3,17,2011-08-03
"BT Group plc","United Kingdom",1000000,2,3,49,2010-08-30
"Deutscher Franchiseverband e.V.",Germany,1000000,0,7,0,2017-09-11
"RWE AG",Germany,1000000,4,5,25,2010-04-15
"innogy SE",Germany,1000000,1,5,5,2018-05-17
AERNNOVA,Spain,"900000 - 999999",0,4.25,0,2012-07-30
"Atos SE (France)",France,"900000 - 999999",0,2.25,27,2015-05-06
"BEYOND RATINGS",France,"900000 - 999999",0,18,1,2018-03-27
"BNP PARIBAS",France,"900000 - 999999",4,6,42,2009-02-10
BPCE,France,"900000 - 999999",1,6.5,5,2014-03-27
"BSH Hausgeräte GmbH",Germany,"900000 - 999999",2,3.25,0,2015-12-30
"E.ON SE",Germany,"900000 - 999999",2,4.75,44,2011-12-06
EUROSENSE,Belgium,"900000 - 999999",0,3,0,2019-02-04
"EnBW Energie Baden-Württemberg AG",Germany,"900000 - 999999",4,3.25,13,2009-06-23
Euronext,France,"900000 - 999999",2,5,14,2010-12-16
"Fraport AG - Frankfurt Airport Services Worldwide",Germany,"900000 - 999999",2,0.5,9,2014-09-03
Gazprom,Russia,"900000 - 999999",9,4,10,2014-03-13
GoodFuels,Netherlands,"900000 - 999999",0,1.5,0,2017-01-20
"Groupement Européen des Sociétés d'Auteurs et Compositeurs",Belgium,"900000 - 999999",5,3.25,46,2010-11-05
"Heliox Films",France,"900000 - 999999",0,2,0,2018-02-02
Indra,Spain,"900000 - 999999",5,6,14,2013-04-04
"Linde Public Limited Company",Germany,"900000 - 999999",1,7.25,3,2016-03-25
"MHP SE (LSE:MHPC)",Cyprus,"900000 - 999999",0,0.25,0,2016-04-22
Mastercard,Belgium,"900000 - 999999",1,3,33,2012-04-27
"Netflix International B.V.",Netherlands,"900000 - 999999",4,3.5,23,2015-02-09
"Nike, Inc.","United States","900000 - 999999",3,4,5,2016-04-22
"SUZUKI DEUTSCHLAND GMBH",Japan,"900000 - 999999",0,2.5,0,2016-03-08
"Sdu uitgevers BV",Netherlands,"900000 - 999999",0,28.25,0,2019-03-01
"Sidenor Investigación y Desarrollo S.A.",Spain,"900000 - 999999",0,0.75,0,2016-12-05
"Société Générale",France,"900000 - 999999",1,3,29,2009-04-30
"Suade Labs Limited","United Kingdom","900000 - 999999",0,0.25,1,2016-02-11
"UPS Europe SPRL/BVBA",Belgium,"900000 - 999999",5,4.5,19,2011-09-01
"Universal Music Group International","United Kingdom","900000 - 999999",2,1.5,33,2015-01-14
Vattenfall,Sweden,"900000 - 999999",6,3.5,23,2010-09-03
"Visa Europe","United Kingdom","900000 - 999999",4,6,14,2009-09-01
Merck,Germany,980442,4,7.75,4,2009-07-28
"The Coca-Cola Company","United States",950000,1,2.5,12,2009-04-23
"Bylogix SRL",Italy,900000,0,10,0,2019-03-27
"AIR LIQUIDE",France,"800000 - 899999",1,3.25,10,2011-05-02
"Covestro AG",Germany,"800000 - 899999",3,3,5,2015-09-02
"Elaphe Propulsion Technologies",Slovenia,"800000 - 899999",0,26.25,1,2016-07-12
"FedEx Express Belgium International BVBA",Belgium,"800000 - 899999",1,5.25,3,2019-07-23
"JPMorgan Chase & Co.","United States","800000 - 899999",4,2,37,2009-01-12
"Morgan Stanley","United Kingdom","800000 - 899999",2,0.5,13,2009-07-23
"PERNOD RICARD",France,"800000 - 899999",7,5.25,26,2008-06-23
"Pfizer Inc.","United States","800000 - 899999",6,2,8,2008-12-18
PwCIL,"United Kingdom","800000 - 899999",10,2.5,30,2010-11-12
"SUEZ Group",France,"800000 - 899999",1,5.75,30,2009-10-12
"Scoot Networks Iberia",Spain,"800000 - 899999",0,2,0,2017-12-15
"Siemens Healthineers AG",Germany,"800000 - 899999",3,3,8,2018-12-19
"Society for Worldwide Interbank Financial Telecommunication",Belgium,"800000 - 899999",0,2.25,12,2013-08-20
"Symantec Corporation","United States","800000 - 899999",2,2,30,2008-12-18
"TOPTICA Photonics AG",Germany,"800000 - 899999",0,3.5,0,2016-09-01
"The Bank of New York Mellon","United States","800000 - 899999",3,2.25,4,2014-07-10
Uber,Netherlands,"800000 - 899999",2,1,71,2014-04-24
Veolia,France,"800000 - 899999",4,5.75,6,2009-02-25
"thyssenkrupp AG",Germany,"800000 - 899999",0,0.75,17,2013-03-14
"Ecolab, Inc.","United States",806590,0,1,11,2016-02-14
"INFOnline GmbH",Germany,800000,0,5.5,0,2016-07-04
"AT&T, Inc.","United States","700000 - 799999",7,3.25,52,2012-03-29
AXA,France,"700000 - 799999",0,2.75,11,2009-02-09
"Astellas Pharma Europe Limited","United Kingdom","700000 - 799999",0,1.5,0,2015-09-24
AstraZeneca,"United Kingdom","700000 - 799999",1,2.75,2,2011-06-07
"CAISSE DES DEPOTS",France,"700000 - 799999",5,3.75,16,2011-12-13
"Chanel Limited","United Kingdom","700000 - 799999",1,1,0,2018-08-27
"Citigroup Inc.","United States","700000 - 799999",10,2.25,36,2012-01-02
"Commerzbank AG",Germany,"700000 - 799999",4,5.5,31,2010-01-18
"DEKRA e.V.",Germany,"700000 - 799999",6,10,9,2011-03-21
Diageo,"United Kingdom","700000 - 799999",2,2.5,18,2011-04-19
"Eli Lilly and Company","United States","700000 - 799999",2,1.75,14,2010-04-02
"Henkel AG & Co. KGaA",Germany,"700000 - 799999",3,1.5,8,2009-12-22
"Koninklijke Philips",Netherlands,"700000 - 799999",3,2.5,27,2014-06-18
"METRO AG",Germany,"700000 - 799999",3,2.75,5,2013-01-29
"MSD (Europe), Inc. (Merck Sharp & Dohme)","United States","700000 - 799999",6,3,12,2010-05-14
"Manufacture Française des Pneumatiques Michelin",France,"700000 - 799999",4,3,17,2008-12-18
Nokia,Finland,"700000 - 799999",4,5.25,59,2011-02-21
Nouryon,Netherlands,"700000 - 799999",0,0.75,0,2018-10-09
"R9 TV Austria",Austria,"700000 - 799999",0,3.75,0,2015-09-25
"RUSAL Global Management B.V.",Russia,"700000 - 799999",0,3.25,2,2018-11-02
"Repsol, S.A.",Spain,"700000 - 799999",0,2.5,27,2011-02-01
Salesforce,"United States","700000 - 799999",2,2,25,2015-05-08
"Sennheiser electronic",Germany,"700000 - 799999",0,8.75,2,2015-06-24
"Standard Chartered Bank","United Kingdom","700000 - 799999",0,6,11,2009-06-04
"The Royal Bank of Scotland","United Kingdom","700000 - 799999",0,1.25,6,2014-11-27
"ZTE Corporation",China,"700000 - 799999",0,7.25,1,2019-04-03
"VIHTALI S.r.l.",Italy,719357,0,6,0,2019-09-27
3M,"United States","600000 - 699999",1,2.75,16,2011-12-15
"APERAM SA",Luxembourg,"600000 - 699999",0,1.5,2,2019-05-16
"Accenture PLC",Ireland,"600000 - 699999",0,0.25,15,2009-03-09
"Airbnb Ireland UC",Ireland,"600000 - 699999",2,2,24,2015-04-24
"Alibaba Group Holding Limited","Hong Kong","600000 - 699999",0,1.25,0,2019-08-13
"Assicurazioni Generali S.p.A",Italy,"600000 - 699999",3,3,12,2014-06-13
"BANCO BILBAO VIZCAYA ARGENTARIA",Spain,"600000 - 699999",4,5,37,2014-02-15
"Banco Santander, S.A.",Spain,"600000 - 699999",3,4,69,2014-11-20
"Borealis AG",Austria,"600000 - 699999",1,1.75,3,2009-03-06
"Continental AG",Germany,"600000 - 699999",1,3,5,2012-08-23
"Da Jiang Innovations",China,"600000 - 699999",1,3.5,5,2015-12-08
"Deutsche Bahn AG",Germany,"600000 - 699999",2,3,31,2008-10-08
"Deutsche Börse AG",Germany,"600000 - 699999",3,2,32,2009-03-11
"DuPont de Nemours International SARL",Switzerland,"600000 - 699999",3,2.25,21,2009-01-07
ENEDIS,France,"600000 - 699999",2,6.5,13,2012-02-01
"EWE Aktiengesellschaft",Germany,"600000 - 699999",2,2.25,11,2012-02-06
"Fiat Chrysler Automobiles","United Kingdom","600000 - 699999",2,2,7,2008-12-30
"Gaz Réseau Distribution France",France,"600000 - 699999",3,3.5,4,2015-10-21
"Harland and Wolff Heavy Industries Limited","United Kingdom","600000 - 699999",0,2.5,0,2014-02-19
"Hyundai Motor Company Brussels Office",Belgium,"600000 - 699999",5,2.5,12,2010-03-15
"Imperial Brands PLC","United Kingdom","600000 - 699999",4,5.5,0,2011-02-08
"Intercontinental Exchange","United States","600000 - 699999",4,2.25,19,2014-12-04
"Invesco Management SA",Luxembourg,"600000 - 699999",2,2,3,2015-03-19
"LA POSTE",France,"600000 - 699999",4,3.75,10,2011-08-16
"Large Infrastructure Projects",Bulgaria,"600000 - 699999",0,15,0,2019-05-29
"London Stock Exchange Group","United Kingdom","600000 - 699999",1,5.5,39,2014-11-28
"MOL Hungarian Oil and Gas Company",Hungary,"600000 - 699999",0,6,6,2011-07-22
Mr.,Netherlands,"600000 - 699999",0,2.25,0,2016-12-23
"OP Ryhmä",Finland,"600000 - 699999",0,7,4,2011-08-25
"PANASONIC EUROPE BV",Netherlands,"600000 - 699999",3,3,8,2012-02-07
"Procter & Gamble","United States","600000 - 699999",6,2,5,2008-12-11
"SHV Energy NV",Netherlands,"600000 - 699999",1,1.75,2,2015-01-15
"Schneider Electric",France,"600000 - 699999",3,3.75,60,2010-11-25
"Spotify AB",Sweden,"600000 - 699999",2,3,61,2015-03-15
"State Street Corporation","United States","600000 - 699999",0,2,1,2008-12-31
"Symphony Environmental Ltd","United Kingdom","600000 - 699999",0,1,0,2018-06-13
"Tata Consultancy Services Belgium NV/SA",India,"600000 - 699999",0,3,0,2018-05-19
"Verband Kommunaler Unternehmen e.V.",Germany,"600000 - 699999",3,3.75,8,2009-01-21
ZOETIS,"United States","600000 - 699999",1,0.5,0,2013-04-24
"Ørsted A/S",Denmark,"600000 - 699999",2,2,19,2015-01-06
"Fortum Oyj",Finland,640000,2,6.5,50,2011-12-07
ABB,Switzerland,"500000 - 599999",2,3,15,2008-11-04
"Anheuser-Busch InBev nv/sa",Belgium,"500000 - 599999",0,1.75,15,2013-02-08
"Aurubis AG",Germany,"500000 - 599999",2,5.5,9,2012-08-16
"Aviva Plc","United Kingdom","500000 - 599999",0,2.25,26,2009-04-08
"BIOAZUL SL",Spain,"500000 - 599999",0,9.75,0,2016-03-29
"BOUYGUES EUROPE",Belgium,"500000 - 599999",4,2.25,18,2009-12-08
"Boehringer Ingelheim",Germany,"500000 - 599999",4,1,5,2015-09-10
"Boeing International Corporation - Belgium Branch Office",Belgium,"500000 - 599999",5,6,22,2010-06-15
"Bristol-Myers Squibb Company","United States","500000 - 599999",4,1.25,2,2011-09-26
CELGENE,"United States","500000 - 599999",5,2.25,7,2011-04-14
"COMPAÑIA ESPAÑOLA DE PETROLEOS SAU",Spain,"500000 - 599999",0,1.25,2,2015-02-26
"European Federation of Local Energy Companies",Belgium,"500000 - 599999",3,3.25,11,2009-09-03
"Finanzierungsagentur für Social Entrepreneurship",Germany,"500000 - 599999",0,7.75,0,2015-03-09
"Ford Motor Company",Germany,"500000 - 599999",5,2.25,19,2011-01-28
"Goodyear Europe B.V",Netherlands,"500000 - 599999",2,2.25,2,2011-03-30
"Honeywell Europe NV",Belgium,"500000 - 599999",0,2.5,9,2010-02-18
Huntsman,"United States","500000 - 599999",0,4,0,2017-01-27
"IKEA Services B.V.",Netherlands,"500000 - 599999",4,4.5,23,2008-12-19
"Infraestruturas de Portugal S.A.",Portugal,"500000 - 599999",0,3,0,2016-09-09
"KGH Customs Services",Sweden,"500000 - 599999",0,0.5,0,2016-11-07
"Knauf Insulation",Belgium,"500000 - 599999",3,3.5,6,2013-07-12
"Knorr-Bremse Systeme für Schienenfahrzeuge GmbH",Germany,"500000 - 599999",0,9,0,2018-02-13
"Lubrizol Limited (Hazelwood)","United Kingdom","500000 - 599999",0,0.5,1,2016-10-25
"LyondellBasell Industries N.V.",Netherlands,"500000 - 599999",1,1,8,2015-01-05
"Moody's Shared Services UK Ltd.","United Kingdom","500000 - 599999",0,1.5,12,2012-05-10
NORD-ESTER,France,"500000 - 599999",0,20,0,2016-02-09
"NXP Semiconductors Netherlands B.V.",Netherlands,"500000 - 599999",0,2.25,9,2015-09-02
"Nord Stream 2 AG",Switzerland,"500000 - 599999",1,1.75,16,2016-06-20
"Norsk Hydro",Norway,"500000 - 599999",3,3,8,2010-02-08
"Novihum Technologies GmbH",Germany,"500000 - 599999",0,0.25,1,2018-02-20
Novozymes,Denmark,"500000 - 599999",2,2.25,19,2011-03-02
"Oran Metal Group Ltd",Ireland,"500000 - 599999",0,3,0,2019-10-08
Orano,France,"500000 - 599999",2,4.25,4,2018-02-26
"PREVENTION AT SEA LTD",Cyprus,"500000 - 599999",0,0.75,0,2018-10-09
PepsiCo,Belgium,"500000 - 599999",4,2,13,2012-12-10
"Peugeot S.A.",France,"500000 - 599999",3,1.5,4,2011-12-13
"Polskie Gornictwo Naftowe i Gazownictwo SA  -  Polish Oil and Gas Company",Poland,"500000 - 599999",2,4.5,9,2011-06-30
"REDES ENERGÉTICAS NACIONAIS, SGPS",Portugal,"500000 - 599999",0,3,3,2012-06-15
SNCF,France,"500000 - 599999",3,2,22,2009-01-28
"Technocorp Holding S.A",Switzerland,"500000 - 599999",0,2.5,0,2012-08-14
"Teva Pharmaceuticals Europe BV",Netherlands,"500000 - 599999",3,1.5,2,2011-12-14
"The Chemours Company","United States","500000 - 599999",0,2.5,0,2018-11-09
"Wintershall Dea GmbH",Germany,"500000 - 599999",2,1.5,5,2011-07-26
"eBay EU liaison office",Switzerland,"500000 - 599999",4,2,33,2009-09-21
"ePassi Payments Oy",Finland,"500000 - 599999",0,20,0,2017-06-05
"Associazione Culturale CapoTrave Kilowatt",Italy,500000,0,0.75,0,2018-03-02
"BLACKCAMEL ENERGY LTD","United Kingdom",500000,0,23,0,2019-12-22
"British Board of Film Classification","United Kingdom",500000,0,7.75,0,2019-02-06
"Milieu Environment",Netherlands,500000,0,0.25,0,2018-04-09
Ragn-Sells,Sweden,500000,0,15,0,2019-11-08
Signify,Netherlands,500000,0,2.25,0,2019-11-27
"50Hertz Transmission GmbH",Germany,"400000 - 499999",0,1.5,0,2018-12-11
"ABN AMRO Bank N.V.",Netherlands,"400000 - 499999",1,1,8,2018-09-14
"Air France-KLM",France,"400000 - 499999",1,3.75,9,2017-04-05
Alstom,France,"400000 - 499999",3,2,32,2009-07-23
"Arconic Europe",Switzerland,"400000 - 499999",1,1,6,2008-12-09
"Banque Pictet",Switzerland,"400000 - 499999",0,13.75,0,2018-08-30
"Becton Dickinson","United States","400000 - 499999",0,0.5,0,2016-04-19
"Butan plin družba za distribucijo plina, d.d., Ljubljana",Slovenia,"400000 - 499999",0,3,3,2018-07-11
"CONSORZIO 906 SOCIETÀ COOPERATIVA CONSORTILE A RESPONSABILITÀ LIMITATA",Italy,"400000 - 499999",7,4,0,2018-10-08
"CaixaBank, S.A.",Spain,"400000 - 499999",0,3,9,2015-03-02
"Citadel LLC","United States","400000 - 499999",0,2.25,13,2015-02-05
"Compagnie de SAINT-GOBAIN",France,"400000 - 499999",2,2.5,10,2013-09-09
"Cooperatie SURF U.A.",Netherlands,"400000 - 499999",0,0.5,0,2017-02-22
"DVKG Deutsche Visa uns Konsular Gesellschaft mbH",Germany,"400000 - 499999",0,1,0,2017-12-27
"Daikin Chemical Europe GmbH",Germany,"400000 - 499999",0,3,0,2019-11-11
"Danfoss A/S",Denmark,"400000 - 499999",2,3,9,2014-11-07
Danone,France,"400000 - 499999",3,3.5,14,2011-07-08
"DeHavilland Information Services Limited","United Kingdom","400000 - 499999",0,14.75,0,2016-04-27
"Dell Inc.","United States","400000 - 499999",1,5.25,21,2009-10-23
"Depository Trust & Clearing Corporation","United States","400000 - 499999",2,3.5,13,2014-08-27
Dropbox,"United States","400000 - 499999",0,1.25,4,2016-03-24
"Dun & Bradstreet Belgium NV",France,"400000 - 499999",0,3.75,3,2015-10-12
"Eastman Chemical Company","United States","400000 - 499999",1,3,1,2015-04-13
"Edwards Lifesciences SA",Switzerland,"400000 - 499999",0,1.25,0,2019-04-01
"Enevo Oy",Finland,"400000 - 499999",0,3.75,0,2016-06-12
"Ernst & Young Special Business Services CVBA",Belgium,"400000 - 499999",4,6,28,2012-08-21
"Essity Aktiebolag (publ)",Sweden,"400000 - 499999",0,0.75,1,2016-02-09
"European Association of Paritarian Institutions of Social Protection",Belgium,"400000 - 499999",2,4,2,2012-08-21
"Expedia Group","United States","400000 - 499999",1,1,3,2017-03-16
"FERROVIE DELLO STATO ITALIANE S.p.A.",Italy,"400000 - 499999",3,2.25,21,2008-09-25
"Funka Nu AB",Sweden,"400000 - 499999",0,2.5,0,2017-01-30
"Gas Infrastructure Europe",Belgium,"400000 - 499999",5,6,10,2009-07-28
"Gas Networks Ireland",Ireland,"400000 - 499999",2,4.25,1,2016-05-12
"Gilead Sciences","United States","400000 - 499999",1,1.25,9,2016-02-23
"Global Traceability Solutions GmbH",Germany,"400000 - 499999",0,8,0,2018-04-24
"GlovoApp23, S.L.",Spain,"400000 - 499999",0,4,2,2019-02-07
"Hellenic Petroleum Group of Companies",Greece,"400000 - 499999",2,6.25,0,2015-05-12
IBERDROLA,Spain,"400000 - 499999",4,2,58,2012-02-17
"ING Group",Netherlands,"400000 - 499999",3,3,12,2011-05-02
"Intesa Sanpaolo",Italy,"400000 - 499999",10,2.25,30,2009-06-03
"John Deere GmbH&Co.Kg",Germany,"400000 - 499999",1,2.5,4,2015-11-19
"KTM AG",Austria,"400000 - 499999",0,0.5,0,2015-03-03
LUKOIL,Russia,"400000 - 499999",2,2,0,2011-07-28
"Laboratory Corporation of America Holdings","United States","400000 - 499999",1,0.75,0,2016-08-17
Lhoist,Belgium,"400000 - 499999",0,1.5,5,2015-04-28
"Liberty Mutual Group","United States","400000 - 499999",0,1,0,2017-08-09
"Lloyds Banking Group plc","United Kingdom","400000 - 499999",0,0.5,3,2012-03-02
"Mars Incorporated","United States","400000 - 499999",5,3,13,2012-07-02
"McD Europe Franchising LLC","United Kingdom","400000 - 499999",1,1,8,2008-12-19
"Muenchener Rueckversicherungs-Gesellschaft Aktiengesellschaft in Muenchen",Germany,"400000 - 499999",0,2,3,2011-04-20
NASDAQ,Sweden,"400000 - 499999",3,2.75,33,2011-04-18
"NTP Nano Tech Projects s.r.l.",Italy,"400000 - 499999",0,11,0,2016-11-08
"NV Bekaert SA",Belgium,"400000 - 499999",0,4.25,1,2018-07-24
"Nestlé S.A.",Switzerland,"400000 - 499999",7,6,29,2011-02-25
"Novabase Digital, S.A.",Portugal,"400000 - 499999",0,3,1,2017-06-09
"Novo Nordisk A/S",Denmark,"400000 - 499999",2,1.75,1,2010-03-13
"OMV Aktiengesellschaft",Austria,"400000 - 499999",1,1,14,2009-07-14
"Patentes Talgo",Spain,"400000 - 499999",0,5.5,0,2018-02-01
"Polskie Koleje Państwowe S.A.",Poland,"400000 - 499999",1,3.5,0,2010-05-12
"Prudential plc","United Kingdom","400000 - 499999",0,0.5,13,2009-12-11
RELX,"United Kingdom","400000 - 499999",3,2,21,2013-05-15
"REWE ZENTRALFINANZ eG",Germany,"400000 - 499999",1,1.75,5,2014-05-02
"Raiffeisen Bank International AG",Austria,"400000 - 499999",3,3,21,2011-08-23
"Raiffeisenlandesbank Oberösterreich Aktiengesellschaft",Austria,"400000 - 499999",1,1,0,2019-03-18
"S&P Global","United States","400000 - 499999",2,1.75,30,2014-12-05
"SC Johnson",Switzerland,"400000 - 499999",0,1,7,2009-09-07
"Scania AB (publ)",Sweden,"400000 - 499999",1,3,41,2009-01-05
"Standard Life Aberdeen plc","United Kingdom","400000 - 499999",0,2.25,6,2012-01-05
"Statkraft AS",Norway,"400000 - 499999",2,2,8,2011-07-26
"Swiss Federal Railways",Switzerland,"400000 - 499999",2,1.5,1,2012-03-23
"TOYOTA MOTOR EUROPE",Belgium,"400000 - 499999",5,2,9,2008-12-10
"TUI AG",Germany,"400000 - 499999",3,4,10,2017-01-03
UniCredit,Italy,"400000 - 499999",3,1.75,29,2009-04-30
Uniper,Germany,"400000 - 499999",4,3.5,3,2016-02-12
"Vanguard Asset Management Limited","United Kingdom","400000 - 499999",0,1.5,10,2015-04-17
"Volvo AB",Sweden,"400000 - 499999",3,3,23,2009-02-12
"Worldpay Inc","United States","400000 - 499999",0,1.5,0,2019-11-06
"YARA S.A.",Belgium,"400000 - 499999",2,2.5,0,2010-11-26
"Zurich Insurance Company Ltd",Switzerland,"400000 - 499999",1,3,15,2014-04-07
"adidas AG",Germany,"400000 - 499999",1,3,0,2014-02-05
"voestalpine AG",Austria,"400000 - 499999",0,1.75,3,2017-01-12
